bin_low,bin_high,count,r2_zeros,r2_montgomery_bin_average,r2_gue_q025,r2_gue_q975,r2_poisson_mean
0.0,0.1,1,0.0033329787993871037,0.010880075773905347,0.0,0.023338561654156546,0.9988959775353365
0.1,0.2,17,0.05666252923434148,0.07413404796904365,0.04334957705431459,0.10670539912963237,0.9970851879937397
0.2,0.30000000000000004,48,0.15999365366159013,0.19095854114451255,0.14673154348007095,0.24005601381055267,0.9967690313301362
0.30000000000000004,0.4,99,0.32999791654699107,0.34397032721535337,0.28334988710342507,0.41705308702782834,0.9995557618420884
0.4,0.5,127,0.4233447802039645,0.5115819583831043,0.43698114600184007,0.5898699037389334,0.9967207630473558
0.5,0.6000000000000001,174,0.5800350293451744,0.6721885543830428,0.5902679052872734,0.760016519016342,0.9986857600882597
0.6000000000000001,0.7000000000000001,274,0.9134189612731238,0.8080880987057939,0.7069259468141668,0.8998609986254301,1.0017101712002892
0.7000000000000001,0.8,259,0.8634430744307117,0.9082828445338809,0.8069971547755036,1.0062699744197963,0.998434686892648
0.8,0.9,296,0.9868250024808147,0.9696220624379864,0.8663205279781068,1.0732151583373286,1.0017876247203124
0.9,1.0,335,1.1168831212889887,0.9961768215519745,0.887022675465615,1.1035155617310943,0.9980981593580933
1.0,1.1,323,1.0769112925032407,0.9971682598039076,0.8931805174379362,1.0969890684713919,0.9995791102064624
1.1,1.2000000000000002,268,0.8935661141890361,0.9840897678865965,0.8839633439450788,1.0937061447391585,1.0019871764367205
1.2000000000000002,1.3,272,0.906933178374579,0.9677947309947522,0.8569825330426207,1.0741758583484504,0.9990674292765241
1.3,1.4000000000000001,272,0.9069634369045853,0.9562443325964873,0.8566660991063102,1.0610191456607734,1.0023241446475064
1.4000000000000001,1.5,292,0.9736844105017963,0.9533617580525252,0.8602050292055059,1.057110262700661,0.998811025885532
1.5,1.6,277,0.9236971945814334,0.9591011977685195,0.8602248916661376,1.0608919092014018,0.997511530200498
1.6,1.7000000000000002,322,1.0737921335459157,0.9705117715364148,0.8704378257779471,1.0771966777302442,1.0005503575576913
1.7000000000000002,1.8,300,1.0004608359021705,0.9833461401644016,0.8776050778415424,1.090694415076609,1.000590016912629
1.8,1.9000000000000001,299,0.9971592396832791,0.993684068203446,0.8900503724777422,1.1041487682869673,0.997597575267565
1.9000000000000001,2.0,299,0.9971925151380719,0.999117942057802,0.9000291624354784,1.104603863426471,1.001013580617704
2.0,2.1,312,1.0405834359795703,0.9992406350449041,0.8906756630451623,1.1035729478380987,1.0017613261761247
2.1,2.2,292,0.9739118703394072,0.9954171041495951,0.8936670578319099,1.1075646517058098,0.9988156438542131
2.2,2.3000000000000003,277,0.9239129842392967,0.990034169399947,0.8837472682167169,1.0903295582999426,0.9975103800232067
2.3000000000000003,2.4000000000000004,309,1.0306810117158411,0.98554896777027,0.8868466626513175,1.09443014672956,1.002259424901291
2.4000000000000004,2.5,298,0.994023277148859,0.9836689151281006,0.8834725690303811,1.0916779974651298,1.0005353470679896
2.5,2.6,254,0.8472830183491635,0.9849051611236193,0.8868156694884046,1.0917664995311847,0.996758758529974
2.6,2.7,326,1.0874940294288618,0.9885881806301873,0.8844036089612112,1.0979405024179774,0.9960072901579887
2.7,2.8000000000000003,311,1.037490590001357,0.9932735949609561,0.8875537772382698,1.1045304829794003,0.9979385174086284
2.8000000000000003,2.9000000000000004,286,0.9541228727112601,0.9973497911610998,0.887825497224985,1.1008592718939751,0.9981444824548462
2.9000000000000004,3.0,308,1.027551239787763,0.9996180044904006,0.8976539866931698,1.111325422353841,0.9982745731050431
3.0,3.1,305,1.0175765919380215,0.9996542907833564,0.9044089721366461,1.1046094117617675,1.0000570264813757
3.1,3.2,293,0.9775734254497144,0.9978593113900632,0.8880028035427134,1.1009753412912697,0.9979441088246325
3.2,3.3000000000000003,296,0.9876156798558143,0.9952179021002281,0.8876490765474929,1.1021940020728245,0.9987043498109672
3.3000000000000003,3.4000000000000004,295,0.984312001391593,0.992885581077311,0.8941618424808827,1.0980376408494446,1.000666331148424
3.4000000000000004,3.5,287,0.9576507665580816,0.9917642145144254,0.8939677630540006,1.0914210712528227,0.997415390272292
3.5,3.6,293,0.9777039826422976,0.9922143940327596,0.8904699126761253,1.095123706477759,0.9993515691872622
3.6,3.7,311,1.0378023587649035,0.9939889569046324,0.8882028023250687,1.0944404987328074,0.9989110535404203
3.7,3.8000000000000003,304,1.0144773358097394,0.9963868651169632,0.89170374616902,1.1078079561147633,0.9998625659930226
3.8000000000000003,3.9000000000000004,283,0.9444298441263103,0.9985505462047051,0.8875333211107904,1.1018537565465336,0.9985909305610321
3.9000000000000004,4.0,307,1.0245570458586206,0.9997878622748279,0.8950169847956467,1.1049236640319668,1.0046685140536333
4.0,4.1000000000000005,311,1.0379409828128185,0.9998031606553275,0.9009429335805625,1.1017263406985258,1.0000017677829387
4.1000000000000005,4.2,300,1.0012626796895068,0.9987649185613514,0.8943349031419657,1.0952711790632674,1.000829597897375
4.2,4.3,278,0.9278677357736562,0.9972017171265576,0.8915743339648354,1.1080253564306841,0.9995286490918732
4.3,4.4,301,1.0046673232200793,0.9957794407249692,0.89781455102048,1.10185399114317,0.9994260448064521
4.4,4.5,302,1.008038753882632,0.9950496730118814,0.8912852894298706,1.1116293276924538,0.9992676061028043
4.5,4.6000000000000005,304,1.0147483979025367,0.9952614186710598,0.891426650973414,1.098431617320748,0.9993654910763631
4.6000000000000005,4.7,289,0.9647107962351295,0.9962977760983805,0.8848051224747305,1.0990458067588376,1.0005535341462548
4.7,4.800000000000001,300,1.0014633415069856,0.9977495042779785,0.891700733412366,1.1054148669571646,0.9976900919557634
4.800000000000001,4.9,306,1.0215267288222272,0.9990876649793723,0.8918107725061091,1.1082881178294117,1.0006156908797754
4.9,5.0,306,1.0215608515868202,0.9998652649325352,0.8979234628153248,1.102047777080753,0.9983457377795333
