tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,7.631428110933477e-10,0.019898470262863996,0.009696900254364803,0.03331681545821699,0.9874625060575355,0.02
0.04,7.825601420656494e-09,0.03996313618169875,0.02015998356402903,0.06725843995743148,0.9997352545954902,0.04
0.06,8.051131616925787e-07,0.060747732234554146,0.03020603251233562,0.10185930065717713,1.003033744572039,0.06
0.08,0.10083489536085909,0.08073871824306646,0.03709201956605906,0.13722059220896513,0.9968555877206988,0.08
0.1,9.06704737135322e-07,0.09934311029367886,0.045565855329251864,0.17684740816659994,1.0009953821574313,0.1
0.12000000000000001,0.8829170378167959,0.11949609159633742,0.05622836146068662,0.19996220160651504,0.9942241878175846,0.12000000000000001
0.13999999999999999,7.951499923558717e-06,0.13943416982879234,0.0649527767659851,0.2362826634212865,0.9945299101883033,0.13999999999999999
0.16,0.00015622944103946214,0.15886530558731018,0.0777145950643037,0.2675343276280431,1.0028370110042795,0.16
0.18,0.4565125370582411,0.17954463759343292,0.09262939143837957,0.30702028868508113,1.012303157504729,0.18
0.19999999999999998,1.1811069679148274e-05,0.19913890387663447,0.09201840282586729,0.3377705731272049,0.9944458564120502,0.19999999999999998
0.22,0.006242613702747924,0.2215643536164475,0.10929687385846476,0.3784813146773533,1.0002755912149501,0.22
0.24,0.22105747992028008,0.24236723922711803,0.11058091027872624,0.412996736285112,0.9906846760686768,0.24
0.26,0.19147576303059072,0.2612981191314587,0.12695373463558068,0.44025419937816357,0.9907381462235423,0.26
0.28,0.6650343986414656,0.27831289564330347,0.133562137029743,0.48217113420787516,0.9995294612979541,0.28
0.30000000000000004,0.0027889539905873377,0.2972062442682977,0.1429601736067473,0.5068136358753851,1.0067004525086996,0.30000000000000004
0.32,0.14500026908201494,0.32217650535450587,0.15872930827735254,0.5357771699422383,0.9991264926195091,0.32
0.34,0.03386779808091334,0.3429553621030268,0.15980471104860405,0.5810168925072368,1.0099195432723038,0.34
0.36000000000000004,0.049412037794855215,0.3645010147216632,0.17202293795673118,0.6276589714571127,1.007191896524212,0.36000000000000004
0.38,0.635778166343839,0.3858370583472723,0.1822940876129829,0.6570393517233525,0.9995547177035241,0.38
0.4,0.37552484311236584,0.40687097662955696,0.20185895872986603,0.6884635431287277,0.9886985661455334,0.4
0.42000000000000004,0.1687637216739574,0.419895340984118,0.20132764470639097,0.7172747132670412,0.9997532884840675,0.42000000000000004
0.44,0.23314620492351748,0.43624996448847153,0.2164013803830551,0.7250620338850987,0.9894896878181326,0.44
0.46,0.28444733568641456,0.46485184534852086,0.21593500783118047,0.794424963099572,0.9882607137963169,0.46
0.48000000000000004,0.5527280770858694,0.47544353871862155,0.2322922619742317,0.8185584027506437,1.0003365338463044,0.48000000000000004
0.5,0.13946524869519805,0.5010237059063349,0.24926499928980644,0.8219299790421175,1.0121807505697127,0.5
0.52,0.5380706697324227,0.5115257526700366,0.24588830315733015,0.871117120099994,1.0017711794980577,0.52
0.54,0.7031482007011208,0.5373722800104308,0.2679025246433147,0.8921570501921697,0.9894349218459688,0.54
0.56,0.7711192021326879,0.5565236219657569,0.2569836427617091,0.9298366318145406,1.0005919981571547,0.56
0.5800000000000001,1.4984797354863773,0.5794987414644922,0.29067908138045356,1.0172769918485416,1.0076819759824431,0.5800000000000001
0.6,0.7452587252051155,0.6126956959778564,0.30712449097681727,1.0415891121943106,0.9971595838663294,0.6
0.62,0.7027195671340596,0.6227500753017502,0.3218150195173369,1.0425713644693169,1.0068057972706155,0.62
0.64,0.6388166950478296,0.644881114752265,0.3026580993387517,1.1164662327304895,0.9896366796785905,0.64
0.66,0.8486094103282075,0.6565354449889441,0.3085008721686334,1.1401496744176722,0.9982378682190151,0.66
0.68,0.5080494776071314,0.6688852579995678,0.3258600103145321,1.12229818837157,0.9948701599398909,0.68
0.7000000000000001,0.9023190808336955,0.7046740670591907,0.32836465917102564,1.2098254596627218,0.9894616236885615,0.7000000000000001
0.7200000000000001,0.7373200724335448,0.7325597090818634,0.3594569188058222,1.2239993336033694,1.0018351528579326,0.7200000000000001
0.74,0.816053578118429,0.7452585387619021,0.3654754552888891,1.2773224415385827,0.9900062826290448,0.74
0.76,0.6374922125279842,0.7569367681031842,0.3754197290045844,1.2434447643827349,0.9958026480306027,0.76
0.78,0.4784353973165282,0.7861488633453954,0.38301183834998054,1.31172229019625,1.0111314749781877,0.78
0.8,0.8952147588762922,0.7834051245529603,0.3943309545882778,1.3004953013357927,1.0126626834696577,0.8
0.8200000000000001,0.7150541758373942,0.8105163629479498,0.37807003686626844,1.4068829816763502,1.0045171526040197,0.8200000000000001
0.8400000000000001,0.5621342946957779,0.8348975018268452,0.4040618457937221,1.474644405625975,1.0048610922107006,0.8400000000000001
0.86,0.7321870752261602,0.8601913402075827,0.41691059517715845,1.4684601716518295,0.9939071148216868,0.86
0.88,1.0975652977594788,0.8677990895117017,0.40180036492322546,1.495285080129785,0.9984949473392511,0.88
0.9,1.3085453593872232,0.9042147181721187,0.4272128643059884,1.5628933006172516,1.001752952390111,0.9
0.92,0.9228621573704343,0.9121517682942162,0.42022701968137594,1.6030623872881293,1.015427474074631,0.92
0.9400000000000001,0.8378975584709664,0.9463342361705073,0.46440401241177665,1.618491862068715,0.9852463569910959,0.9400000000000001
0.9600000000000001,0.37710023621381256,0.9550781843193171,0.45874979215146827,1.6645298810329534,0.9843554384354569,0.9600000000000001
0.98,0.9765715822973877,0.9630288010500357,0.4892938561150493,1.6349633895243063,0.9823374110125982,0.98
1.0,2.8480713503733255,1.000663504436469,0.4866222040575639,1.6861248461592533,0.9926248231050542,1.0
1.02,1.4294514542230283,0.9895439066484403,0.4869485830505776,1.6647025278624334,1.0205986437490726,1.0
1.04,0.7695359671817323,0.9856734953649121,0.4888958365985761,1.7140633192978465,0.9964637931304742,1.0
1.06,0.7388862582478107,0.994433293590903,0.4732312746235089,1.7235077822152147,0.9995670856761324,1.0
1.08,2.2698130775455563,1.0031088058292026,0.4674036198267392,1.6814455385561224,0.9911114349573554,1.0
1.1,0.750828728389637,0.9837710038527856,0.4751520145875,1.7180903135368784,1.0084380568725502,1.0
1.12,2.3440561851290487,0.9863861482453531,0.5157000379414431,1.6626279957004833,1.0008325636312936,1.0
1.1400000000000001,0.4162338375116269,1.010752859035184,0.47957641615838975,1.7008025505477546,1.0129149214560538,1.0
1.1600000000000001,0.7917659989486259,0.9960192212954408,0.46754959812088215,1.7114636531894765,0.9984853467960815,1.0
1.18,0.6038600889465212,1.0170404653134524,0.5317204503434332,1.675685597016681,1.002440007926487,1.0
1.2,2.4500449957988972,0.9824348964372658,0.4631111771082307,1.6045703799655742,0.9925423911760096,1.0
1.22,1.0336816053157993,0.9979765067903082,0.5154064956330637,1.6895791131912719,0.9998749898109432,1.0
1.24,0.9068869619069032,1.0043013221115396,0.479316137007469,1.6552909926246444,1.000978198102109,1.0
1.26,0.7328817999567632,1.0097545401359895,0.4765664831430638,1.6903469084226421,1.0126781331808563,1.0
1.28,0.5747505027759713,1.009367661066506,0.502074603938195,1.638555806811976,0.9863069712316498,1.0
1.3,2.1095037129161303,1.016127961995186,0.4874973648530939,1.6994078056015802,0.9999794448185445,1.0
1.32,0.9243510826001456,0.9985059618154569,0.4666269217001291,1.710436943393699,0.9857076889869546,1.0
1.34,1.1223785586470199,0.9921416220543391,0.47041951488257094,1.706751580874332,1.017583380667439,1.0
1.36,0.6750829008751178,1.016634029487823,0.4591621835389151,1.7331735956681853,0.9975414324583071,1.0
1.3800000000000001,1.0488535605036953,0.9887077598276967,0.5022769892379342,1.667942799378064,0.9791854624143862,1.0
1.4000000000000001,1.390821577850231,1.0084804488822408,0.500469140247956,1.6933565932895336,0.9791886687120273,1.0
1.4200000000000002,0.7240284275857339,1.002379507295716,0.4931509729267558,1.6777275064416721,0.9983015618570952,1.0
1.44,0.8729060873655371,1.0135129786695751,0.47337167903961624,1.7274147206490837,0.992409412816285,1.0
1.46,1.1619588801064766,0.9925890785294945,0.4848035063773431,1.685818027245142,0.9841238037199708,1.0
1.48,1.0693276997932606,0.9950628359497024,0.5015534190187095,1.6584614892412115,1.0049383154908642,1.0
1.5,0.9142926261399418,0.989865031237913,0.4849008146013617,1.6847574147726032,1.000703980281975,1.0
1.52,0.8564201612459309,1.002093523637201,0.44837387360743636,1.6356207708617652,0.993865797026412,1.0
1.54,0.6928871018997358,1.0126905509386273,0.501958583766851,1.740209845286709,0.9968808773762061,1.0
1.56,1.0134681287983371,1.0091506738754539,0.5009052607193827,1.7008437082230905,0.9859996428854131,1.0
1.58,1.0347348473710558,1.0035064852902549,0.4732178568415078,1.6931294078510581,0.993440668224401,1.0
1.6,0.926767266804105,0.999865947596533,0.5080966391427966,1.6646124776045634,1.014486352152675,1.0
1.62,0.9755234093362383,0.995461464156165,0.4866191328279897,1.768496803942613,0.9982291123969267,1.0
1.6400000000000001,0.9066872562028402,0.9960938505576067,0.4894045135522587,1.7037272374112455,0.9839565892936268,1.0
1.6600000000000001,1.1887636967819784,1.0188213436555702,0.46534102312724734,1.764823873092784,0.9862746699982022,1.0
1.6800000000000002,1.3231982878706192,1.0092476620831066,0.49989247878720056,1.6688028265640784,0.9974240498288811,1.0
1.7,1.2196480590017387,1.0131964056357763,0.49196075817998186,1.7275627416522839,0.9850342994764277,1.0
1.72,0.8918897033065423,0.9935287256340017,0.47727116342986137,1.7264244311504824,0.9832653762782824,1.0
1.74,0.6442186680144381,0.9911607557861141,0.4852846178525199,1.66070565727771,1.0099721927780174,1.0
