tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,3.0562849100627485e-09,0.020307048818331556,0.00948994915472935,0.03443608730545727,0.9967376651411797,0.02
0.04,4.4003877065215805e-08,0.03982704108552599,0.020363550705894688,0.06718326327287565,0.9877575828937649,0.04
0.06,7.897743409964956e-06,0.059490954348224954,0.02875226546619483,0.10213629143769383,1.002463596674935,0.06
0.08,0.013368179430694852,0.0801215441709105,0.038297000168612,0.13540316000397476,0.9977945090409632,0.08
0.1,3.1075973774536258e-06,0.09948804222653738,0.04912797597840047,0.16906350332017017,0.9941283824512396,0.1
0.12000000000000001,0.7635909651242666,0.11913541521857178,0.0582856714030037,0.20262014966890368,1.0035616304114583,0.12000000000000001
0.13999999999999999,6.12967995026783e-06,0.14125197658174027,0.06854590120575789,0.24229616776788154,0.9895144052558121,0.13999999999999999
0.16,7.274136321040752e-06,0.15577781947405978,0.06989133559317029,0.25739929218273727,0.9859732477030851,0.16
0.18,0.0019276121725518467,0.17851900706421905,0.08756043801260471,0.31040068082638683,0.9798978130817086,0.18
0.19999999999999998,9.870810685571492e-06,0.20298408929662642,0.09216685082916656,0.34413419890664126,1.0099730674369105,0.19999999999999998
0.22,0.007942657220260366,0.2191408048527908,0.10948728777851152,0.380283277134517,1.0037743621205548,0.22
0.24,0.13574726788203192,0.24060142599950607,0.11200600021903999,0.40841790463889543,0.9856230926735795,0.24
0.26,1.08677626557105,0.25966863965033626,0.12500898518286932,0.43651586069231246,0.9986639357637902,0.26
0.28,0.42375138805012696,0.279112101433239,0.1295013640713537,0.498790878249955,0.9956544545956935,0.28
0.30000000000000004,0.08977846111061014,0.30086541430110497,0.14482939038712772,0.5156744995849252,1.0016572027874642,0.30000000000000004
0.32,0.6877331248663702,0.3195869881867751,0.14961873163644124,0.5573034721706533,0.9933210842927266,0.32
0.34,0.8154778487771845,0.33463606248467886,0.15558910590399336,0.5818452321236187,0.9835068682803989,0.34
0.36000000000000004,0.17654614766338336,0.36073199819083246,0.17658233793841147,0.6142470379997714,1.0033516938751852,0.36000000000000004
