peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.692895209453149,0.6931476886828553,0.005694323526292222,6.150593581489336,0.0001,detected,True,8.9784368230427,0.005,detected,True,6.180272238230757,14.46154682277866,84.84971136141884,86.07328188598079,1.4019812851575286,13.923760604988365
1,1.09861576070147,1.098612274027178,0.005694323526292222,7.9854287675877105,0.0001,detected,True,9.166719628251231,0.005,detected,True,7.985436747544186,52.69497097007639,-98.1362083684725,111.38884754982182,-1.0780216814995685,13.94899934893528
2,1.386179098779227,1.386294777706022,0.005694323526292222,4.272827465336356,0.0002,detected,True,4.550797310595348,0.005,detected,True,4.277448112095848,57.426889526021355,-20.160998609611987,60.86307177238623,-0.3376299087664704,14.229165497888753
3,1.6096812971861967,1.6094373888956373,0.005694323526292222,8.565138481287338,0.0001,detected,True,8.767648914044784,0.005,detected,True,8.604434955166212,-125.6444250952156,13.800279753003727,126.40003670398362,3.032195179421305,14.688083522048556
4,1.945646385237438,1.9459106236989596,0.005694323526292222,8.855296708707066,0.0001,detected,True,8.035077622336132,0.005,detected,True,8.903071000373538,7.428037067170448,-128.94727712454434,129.16104680787197,-1.5132546923592238,14.505189527616226
5,2.196908410835082,2.197224841531396,0.005694323526292222,4.234257795561432,0.0002,detected,True,3.7573428699492726,0.005,detected,True,4.267325974528403,35.52520583221604,53.60750920803747,64.3102269698307,0.985551264945433,15.06767778251511
6,2.3976333151368827,2.3978957538111785,0.005694323526292222,8.100837275471871,0.0001,detected,True,6.951672908394227,0.005,detected,True,8.143217802381933,114.92558710521669,-53.96993639115124,126.96710048490381,-0.4390394881941189,15.587953124595577
7,2.564904068721717,2.5649495443147625,0.005694323526292222,8.056030261568615,0.0001,detected,True,6.6882712990991875,0.005,detected,True,8.0575689187232,122.40168403497378,25.003398052392974,124.92934870863598,0.20150112187859312,15.505025903929324
8,2.833249064898238,2.8332131399469724,0.005694323526292222,7.279215158975287,0.0001,detected,True,6.22180464618807,0.005,detected,True,7.280115061079424,120.25658145340613,-10.018122813415546,120.67314600839899,-0.08311431855112655,16.576079923308544
9,2.944288373660936,2.9444395177086906,0.005694323526292222,7.056813771644576,0.0001,detected,True,6.046181424452901,0.005,detected,True,7.068697977547359,118.24873027910186,-9.468370573399314,118.62719862634789,-0.07990117654987597,16.77997615779443
10,3.1357600022325123,3.135493729980878,0.005694323526292222,6.51861346107331,0.0001,detected,True,5.5151327957101675,0.005,detected,True,6.552985468986201,-63.40053044092438,-95.72343444012871,114.81551794598236,-2.1557908145424522,17.514709492472857
11,3.219039483804536,3.2188752966799843,0.005694323526292222,3.293534488920971,0.0456,detected,True,2.747925333471771,0.665,not_detected,False,3.299925058260061,-55.1807347688545,12.268529483782753,56.52813728865577,2.922817607043239,17.126818523136585
12,3.3670918954881337,3.367296444924917,0.005694323526292222,6.209584115500251,0.0001,detected,True,5.22305702667586,0.005,detected,True,6.230596854600022,-91.85480458877201,60.16956892079021,109.80747766047271,2.561674929956131,17.625085707043493
13,3.4340001969220673,3.4339869398669367,0.005694323526292222,6.0846247886878615,0.0001,detected,True,5.205242993673832,0.005,detected,True,6.0847525532325,107.71435474623487,-11.353720172666833,108.31107598097691,-0.10501803793420372,17.800534084469472
14,3.6112360166779127,3.6109176751380896,0.005694323526292222,5.6858620229744155,0.0001,detected,True,4.760973445766898,0.005,detected,True,5.73175425858918,-103.20205914453852,-14.743607103933048,104.24988710837039,-2.999691270764405,18.187817038335595
