peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.693391071016995,0.6931468661073096,0.007297776264792268,5.628289748277144,0.001,detected,True,8.009572007107401,0.005,detected,True,5.646420343214561,18.168528835054598,-61.622790393647975,64.24534018845011,-1.2840851712037498,11.380438461011158
1,1.098417653712966,1.0986125758717804,0.007297776264792268,7.412965392210705,0.001,detected,True,7.960901818673463,0.005,detected,True,7.425497057792206,56.168742049900864,-61.29840435457997,83.1409764188868,-0.8290393471405195,11.1941545886046
2,1.3866798161722604,1.3862941553494978,0.007297776264792268,3.954826221106277,0.001,detected,True,3.9183251933988497,0.005,detected,True,3.986567572834481,38.16195754251761,24.64526041925852,45.42822761906948,0.5734219638156984,11.400798043915401
3,1.6092619922484246,1.6094381684073011,0.007297776264792268,7.965326980494301,0.001,detected,True,7.955105806789792,0.005,detected,True,7.979123866487194,61.36582515900722,71.66090316756689,94.3453737087158,0.8626352569744843,11.825991483581028
4,1.945871922461968,1.9459102166685238,0.007297776264792268,7.890902813380506,0.001,detected,True,7.202720152248995,0.005,detected,True,7.891728339818263,-50.15042469594344,-82.33530340119276,96.40626163973975,-2.1178800729472362,12.21649056925946
5,2.1976452035973013,2.197224457269815,0.007297776264792268,3.7324575418473165,0.001,detected,True,3.1894980277689293,0.06,inconclusive,False,3.7650827256138726,4.184367000213541,47.81880470798039,48.00153133903588,1.4835140151413613,12.746004860770375
6,2.3983340508790887,2.397895226580253,0.007297776264792268,7.256395459214728,0.001,detected,True,6.076888779242609,0.005,detected,True,7.328774139037871,-32.073925600913576,-89.17617817562322,94.76881057322309,-1.9160590387908623,12.933498546450911
7,2.565270682936212,2.5649490547684537,0.007297776264792268,7.231176887465439,0.001,detected,True,6.211262701246216,0.005,detected,True,7.266803395585943,-70.35972975880439,-61.19358391422401,93.24776825210971,-2.425758345534491,12.828085166802396
8,2.8334639606673275,2.8332130312322525,0.007297776264792268,6.717691591193289,0.001,detected,True,5.550718566881303,0.005,detected,True,6.741133659927345,-89.06939305750751,13.397110811033766,90.07130152116092,2.9922997385929833,13.365559930389196
9,2.9447550487054097,2.9444386874522532,0.007297776264792268,6.418227068032284,0.001,detected,True,5.27096203323383,0.005,detected,True,6.449530406615802,12.642233326594814,87.63641657183396,88.54359137191173,1.4275269353643154,13.726134259134538
10,3.1354094536231076,3.135494367760966,0.007297776264792268,5.984119227302504,0.001,detected,True,5.113377322508109,0.005,detected,True,5.986013128033418,-50.202073667761205,69.45493899571,85.69852245774788,2.1966613927927985,14.315790117032693
11,3.367113850030262,3.36729608849992,0.007297776264792268,5.641011712250728,0.001,detected,True,4.47256464748492,0.005,detected,True,5.649081864949963,18.49867905079093,79.84740513957955,81.96224273498333,1.3431373036829484,14.505403005767107
12,3.4337060584464916,3.433987510550991,0.007297776264792268,5.319614945488601,0.001,detected,True,4.446653845821682,0.005,detected,True,5.34198749733615,-26.244053800557626,76.46593872726078,80.8442338409349,1.901411482727489,15.13676907629224
13,3.6106771328677043,3.61091821572283,0.007297776264792268,5.000306287744005,0.001,detected,True,4.163770258502167,0.005,detected,True,5.017304347693448,-77.32606864211344,-8.68473888490635,77.81224570171359,-3.0297481517642377,15.51595043835166
