peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6932342101474898,0.6931470304116646,0.008009708192642063,5.299534831245826,0.001,detected,True,7.766727102812669,0.005,detected,True,5.300674096819934,50.61226839147748,-29.406508147534375,58.53498469430018,-0.5263432727419177,11.041795729447927
1,1.0987256873999942,1.0986121005782217,0.008009708192642063,6.523165175305408,0.001,detected,True,7.970604300084054,0.005,detected,True,6.525905783162485,-10.832206346172605,-74.97264494724898,75.751133223948,-1.7142854910389724,11.60636947745952
2,1.3860739688110282,1.3862946658849005,0.008009708192642063,3.5867243917773943,0.004,detected,True,3.826942308535684,0.005,detected,True,3.59380255568635,-20.498155945438732,35.95831659084356,41.390517382739496,2.0889050609101347,11.516422120314642
3,1.6093445846809258,1.6094380732887483,0.008009708192642063,7.348035707847339,0.001,detected,True,7.115914820909018,0.005,detected,True,7.351412650956434,48.36216257090745,71.06449883816573,85.95965195168336,0.9732511927453087,11.694041543189952
4,1.9457523287718923,1.9459103965719837,0.008009708192642063,7.232912413736952,0.001,detected,True,6.741344225622541,0.005,detected,True,7.241872758717373,3.4227618972647758,-87.77060528526977,87.83731810083908,-1.5318194002597196,12.131427574118511
5,2.197056923316037,2.1972248524460896,0.008009708192642063,3.5619820175958106,0.006,detected,True,3.0650236363255923,0.11,not_detected,False,3.5658156561619823,41.94636648800273,-12.379386888683793,43.73496177299753,-0.28697758133270124,12.263787746950372
6,2.3983008416561686,2.397895022675287,0.008009708192642063,6.8718710004723,0.001,detected,True,6.104629497839158,0.005,detected,True,6.9183910815377265,86.34064043556971,-0.9042307342587378,86.34537523252253,-0.010472445804834096,12.478583040493065
7,2.5645022866534917,2.564949521135401,0.008009708192642063,6.567431006375748,0.001,detected,True,5.663336561146053,0.005,detected,True,6.620161217680791,57.15662204467425,62.858942220552926,84.9595554404833,0.8328756302969985,12.828401946627421
8,2.8328275111070007,2.8332136129298453,0.008009708192642063,6.049847672600807,0.001,detected,True,5.5144979046417095,0.005,detected,True,6.088359712210705,76.43622172667614,-29.87036123285979,82.06542799517426,-0.3725398939877986,13.480375079912227
9,2.9439622122799096,2.944439072681568,0.008009708192642063,6.14744254692223,0.001,detected,True,5.202857060960779,0.005,detected,True,6.205936167455052,-79.95483447164158,-10.744699271564155,80.67356517363017,-3.0080083498516066,12.998462513035639
10,3.1351939953792387,3.135494546953802,0.008009708192642063,5.699757775931306,0.001,detected,True,4.807287885115761,0.005,detected,True,5.720270978127209,71.06419991880456,-32.351080734592884,78.08145064479764,-0.4272007951305256,13.647357161126868
11,3.3674755329658583,3.3672955511303195,0.008009708192642063,5.304758297161126,0.001,detected,True,4.345707642825562,0.005,detected,True,5.311537414484684,-69.71988285289817,-26.754894017886432,74.67721485788137,-2.7751742923143925,14.058334800319033
12,3.4335556255551554,3.4339874179897776,0.008009708192642063,5.188815758574802,0.001,detected,True,4.183942888428627,0.005,detected,True,5.229144532793368,69.57747763367257,-24.17771864701865,73.65858723080834,-0.33444008141336534,14.085068537904792
13,3.6107704193173613,3.610918146124529,0.008009708192642063,4.802626166170222,0.001,detected,True,4.066732094603587,0.005,detected,True,4.805690792333692,41.67413643666176,-57.354345189856105,70.89608282478426,-0.9424348269092495,14.748470292203251
14,3.7138954122976275,3.713571705406293,0.008009708192642063,4.676462421969096,0.001,detected,True,3.837896472401172,0.005,detected,True,4.6969503756245725,-35.15889710982767,59.67648755691893,69.2634911992642,2.1032058361978945,14.746219538876604
15,3.7609524479294,3.761200478637983,0.008009708192642063,4.620177119280874,0.001,detected,True,3.9262902490329457,0.005,detected,True,4.6300731400648685,31.94082632476223,-60.59849687035806,68.50105261421477,-1.0857127792850927,14.788366690304283
16,3.850060451572543,3.8501477634242094,0.008009708192642063,4.368802089709951,0.001,detected,True,3.6416284506793923,0.005,detected,True,4.369793341353966,11.906080962504472,66.00572936227591,67.07094059674222,1.392335815438881,15.347355300682818
17,3.970206074462174,3.9702920479945405,0.008009708192642063,4.15432862438525,0.001,detected,True,3.4124722971752943,0.02,detected,True,4.155307179943269,-5.204599715251617,-64.92291378487417,65.131195233269,-1.6507910925915468,15.673065671700508
18,4.0773359215387615,4.077537816219387,0.008009708192642063,4.065497163656487,0.001,detected,True,3.314145602612043,0.045,inconclusive,False,4.071970326745541,7.683164873304042,-62.93075096519582,63.398031826815156,-1.4493083726013143,15.56758784560323
19,4.11137718135749,4.11087657459545,0.008009708192642063,3.8970963169112824,0.001,detected,True,3.293247134736644,0.045,inconclusive,False,3.938225077054553,-47.87075153745208,40.74001053031767,62.85982270712243,2.436494081927028,15.959241837004415
20,4.204490039096954,4.204692921040625,0.008009708192642063,3.8676933886191986,0.001,detected,True,3.2310582191883648,0.055,inconclusive,False,3.87478331803941,-45.13562745056162,-41.549639776733066,61.34816566884596,-2.397538819111789,15.834396514312209
21,4.262560423493609,4.262680026563737,0.008009708192642063,3.738480875956766,0.002,detected,True,3.1641701271631164,0.08,inconclusive,False,3.741023587640134,27.895655786439676,-53.591540382773466,60.41705729637918,-1.0908650538063358,16.15119134540728
22,4.290594402167857,4.290459253890248,0.008009708192642063,3.6876067633004457,0.002,detected,True,3.2020142048750606,0.065,inconclusive,False,3.691408923595846,59.967487567958216,0.7490708295197764,59.97216581315753,0.012490632905204654,16.25074597222419
23,4.369690270570197,4.369447501758924,0.008009708192642063,3.542702655641799,0.007,detected,True,2.9936114206673667,0.185,not_detected,False,3.552381784652286,56.180407537301896,-17.050690242121405,58.71085273431226,-0.2946636683846478,16.531500565547535
24,4.418749733250129,4.418840827886679,0.008009708192642063,3.3728610573042404,0.018,detected,True,2.8856103234056287,0.295,not_detected,False,3.3746257753986137,41.46611178707043,-40.447402533418476,57.92608046845746,-0.7729624041977412,17.168206507535494
25,4.4888346799357475,4.488636075216695,0.008009708192642063,3.3386880051004777,0.025,detected,True,2.7968932113846683,0.425,not_detected,False,3.343392452986307,-32.679362011487925,-46.48587908000821,56.82321405305252,-2.1835298400973966,16.991554999278442
