period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.574710635213385,3.2476302323344575,3.178678030630979,3.28553320303332,4.574710978503383,97,1,4.285923905707717e-05
