period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.574711313099984,3.1889500316376633,3.171944404275415,3.2571344819896337,4.574710978503383,97,1,4.014620012077952e-05
