bin_low,bin_high,count,r2_zeros,r2_montgomery_bin_average,r2_gue_q025,r2_gue_q975,r2_poisson_mean
0.0,0.1,4,0.013335011330708345,0.010880075773905347,0.0,0.02333798884229244,1.0029991574590438
0.1,0.2,19,0.06334341577674098,0.07413404796904365,0.04666071412053573,0.1066497348917794,1.000260944805953
0.2,0.30000000000000004,25,0.08334937878086535,0.19095854114451255,0.14665388703455473,0.23995683163595263,0.9988380828765429
0.30000000000000004,0.4,97,0.3234063731984106,0.34397032721535337,0.28014767329403456,0.40341203733729514,0.9995968203414488
0.4,0.5,137,0.4567850574240629,0.5115819583831043,0.43670287608353353,0.5899688860578093,1.0006686383300343
0.5,0.6000000000000001,205,0.6835332803580066,0.6721885543830428,0.586955731154731,0.7630765931838256,0.9997681306368852
0.6000000000000001,0.7000000000000001,239,0.7969263506785996,0.8080880987057939,0.7205263221263074,0.9034091174505261,1.0016764104342453
0.7000000000000001,0.8,283,0.9436722948973476,0.9082828445338809,0.8068871383439041,1.0099504384007987,1.0018250246902007
0.8,0.9,308,1.0270698237345262,0.9696220624379864,0.8670218540272384,1.077049656961385,0.9984072030662379
0.9,1.0,280,0.9337309799290966,0.9961768215519745,0.8862644697536723,1.1003508517405247,0.999398841389714
1.0,1.1,318,1.0604869816150069,0.9971682598039076,0.8871390187010344,1.1040244578521219,0.9954898984199433
1.1,1.2000000000000002,299,0.9971578095858379,0.9840897678865965,0.8705882638786363,1.0904840476335045,0.9972338394410111
1.2000000000000002,1.3,286,0.9538349360381291,0.9677947309947522,0.8669366939043752,1.07328372160796,1.002427257222488
1.3,1.4000000000000001,294,0.9805483394542078,0.9562443325964873,0.8539002726441798,1.0702394760879617,0.9957816209424788
1.4000000000000001,1.5,267,0.8905276860318347,0.9533617580525252,0.8504333415546153,1.0578298446393903,0.9986008303721071
1.5,1.6,286,0.9539303902498512,0.9591011977685195,0.8537936401056306,1.0700996123998512,1.0005027166069114
1.6,1.7000000000000002,275,0.9172713582366563,0.9705117715364148,0.8743183614263356,1.0742607929622314,0.9997487902708606
1.7000000000000002,1.8,322,1.0740772025028065,0.9833461401644016,0.8768858489770767,1.0833981265129737,0.9991156771648518
1.8,1.9000000000000001,308,1.0274124684583676,0.993684068203446,0.8877300198996619,1.09726254241119,0.9949149863130686
1.9000000000000001,2.0,340,1.134194459324128,0.999117942057802,0.8943710599031091,1.1007641169260112,1.0020256980523623
2.0,2.1,243,0.8106424968702144,0.9992406350449041,0.8907585009328319,1.107200180638185,1.0003013449783345
2.1,2.2,312,1.0408596610906506,0.9954171041495951,0.880585669127504,1.1007384884181113,1.004347388645403
2.2,2.3000000000000003,300,1.0008599906207374,0.990034169399947,0.8877935036696981,1.0977269448791793,0.9966092888579431
2.3000000000000003,2.4000000000000004,296,0.9875481411171669,0.98554896777027,0.8873303830782729,1.0944906151000569,1.000440545587248
2.4000000000000004,2.5,292,0.9742354032322872,0.9836689151281006,0.8866492145440147,1.0907880190736656,1.0003520731529723
2.5,2.6,293,0.977604446614603,0.9849051611236193,0.8743708202251291,1.0909003285737924,1.0011042929730873
2.6,2.7,280,0.934260680808423,0.9885881806301873,0.8844986818710209,1.0947474946940836,0.9955461252475954
2.7,2.8000000000000003,296,0.9876799645946618,0.9932735949609561,0.8938862451008297,1.096742158167771,1.000951536571599
2.8000000000000003,2.9000000000000004,314,1.0477765498392744,0.9973497911610998,0.8941105267063262,1.1041695603787665,0.999491408912707
2.9000000000000004,3.0,338,1.1278990225057912,0.9996180044904006,0.897482591606685,1.1174853838853356,0.9966412584868133
3.0,3.1,263,0.8776548612974507,0.9996542907833564,0.8908003437108375,1.104597051823083,1.0031025492829175
3.1,3.2,276,0.9210677811570998,0.9978593113900632,0.8973169185912434,1.101331281631109,0.9996788766483389
3.2,3.3000000000000003,315,1.0512537497757346,0.9952179021002281,0.9009886862307754,1.104265393093293,0.9964652816976638
3.3000000000000003,3.4000000000000004,313,1.0446139888475907,0.992885581077311,0.8879561816352457,1.0945857517911306,0.9984747087479862
3.4000000000000004,3.5,280,0.934510159822147,0.9917642145144254,0.8841829398885281,1.1009735219946741,0.9985607530798931
3.5,3.6,284,0.9478919448399002,0.9922143940327596,0.8936518596228429,1.1010007733663336,0.9944216474262009
3.6,3.7,298,0.9946522143494847,0.9939889569046324,0.8844495220464096,1.1019313802267443,1.000283344257141
3.7,3.8000000000000003,294,0.9813339362466114,0.9963868651169632,0.8911444135858039,1.1015575603874848,0.9994826263531291
3.8000000000000003,3.9000000000000004,341,1.1382518489690967,0.9985505462047051,0.9043940352674115,1.1082909988413314,0.9976721457011135
3.9000000000000004,4.0,295,0.9847375528706495,0.9997878622748279,0.8970988645269855,1.1077361847253526,1.0021905746282134
4.0,4.1000000000000005,281,0.9380355613825324,0.9998031606553275,0.9010068579752448,1.1107683994452593,0.9950418717000123
