tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,8.86782908521982e-10,0.019980211184243157,0.009534436202436073,0.03351708583752978,0.9999374029594456,0.02
0.04,4.05830982156075e-09,0.0402609264977673,0.019254671528181697,0.06900936816161551,0.9923966894785013,0.04
0.06,6.129518645709542e-08,0.06043524018559649,0.031835561999143884,0.10037547176858944,0.998877057086939,0.06
0.08,2.2934595282987726e-05,0.0805755239657302,0.038672211517759354,0.14561499817040766,0.9915948234373771,0.08
0.1,0.0005786040111095794,0.10124743274018004,0.04699762192942117,0.17151042877501468,0.9993340793727165,0.1
0.12000000000000001,2.810448898542092e-07,0.11957008982030871,0.05958623742484753,0.19876636140310777,0.9885371983959275,0.12000000000000001
0.13999999999999999,0.00745455304134528,0.13903005594482168,0.06481466916093012,0.23955575938878423,0.9853066049263587,0.13999999999999999
0.16,3.7385391445833696e-05,0.15956229236599395,0.07934817768285157,0.2711550208835032,1.0125903639244067,0.16
0.18,0.034247157013297135,0.17881998598639873,0.0871905556144175,0.29912757081148555,1.0000251049547333,0.18
0.19999999999999998,1.2980689893890899e-05,0.198325869531579,0.0971812254300053,0.3347440223118455,1.0234239714608873,0.19999999999999998
0.22,0.32495238549668715,0.21755300968636782,0.10349479240337368,0.3780589316533842,0.9875165039109814,0.22
0.24,2.925098918029393e-06,0.2403927600584635,0.12031885222268686,0.4044198711456523,0.9894024537966024,0.24
0.26,1.1839533407318563,0.26020812950413263,0.12420315242085722,0.43898711351147685,1.0013387781938752,0.26
0.28,0.10964111301784146,0.28785769049887483,0.14310296952035634,0.4784401520082837,0.9951712144542146,0.28
0.30000000000000004,0.05488543337871112,0.30383812176236263,0.14981833601839128,0.5153720846488964,0.989544726478204,0.30000000000000004
0.32,0.9610115956451502,0.32038334667705864,0.15083876370313534,0.5452782794321076,0.9912513790765571,0.32
0.34,0.7775611953731569,0.34009965037489204,0.16340637202489253,0.5756648015552481,1.0148298812080925,0.34
0.36000000000000004,7.834216628622497e-05,0.3602593486039099,0.17668465814617437,0.6276843916011594,1.0042459932047902,0.36000000000000004
0.38,0.7117003489847544,0.38109875507056434,0.18599630670183023,0.6828871351988735,1.0025124809032846,0.38
0.4,0.3149581062987101,0.40199847404295547,0.20273626477035372,0.6952797881473293,1.0077877554123698,0.4
0.42000000000000004,0.5917091200110297,0.41438774260591044,0.19130219574399718,0.7200113082757814,0.9910558491683322,0.42000000000000004
0.44,0.07620004041488398,0.4404438286384785,0.1956178874176381,0.7809166113726482,0.993953434260124,0.44
0.46,0.5578778144767167,0.4662963361120962,0.2200694679934144,0.7922640928946915,0.9860236321965303,0.46
0.48000000000000004,0.4449229975407582,0.48436546508918377,0.21890016802880372,0.7906388075776397,0.9912950708659383,0.48000000000000004
0.5,0.6455428985160194,0.49852667254612826,0.24073236588185326,0.8606668059513403,0.9827073423802876,0.5
0.52,0.4090025152108951,0.5185375796314305,0.25555538959783947,0.8715065519886006,0.9960391343644881,0.52
0.54,0.5558310713392182,0.5363347156969859,0.2683245324785987,0.8868100284695755,0.9919757553953341,0.54
0.56,0.3971101386591482,0.5636564998071578,0.27068507484526577,0.9533217373983567,1.0000246668807347,0.56
0.5800000000000001,0.5129093414096642,0.5668341421523413,0.2764483717611526,0.9508569991354601,0.9889286331429391,0.5800000000000001
0.6,0.36422595210024056,0.6091338443856752,0.29460144060674903,1.0359339225811197,0.9969221793771949,0.6
0.62,0.6779108690992977,0.6203996607414707,0.2922992603589563,1.0428992726371469,1.0142843269590012,0.62
0.64,0.2574680981264315,0.6432308270300066,0.2986604984312102,1.0948591875144305,1.001719505999391,0.64
0.66,0.630907410164477,0.6598768732827659,0.3072267085347514,1.125456832971548,1.019460185104513,0.66
0.68,0.47202704960719755,0.6727498182803091,0.3255797421592003,1.1429342847893635,0.9869321907736985,0.68
0.7000000000000001,0.6527774581240461,0.7022291782270441,0.3235546458572421,1.1788749887501635,0.9814471637437389,0.7000000000000001
0.7200000000000001,0.7201058297937233,0.719448897102118,0.35117588577268144,1.2413240938126882,1.0064646466148435,0.7200000000000001
0.74,0.518649952124254,0.740876741153115,0.342365748975969,1.287995030180709,0.9984232100969641,0.74
0.76,0.9895194608644261,0.7614289070444521,0.3666907052061182,1.3106192062476005,0.9861009331288143,0.76
0.78,0.6590152032137576,0.784356163872212,0.3803231436651572,1.310263386879377,0.9905164831060989,0.78
