tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,9.388544225680254e-10,0.019739857275712223,0.009476089097028618,0.03257386796739579,0.9950536636121721,0.02
0.04,8.290641838380364e-09,0.039946562137029205,0.018266938736256462,0.06920948284094822,0.9970699893168355,0.04
0.06,3.15603900697708e-07,0.05946380371563118,0.027093170782505876,0.10583470827997732,1.0089978307679426,0.06
0.08,0.0545483532690278,0.08060798997572248,0.035928079371413214,0.13469663063845397,0.9740163455142404,0.08
0.1,5.923751242943104e-06,0.09970592340452575,0.045605936359217114,0.16703490001631843,0.9881087278414931,0.1
0.12000000000000001,6.472429671279636e-06,0.11910721423818445,0.05973507978394605,0.19990847801188652,0.9785654115123604,0.12000000000000001
0.13999999999999999,0.003720387018148307,0.13998453087629997,0.06632290722911334,0.24457676098594117,0.9812721355092058,0.13999999999999999
0.16,0.00011803173737382913,0.1612693482477222,0.07978629669256032,0.26943875040828075,1.0033608589350747,0.16
0.18,3.0413006316847095e-05,0.1784139555615211,0.08927027155124607,0.3037539228767231,1.0232670759499745,0.18
0.19999999999999998,0.24983178657178612,0.20065503801386808,0.09634743683839653,0.3483176443247752,1.0087840572841797,0.19999999999999998
0.22,4.316983804221933e-06,0.21593681630233083,0.10427058090682087,0.38232938086622975,0.9842944547839766,0.22
0.24,0.6001197913529871,0.23880287365124028,0.11459059736797456,0.4007828606843021,0.991074244391373,0.24
0.26,0.0007708994531777551,0.2593544953454536,0.11265793471652,0.43908953805187645,1.0043382752445627,0.26
0.28,6.803147319906285e-05,0.2818699714629127,0.1364783128549688,0.46839742851335464,0.9895107853573875,0.28
0.30000000000000004,0.000595127246881619,0.30213932091857765,0.13883237275619462,0.5198138999426162,1.0149007629361955,0.30000000000000004
0.32,0.0012698993929998134,0.31794132319659557,0.157453985085494,0.5217441017858347,0.9867825063393523,0.32
