s,cdf_zeros,cdf_gue_mean,cdf_gue_q025,cdf_gue_q975,cdf_poisson_ensemble_mean,cdf_wigner_surmise,cdf_poisson
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,3.3377825975358483e-07,0.0,0.0,0.004944257361729848,1.3509233142902644e-07,0.00498752080731768
0.01,0.0,1.0013347792607543e-06,0.0,0.0,0.00987916893218659,1.0806767320094973e-06,0.009950166250831893
0.015,0.0,3.004004337782264e-06,0.0,0.0,0.014837778759085858,3.6469357054397245e-06,0.014888060396937353
0.02,0.0,7.343121714578868e-06,0.0,0.0,0.019789379242530297,8.6434327722755e-06,0.019801326693244747
0.025,0.0,1.4352465169404151e-05,0.0,0.00033344448149383126,0.02470760189999931,1.6878803347823712e-05,0.024690087971667385
0.03,0.0,2.4365812962011655e-05,0.0,0.00033344448149383126,0.029604796527103933,2.9160446062929946e-05,0.029554466451491845
0.035,0.0,4.13885042094445e-05,0.0,0.00033344448149383126,0.03446494176737592,4.629421467517575e-05,0.03439458374243354
0.04,0.0,6.008008675564534e-05,0.0,0.00033344448149383126,0.039336101690219755,6.908411071729348e-05,0.03921056084767682
0.045,0.0,9.312413447125036e-05,0.0,0.0006668889629876625,0.04405305605705733,9.833197702915214e-05,0.04400251816690004
0.05,0.0,0.00012449929088808752,0.0,0.0006668889629876625,0.04891820797122561,0.00013483719231952018,0.048770575499285984
0.055,0.0,0.00016789046465605375,0.0,0.0006668889629876625,0.05370024909871522,0.0001793963669027704,0.05351485204651618
0.06,0.0,0.00021829098187884535,0.0,0.0010003334444814939,0.05848095511316582,0.00023280303975516115,0.05823546641575128
0.065,0.0,0.00028304396427103983,0.0,0.0010003334444814939,0.06318923124525,0.0002958473770347525,0.06293253662259657
0.07,0.0,0.0003471293901437265,0.0,0.001333777925975325,0.06787113889481346,0.000369315872207579,0.06760618009405173
0.075,0.0,0.0004312415116016286,0.0,0.001333777925975325,0.07249763935325795,0.0004539910479227499,0.07225651367144714
0.08,0.0,0.0005260345373716455,0.0,0.001333777925975325,0.0771134589073902,0.0005506511597765662,0.07688365361336424
0.085,0.0,0.0006391853674281102,0.0,0.0016672224074691564,0.08174129447887382,0.0006600699021066386,0.08148771559854262
0.09,0.0,0.0007623495452771822,0.0,0.0020006668889629878,0.08631305530271842,0.0007830161159535914,0.08606881472877181
0.095,0.0,0.0008945257361396013,0.0,0.0020006668889629878,0.09087580411354991,0.0009202534993286854,0.09062706553176858
0.1,0.0,0.0010530704095225545,0.0,0.002334111370456819,0.09536111636811866,0.001072540319922849,0.09516258196404048
0.105,0.0,0.001226635104594417,0.0,0.00266755585195065,0.09993688253108075,0.0012406291303918016,0.09967547741373439
0.11,0.0,0.0014088780344198753,0.00033344448149383126,0.0030010003334444814,0.10435377024240002,0.0014252664863506348,0.10416586470347178
0.115,0.0,0.001611147659830547,0.00033344448149383126,0.003334444814938313,0.10883474337959172,0.0016271926672090098,0.10863385609316867
0.12,0.0,0.0018307737547484083,0.00033344448149383126,0.0033511170390129893,0.11324462174745603,0.0018471413999766872,0.11307956328284252
0.125,0.00033344448149383126,0.0020667549843941912,0.0006668889629876625,0.0040013337779259755,0.117696889954309,0.0020858395861682033,0.11750309741540454
0.13,0.0006668889629876625,0.0023200926835471648,0.0006668889629876625,0.004334778259419807,0.12209475230482215,0.0023440070319317996,0.1219045690794387
0.135,0.0010003334444814939,0.002579438391375701,0.0010003334444814939,0.004668222740913638,0.1263951514034874,0.002622356181527702,0.12628408831196558
