tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,1.5256007105916906e-09,0.020286318281316402,0.009390174575047523,0.03426363348496569,0.9796962374872772,0.02
0.04,1.387397292399851e-08,0.039579660615092147,0.01854074976888286,0.06806418062485355,1.0113104232979397,0.04
0.06,7.956894855253466e-07,0.059799575229489824,0.028386987268276747,0.10430544575236421,1.0248030731081228,0.06
0.08,0.5567648351002145,0.07886862219645545,0.038768186345473875,0.1303078757731793,0.9844995314126451,0.08
0.1,2.250138254108408e-06,0.09985436643095459,0.048806806652550695,0.17032268333112022,0.9962205720486159,0.1
0.12000000000000001,0.00046110111469536974,0.11940217417451815,0.0566984382175515,0.2100376899212363,0.9977746456886214,0.12000000000000001
0.13999999999999999,7.321461331078669e-05,0.1395436931218625,0.06904986993038142,0.24018751181098186,0.9942773063025024,0.13999999999999999
0.16,0.16891700262017031,0.16222509768445484,0.07849781334404626,0.2774647758794068,1.0116861263811987,0.16
0.18,0.0006807020614422852,0.17893328486916807,0.08819964964857682,0.3039492101401983,1.0028666311318204,0.18
0.19999999999999998,8.375115977720811e-05,0.2005234041140253,0.09246325849933772,0.3478241087858758,0.9964156065081476,0.19999999999999998
0.22,0.0008103573353718763,0.22316053062770697,0.10920527397869073,0.368127605661481,0.9948211197833192,0.22
0.24,0.03680147780954361,0.2417438988587375,0.12483947608743626,0.40875381283158185,0.9872637830550242,0.24
0.26,0.1602894003652377,0.256762670267601,0.11824169206896278,0.43746170588948635,0.9863123723912316,0.26
0.28,1.2628135645817125,0.2817491062800627,0.13299307859480966,0.4706348371455391,1.0033292102300282,0.28
0.30000000000000004,1.2866155334615208,0.30144057722044404,0.1492900973209325,0.529038836717111,0.9986409960540282,0.30000000000000004
0.32,0.0060459139305755905,0.3158740790540788,0.1451405316605706,0.5378436240090284,0.9981887616440389,0.32
0.34,0.07575771467395019,0.33405389982191436,0.16467175689210914,0.5731932260656836,0.9842352469968344,0.34
0.36000000000000004,0.0008684204525834444,0.36112661321051776,0.17374438520530566,0.6089266878944148,0.9996156849422965,0.36000000000000004
0.38,0.10204643732521265,0.38583437844523577,0.18787421882356573,0.6562013925359932,0.9927217833635857,0.38
0.4,0.644071263808857,0.39884792888801157,0.199415790340135,0.6714802900574939,1.012127914400979,0.4
0.42000000000000004,0.3755093987040411,0.4199066306751637,0.204838682586724,0.7173953057730376,0.992359117363986,0.42000000000000004
0.44,0.8031313180288158,0.43972266616506217,0.21634254325472613,0.7491015388480288,0.9842245110335134,0.44
0.46,0.08865780139077628,0.4483995938585335,0.2142868740122056,0.7695223242844194,1.006320074287472,0.46
0.48000000000000004,0.9631095208913141,0.4840288009931835,0.23938711792184947,0.8390849506086911,0.9959248192178644,0.48000000000000004
0.5,0.4855093195845706,0.5001521210928603,0.23435047321868796,0.8634722937013796,1.0007171478860468,0.5
0.52,0.3200337596063308,0.5205518800482621,0.24954463914853536,0.9128028423718866,0.9887158605552046,0.52
0.54,0.8147403092695588,0.5290356973575622,0.25090226548438277,0.8905829790428279,0.9811679028255903,0.54
0.56,0.10695021808758594,0.5609151758498148,0.2596029566636803,0.9465720323108553,0.9947033518388703,0.56
0.5800000000000001,0.4334492787885629,0.5856652802097889,0.2804822608657899,1.0041686551455133,1.0048477915044693,0.5800000000000001
0.6,0.7183158315368976,0.5981577640886989,0.288531359917562,1.008917674082801,1.0011918327659253,0.6
0.62,0.7105150805783292,0.6206071611160563,0.292857344894339,1.0729744716843077,0.9930361600022788,0.62
0.64,0.7997012190366467,0.6515398665966776,0.31020858074548135,1.0867728526044171,0.9913798800854969,0.64
0.66,1.0252919737606687,0.6599603931936755,0.3238593085209131,1.093483805548815,0.9999132403942994,0.66
0.68,0.6101395921404474,0.6813414516851449,0.318096637947626,1.116176289763935,0.991743994263648,0.68
0.7000000000000001,0.6915891900995582,0.6986500307862598,0.3519325367120822,1.1761768728392596,0.9870060704245663,0.7000000000000001
0.7200000000000001,0.8606946136786812,0.7172421588200817,0.34310537629637133,1.2523839703406865,0.9830017119261489,0.7200000000000001
0.74,0.443603110669014,0.7372827687297012,0.3538144798976202,1.2566002954817845,1.0061397532664853,0.74
0.76,0.9599814564289858,0.7687608487401256,0.38826565329149576,1.3060008100055105,1.008954859454466,0.76
0.78,0.8072732100695577,0.7876395087587753,0.36514605503737296,1.3133721789555421,0.9936516730931383,0.78
0.8,0.9014414099369357,0.8008307742736259,0.3787531065704326,1.3600327478522742,0.999720739552704,0.8
0.8200000000000001,0.778981199811128,0.815027075288986,0.3666563864908264,1.3689251832208802,0.9904119628105614,0.8200000000000001
0.8400000000000001,1.2338337673002175,0.8506481701475997,0.40381548296677633,1.4623733533795744,0.9819384874105199,0.8400000000000001
0.86,0.8186720743730675,0.866375734532166,0.43215667164616783,1.471422890834833,0.9928749208694018,0.86
0.88,0.6389249828649564,0.8820254839569104,0.41526449641976304,1.549587689071908,0.9934879438907345,0.88
0.9,0.5005097488524829,0.9001962710509283,0.418366796172189,1.5311714759607025,0.9876521190076148,0.9
0.92,1.299554279202793,0.9259096213751941,0.4425725168667148,1.5590296716274576,0.9954257429024301,0.92
0.9400000000000001,0.46020686112700115,0.9407910225992694,0.45605763978623415,1.6150405270738724,0.9910503422747408,0.9400000000000001
0.9600000000000001,1.0019005095444247,0.9444707639762177,0.4648746286873604,1.5767498187420381,1.0017451929537557,0.9600000000000001
0.98,0.6006431648252193,0.998581326012391,0.49763006667819504,1.6412434837976342,1.0091638344004572,0.98
1.0,3.4335908847074745,1.0096875221369177,0.4732970982934793,1.7601187721363072,0.9892337571641214,1.0
