tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,4.5699484370910567e-10,0.01994098957882576,0.009705524666703014,0.03447030564503627,0.9980983589699929,0.02
0.04,2.457262291203729e-09,0.03989129249605765,0.020082740508202204,0.06833508223566578,0.9990440757450745,0.04
0.06,4.4458634134098726e-08,0.060170917712689335,0.028642945020203394,0.10314660488395168,1.012131396786767,0.06
0.08,3.272855507803581e-05,0.07961903016683147,0.03754867784778805,0.13383521375485644,0.9857925051943718,0.08
0.1,7.520080606658533e-05,0.10064404392401369,0.048065197383431894,0.16889433677422017,0.99069291917192,0.1
0.12000000000000001,7.415840310268243e-07,0.11872952903396869,0.057302817058657744,0.2012792439293059,1.0055567645816395,0.12000000000000001
0.13999999999999999,0.4883428231297944,0.1422857766874883,0.06386958930553077,0.25280349556218334,0.989688340668701,0.13999999999999999
0.16,4.3368881144525305e-06,0.1596712648999532,0.07693444264186304,0.272169793503995,1.002834492605583,0.16
0.18,0.3375759760034359,0.18349697458429312,0.09103625165655262,0.3114053975110268,0.9949338943881492,0.18
0.19999999999999998,0.0004483933409602257,0.1979207733231956,0.09341105469083674,0.3448065446587515,1.0027670117780818,0.19999999999999998
0.22,0.0002689198148628765,0.22164611984464508,0.10199603738473104,0.37906992876490764,0.9782054851974205,0.22
0.24,4.6253699031849446e-05,0.23486652348992554,0.11298084446911442,0.40180401452079023,1.011464885347317,0.24
0.26,0.04467980429658818,0.2629691232773654,0.12630100328529925,0.442126979109726,1.011271798815518,0.26
0.28,0.02597753460113928,0.2824396116848897,0.13679407284958647,0.4566752496228466,0.9955057983471886,0.28
0.30000000000000004,8.34148756387599e-05,0.30278421763087765,0.14651506289442745,0.5025443615310822,0.9876594729315056,0.30000000000000004
0.32,0.018926445080231096,0.3218890325690758,0.1499415281145457,0.5623179218851578,0.9922984985994515,0.32
0.34,0.1622008491834857,0.3389573302474228,0.16696310214605617,0.5725028267891901,1.0071835836229672,0.34
0.36000000000000004,0.06727054686861761,0.3585483819529998,0.17704999831696902,0.5890056227649725,0.9972498960663658,0.36000000000000004
0.38,0.6217389547744743,0.37791283715957463,0.17648553675905992,0.6589849412837332,0.9930902980614429,0.38
0.4,0.02257300078375293,0.4023937575467249,0.1905827709082813,0.6783624047283091,1.0183758127535334,0.4
0.42000000000000004,0.17563336522213982,0.4183471437849524,0.21121726785462516,0.7230350699151362,0.9931186607472658,0.42000000000000004
0.44,0.7039760500871456,0.43675122810016476,0.2067930099816226,0.7451966023234878,0.9982934905651332,0.44
0.46,0.0035378234152849426,0.4578165824652498,0.21970198645492026,0.7701752193996998,0.9883050015465085,0.46
0.48000000000000004,0.4469494892581,0.48200387524202337,0.23145108328908595,0.7885847020151837,0.9755963968193808,0.48000000000000004
0.5,0.5033625762835334,0.49713772726655037,0.24655819250475683,0.8366921018130581,1.017425813875747,0.5
0.52,0.37969982902597493,0.5247184007793051,0.25755699521535924,0.8733408252589839,0.9916315783052566,0.52
0.54,0.3306634954098839,0.5399797328535298,0.2523927575165396,0.9243731376115347,1.0151355930520902,0.54
0.56,0.30423570406797834,0.5595376031513415,0.2827958925438249,0.9683692020146258,1.0025756767124478,0.56
0.5800000000000001,0.45065126709365577,0.5864894147187666,0.28852061448808486,0.9968550895465862,1.0201063453333725,0.5800000000000001
0.6,0.7824165947109204,0.5933740186548989,0.28534757591620075,1.006930133241074,0.9955903582143012,0.6
0.62,0.3407710169176223,0.6312089813034614,0.28861443706389084,1.0754042404624031,0.9795736669360962,0.62
0.64,0.6763461973181152,0.6330732388243312,0.28547400388631344,1.1007151939246256,0.9976161349940948,0.64
0.66,0.8407603061794209,0.6563587068655373,0.2988659567223844,1.104753840034809,1.0011669950287148,0.66
0.68,0.6888935025288775,0.6809705577783124,0.3393022940501832,1.132045592854828,1.0020960539170116,0.68
0.7000000000000001,0.6091666686939814,0.6955928776803123,0.3319225969007384,1.1539619743007008,0.9978728550920872,0.7000000000000001
0.7200000000000001,0.6106724336202001,0.7197088148430003,0.33018548708903617,1.2511572837523015,0.9946346457631415,0.7200000000000001
0.74,0.6210174037163405,0.7389805988672928,0.3596185351482103,1.2614610494987974,0.9993245777351206,0.74
0.76,0.954863768285656,0.7656001877989671,0.35565752413689905,1.2853523301195309,1.0169755385389918,0.76
0.78,1.2492402147532171,0.7866719201756561,0.3943286346135146,1.3436825854439016,1.0117182116987535,0.78
0.8,0.4095672685667846,0.8072291698586131,0.38576468572235983,1.3659591655492853,1.0089970817390932,0.8
0.8200000000000001,0.7685547023682158,0.8166377388682431,0.4147677222184253,1.382367867617751,1.0027892334726751,0.8200000000000001
0.8400000000000001,1.036400065451401,0.8393947787194388,0.4234399545748934,1.4238810013484393,1.010142067800438,0.8400000000000001
0.86,0.511653616582714,0.8462539435077487,0.4210576493975434,1.4615994000372616,0.9952124294598148,0.86
0.88,1.5231070413925387,0.8780348568636177,0.4354046184422383,1.4713526860051993,1.0005362789445198,0.88
0.9,0.7420061076566814,0.9038335358917197,0.42786526823123916,1.5396604602704338,1.020490964228623,0.9
0.92,0.7282271703054001,0.9151490519955898,0.43705886515478026,1.570206787212636,1.01642217770752,0.92
0.9400000000000001,0.5145547523285277,0.9438405923420492,0.45212026225631674,1.5744443187095278,0.9919023795335274,0.9400000000000001
0.9600000000000001,0.9393648006578087,0.9518943115479049,0.47104631392821417,1.585102685356656,1.002943989066872,0.9600000000000001
0.98,1.295160565075138,0.9730863992824342,0.4749871523776358,1.6431599095729323,0.9794830929688728,0.98
1.0,4.1760526916996366,1.0017695086423593,0.48942284719622003,1.7123827552850224,0.9863397579974812,1.0
1.02,0.9621320071165456,1.0047974307354186,0.5003416746154291,1.6773714171160807,0.9944824807021009,1.0
1.04,0.908361262639764,0.9908552292572375,0.48420182303725906,1.6747190638922693,1.009085489648139,1.0
1.06,0.8867367917715577,1.0020202986728501,0.4961233344361691,1.6876600346315151,1.0059892011075287,1.0
1.08,0.922174410493997,0.9916009978552858,0.49728030430239545,1.698757364791313,1.002758170849228,1.0
1.1,0.7946541373889725,1.0121695365145371,0.4831397315251398,1.781888829526116,0.9982449294379577,1.0
1.12,1.177258508267063,1.005432693424289,0.5059115556809957,1.7079496154627583,0.9987239420592454,1.0
1.1400000000000001,1.5014674658592935,1.0047348424660048,0.49530865426662757,1.675015320705925,1.01765473356373,1.0
1.1600000000000001,0.5831721367965027,1.0017758798327423,0.45550526654660034,1.6976778104857646,0.9868251785705242,1.0
1.18,0.561961527043887,0.9921661429054556,0.48753964190129323,1.7204089452399869,0.9956264281158995,1.0
1.2,0.997563304164835,0.979178374618354,0.4565766512161247,1.6599194127816446,1.0050729340641336,1.0
