versao,bloco,p,r,eligible,d1,Delta,a_l1,abs_c,zeros_rel_sup,polos_rel_sup,arq_rel_sup,B_rel_sup,B_rel_sup_str
m4-v1,b01,11,1,True,2,2,0.001989331156956831,0.23013570108523157,3.0233089e-05,3.85351e-07,1.31e-10,3.0618567e-05,0.000030618567
m4-v1,b01,11,1,True,4,0.5,0.001989331156956831,0.23013570108523157,6.29155e-06,1.23677e-07,1.3e-11,6.415237e-06,0.000006415237
m4-v1,b01,11,1,True,4,1,0.001989331156956831,0.23013570108523157,4.432108e-06,1.58797e-07,1.3e-11,4.590915e-06,0.000004590915
m4-v1,b01,11,1,True,4,2,0.001989331156956831,0.23013570108523157,3.124826e-06,2.61799e-07,1.3e-11,3.386636e-06,0.000003386636
m4-v1,b01,11,1,True,8,0.5,0.001989331156956831,0.23013570108523157,6.68888e-07,2.28435e-07,2e-12,8.97322e-07,0.000000897322
m4-v1,b01,11,1,True,8,1,0.001989331156956831,0.23013570108523157,4.36458e-07,2.93314e-07,2e-12,7.2977e-07,0.000000729770
m4-v1,b01,11,1,True,8,2,0.001989331156956831,0.23013570108523157,3.20243e-07,4.83587e-07,2e-12,8.03829e-07,0.000000803829
m4-v1,b01,13,1,True,1,0.5,0.002726553364026509,0.22644213759952758,0.001072791768,6.16184e-07,1.19e-09,0.001073409139,0.001073409139
m4-v1,b01,13,1,True,1,1,0.002726553364026509,0.22644213759952758,0.000689506753,7.90809e-07,1.19e-09,0.000690298749,0.000690298749
m4-v1,b01,13,1,True,1,2,0.002726553364026509,0.22644213759952758,0.000558007106,1.30301e-06,1.19e-09,0.000559311303,0.000559311303
m4-v1,b01,13,1,True,2,0.5,0.002726553364026509,0.22644213759952758,9.5203826e-05,2.53667e-07,1.82e-10,9.5457671e-05,0.000095457671
m4-v1,b01,13,1,True,2,1,0.002726553364026509,0.22644213759952758,6.6068313e-05,3.2565e-07,1.82e-10,6.6394142e-05,0.000066394142
m4-v1,b01,13,1,True,2,2,0.002726553364026509,0.22644213759952758,4.2113e-05,5.36772e-07,1.82e-10,4.264995e-05,0.000042649950
m4-v1,b01,13,1,True,4,0.5,0.002726553364026509,0.22644213759952758,8.763777e-06,1.72274e-07,1.8e-11,8.936066e-06,0.000008936066
m4-v1,b01,13,1,True,4,1,0.002726553364026509,0.22644213759952758,6.173677e-06,2.21195e-07,1.8e-11,6.394888e-06,0.000006394888
m4-v1,b01,13,1,True,4,2,0.002726553364026509,0.22644213759952758,4.352708e-06,3.6467e-07,1.8e-11,4.717393e-06,0.000004717393
m4-v1,b01,13,1,True,8,0.5,0.002726553364026509,0.22644213759952758,9.31723e-07,3.18196e-07,2e-12,1.249918e-06,0.000001249918
m4-v1,b01,13,1,True,8,1,0.002726553364026509,0.22644213759952758,6.07961e-07,4.08569e-07,2e-12,1.016529e-06,0.000001016529
m4-v1,b01,13,1,True,8,2,0.002726553364026509,0.22644213759952758,4.4608e-07,6.73609e-07,2e-12,1.119688e-06,0.000001119688
m4-v1,b01,2,4,False,1,0.5,0.0022261149154426388,0.0551589000381629,0.003595759679,2.065307e-06,3.985e-09,0.003597828969,0.003597828969
m4-v1,b01,2,4,False,1,1,0.0022261149154426388,0.0551589000381629,0.002311073458,2.650611e-06,3.985e-09,0.002313728052,0.002313728052
m4-v1,b01,2,4,False,1,2,0.0022261149154426388,0.0551589000381629,0.001870315852,4.367397e-06,3.985e-09,0.001874687231,0.001874687231
m4-v1,b01,2,4,False,2,0.5,0.0022261149154426388,0.0551589000381629,0.000319102071,8.50231e-07,6.05e-10,0.000319952904,0.000319952904
m4-v1,b01,2,4,False,2,1,0.0022261149154426388,0.0551589000381629,0.000221446305,1.091503e-06,6.05e-10,0.00022253841,0.000222538410
m4-v1,b01,2,4,False,2,2,0.0022261149154426388,0.0551589000381629,0.000141153416,1.799136e-06,6.05e-10,0.000142953155,0.000142953155
m4-v1,b01,2,4,False,4,0.5,0.0022261149154426388,0.0551589000381629,2.937423e-05,5.77421e-07,5.7e-11,2.9951705e-05,0.000029951705
m4-v1,b01,2,4,False,4,1,0.0022261149154426388,0.0551589000381629,2.0692791e-05,7.41394e-07,5.7e-11,2.1434239e-05,0.000021434239
m4-v1,b01,2,4,False,4,2,0.0022261149154426388,0.0551589000381629,1.4589306e-05,1.222291e-06,5.7e-11,1.5811651e-05,0.000015811651
