versao,bloco,p,r,eligible,d1,Delta,a_l1,abs_c,zeros_rel_sup,polos_rel_sup,arq_rel_sup,B_rel_sup,B_rel_sup_str
m4-v1,b02,13,1,True,4,2,0.002532460230430231,0.22644213759952758,4.338957e-06,2.9e-11,1.8e-11,4.339001e-06,0.000004339001
m4-v1,b02,13,1,True,8,0.5,0.002532460230430231,0.22644213759952758,9.28799e-07,1.6e-11,2e-12,9.28814e-07,0.000000928814
m4-v1,b02,13,1,True,8,1,0.002532460230430231,0.22644213759952758,6.06098e-07,1.8e-11,2e-12,6.06115e-07,0.000000606115
m4-v1,b02,13,1,True,8,2,0.002532460230430231,0.22644213759952758,4.44748e-07,2.1e-11,2e-12,4.44768e-07,0.000000444768
m4-v1,b02,2,4,False,1,0.5,0.0027308754994552565,0.0551589000381629,0.004733615123,5.498e-09,5.152e-09,0.00473362577,0.004733625770
m4-v1,b02,2,4,False,1,1,0.0027308754994552565,0.0551589000381629,0.003042411131,5.337e-09,5.152e-09,0.003042421617,0.003042421617
m4-v1,b02,2,4,False,1,2,0.0027308754994552565,0.0551589000381629,0.002462182974,5.241e-09,5.152e-09,0.002462193364,0.002462193364
m4-v1,b02,2,4,False,2,0.5,0.0027308754994552565,0.0551589000381629,0.000420085929,9.07e-10,7.82e-10,0.000420087615,0.000420087615
m4-v1,b02,2,4,False,2,1,0.0027308754994552565,0.0551589000381629,0.000291528612,8.75e-10,7.82e-10,0.000291530265,0.000291530265
m4-v1,b02,2,4,False,2,2,0.0027308754994552565,0.0551589000381629,0.000185828362,8.46e-10,7.82e-10,0.000185829988,0.000185829988
m4-v1,b02,2,4,False,4,0.5,0.0027308754994552565,0.0551589000381629,3.8671543e-05,1.31e-10,7.3e-11,3.8671745e-05,0.000038671745
m4-v1,b02,2,4,False,4,1,0.0027308754994552565,0.0551589000381629,2.7243009e-05,1.28e-10,7.3e-11,2.7243207e-05,0.000027243207
m4-v1,b02,2,4,False,4,2,0.0027308754994552565,0.0551589000381629,1.9208177e-05,1.25e-10,7.3e-11,1.9208372e-05,0.000019208372
m4-v1,b02,2,4,False,8,0.5,0.0027308754994552565,0.0551589000381629,4.111706e-06,6.8e-11,4e-12,4.111774e-06,0.000004111774
m4-v1,b02,2,4,False,8,1,0.0027308754994552565,0.0551589000381629,2.683139e-06,7.3e-11,4e-12,2.683213e-06,0.000002683213
m4-v1,b02,2,4,False,8,2,0.0027308754994552565,0.0551589000381629,1.968855e-06,8.7e-11,4e-12,1.968943e-06,0.000001968943
m4-v1,b02,17,1,True,1,0.5,0.0025512694878763722,0.21872828371837585,0.001115213531,1.297e-09,1.215e-09,0.001115216039,0.001115216039
m4-v1,b02,17,1,True,1,1,0.0025512694878763722,0.21872828371837585,0.000716775228,1.259e-09,1.215e-09,0.000716777699,0.000716777699
m4-v1,b02,17,1,True,1,2,0.0025512694878763722,0.21872828371837585,0.000580076685,1.236e-09,1.215e-09,0.000580079133,0.000580079133
m4-v1,b02,17,1,True,2,0.5,0.0025512694878763722,0.21872828371837585,9.8969921e-05,2.15e-10,1.85e-10,9.8970319e-05,0.000098970319
m4-v1,b02,17,1,True,2,1,0.0025512694878763722,0.21872828371837585,6.8682529e-05,2.07e-10,1.85e-10,6.8682918e-05,0.000068682918
m4-v1,b02,17,1,True,2,2,0.0025512694878763722,0.21872828371837585,4.3780135e-05,2.01e-10,1.85e-10,4.3780518e-05,0.000043780518
m4-v1,b02,17,1,True,4,0.5,0.0025512694878763722,0.21872828371837585,9.110803e-06,3.2e-11,1.8e-11,9.11085e-06,0.000009110850
m4-v1,b02,17,1,True,4,1,0.0025512694878763722,0.21872828371837585,6.418303e-06,3.1e-11,1.8e-11,6.41835e-06,0.000006418350
m4-v1,b02,17,1,True,4,2,0.0025512694878763722,0.21872828371837585,4.525341e-06,3.1e-11,1.8e-11,4.525387e-06,0.000004525387
m4-v1,b02,17,1,True,8,0.5,0.0025512694878763722,0.21872828371837585,9.68696e-07,1.7e-11,2e-12,9.68712e-07,0.000000968712
m4-v1,b02,17,1,True,8,1,0.0025512694878763722,0.21872828371837585,6.32134e-07,1.8e-11,2e-12,6.32151e-07,0.000000632151
m4-v1,b02,17,1,True,8,2,0.0025512694878763722,0.21872828371837585,4.63853e-07,2.2e-11,2e-12,4.63873e-07,0.000000463873
m4-v1,b02,19,1,True,1,0.5,0.0020823675802707593,0.21501852841127717,0.000925951306,1.077e-09,1.009e-09,0.000925953389,0.000925953389
m4-v1,b02,19,1,True,1,1,0.0020823675802707593,0.21501852841127717,0.000595131731,1.045e-09,1.009e-09,0.000595133783,0.000595133783
m4-v1,b02,19,1,True,1,2,0.0020823675802707593,0.21501852841127717,0.000481632217,1.026e-09,1.009e-09,0.000481634249,0.000481634249
m4-v1,b02,19,1,True,2,0.5,0.0020823675802707593,0.21501852841127717,8.2173795e-05,1.79e-10,1.54e-10,8.2174125e-05,0.000082174125
m4-v1,b02,19,1,True,2,1,0.0020823675802707593,0.21501852841127717,5.7026458e-05,1.72e-10,1.54e-10,5.7026782e-05,0.000057026782
m4-v1,b02,19,1,True,2,2,0.0020823675802707593,0.21501852841127717,3.6350235e-05,1.67e-10,1.54e-10,3.6350553e-05,0.000036350553
m4-v1,b02,19,1,True,4,0.5,0.0020823675802707593,0.21501852841127717,7.564614e-06,2.7e-11,1.6e-11,7.564654e-06,0.000007564654
m4-v1,b02,19,1,True,4,1,0.0020823675802707593,0.21501852841127717,5.329057e-06,2.6e-11,1.6e-11,5.329096e-06,0.000005329096
m4-v1,b02,19,1,True,4,2,0.0020823675802707593,0.21501852841127717,3.757349e-06,2.6e-11,1.6e-11,3.757387e-06,0.000003757387
m4-v1,b02,19,1,True,8,0.5,0.0020823675802707593,0.21501852841127717,8.043e-07,1.4e-11,2e-12,8.04313e-07,0.000000804313
m4-v1,b02,19,1,True,8,1,0.0020823675802707593,0.21501852841127717,5.24855e-07,1.5e-11,2e-12,5.24869e-07,0.000000524869
m4-v1,b02,19,1,True,8,2,0.0020823675802707593,0.21501852841127717,3.85133e-07,1.8e-11,2e-12,3.8515e-07,0.000000385150
m4-v1,b02,23,1,True,1,0.5,0.002684653644637852,0.20810964733659634,0.001233396441,1.434e-09,1.344e-09,0.001233399215,0.001233399215
m4-v1,b02,23,1,True,1,1,0.002684653644637852,0.20810964733659634,0.000792734298,1.392e-09,1.344e-09,0.00079273703,0.000792737030
m4-v1,b02,23,1,True,1,2,0.002684653644637852,0.20810964733659634,0.000641549353,1.367e-09,1.344e-09,0.00064155206,0.000641552060
m4-v1,b02,23,1,True,2,0.5,0.002684653644637852,0.20810964733659634,0.000109458095,2.37e-10,2.05e-10,0.000109458534,0.000109458534
m4-v1,b02,23,1,True,2,1,0.002684653644637852,0.20810964733659634,7.5961046e-05,2.29e-10,2.05e-10,7.5961477e-05,0.000075961477
m4-v1,b02,23,1,True,2,2,0.002684653644637852,0.20810964733659634,4.8419662e-05,2.22e-10,2.05e-10,4.8420086e-05,0.000048420086
m4-v1,b02,23,1,True,4,0.5,0.002684653644637852,0.20810964733659634,1.0076305e-05,3.5e-11,2e-11,1.0076357e-05,0.000010076357
m4-v1,b02,23,1,True,4,1,0.002684653644637852,0.20810964733659634,7.098472e-06,3.4e-11,2e-11,7.098524e-06,0.000007098524
m4-v1,b02,23,1,True,4,2,0.002684653644637852,0.20810964733659634,5.004907e-06,3.4e-11,2e-11,5.004958e-06,0.000005004958
m4-v1,b02,23,1,True,8,0.5,0.002684653644637852,0.20810964733659634,1.071352e-06,1.9e-11,2e-12,1.07137e-06,0.000001071370
m4-v1,b02,23,1,True,8,1,0.002684653644637852,0.20810964733659634,6.99123e-07,2e-11,2e-12,6.99142e-07,0.000000699142
m4-v1,b02,23,1,True,8,2,0.002684653644637852,0.20810964733659634,5.13008e-07,2.4e-11,2e-12,5.13031e-07,0.000000513031
m4-v1,b02,5,2,False,1,0.5,0.002788663220638862,0.10245999974535523,0.002602246051,3.023e-09,2.833e-09,0.002602251904,0.002602251904
m4-v1,b02,5,2,False,1,1,0.002788663220638862,0.10245999974535523,0.001672527687,2.935e-09,2.833e-09,0.001672533452,0.001672533452
m4-v1,b02,5,2,False,1,2,0.002788663220638862,0.10245999974535523,0.001353554473,2.882e-09,2.833e-09,0.001353560185,0.001353560185
m4-v1,b02,5,2,False,2,0.5,0.002788663220638862,0.10245999974535523,0.000230937016,4.99e-10,4.31e-10,0.000230937943,0.000230937943
m4-v1,b02,5,2,False,2,1,0.002788663220638862,0.10245999974535523,0.00016026423,4.81e-10,4.31e-10,0.000160265139,0.000160265139
m4-v1,b02,5,2,False,2,2,0.002788663220638862,0.10245999974535523,0.000102156832,4.66e-10,4.31e-10,0.000102157726,0.000102157726
m4-v1,b02,5,2,False,4,0.5,0.002788663220638862,0.10245999974535523,2.1259201e-05,7.3e-11,4.1e-11,2.1259311e-05,0.000021259311
m4-v1,b02,5,2,False,4,1,0.002788663220638862,0.10245999974535523,1.4976506e-05,7.1e-11,4.1e-11,1.4976615e-05,0.000014976615
m4-v1,b02,5,2,False,4,2,0.002788663220638862,0.10245999974535523,1.0559457e-05,7e-11,4.1e-11,1.0559565e-05,0.000010559565
m4-v1,b02,5,2,False,8,0.5,0.002788663220638862,0.10245999974535523,2.26036e-06,3.8e-11,3e-12,2.260397e-06,0.000002260397
m4-v1,b02,5,2,False,8,1,0.002788663220638862,0.10245999974535523,1.475023e-06,4.1e-11,3e-12,1.475063e-06,0.000001475063
m4-v1,b02,5,2,False,8,2,0.002788663220638862,0.10245999974535523,1.082354e-06,4.8e-11,3e-12,1.082403e-06,0.000001082403
m4-v1,b02,3,3,False,1,0.5,0.0024465404981501497,0.06729963328979954,0.00347573255,4.038e-09,3.783e-09,0.003475740368,0.003475740368
m4-v1,b02,3,3,False,1,1,0.0024465404981501497,0.06729963328979954,0.002233938992,3.919e-09,3.783e-09,0.002233946692,0.002233946692
m4-v1,b02,3,3,False,1,2,0.0024465404981501497,0.06729963328979954,0.001807897196,3.848e-09,3.783e-09,0.001807904825,0.001807904825
m4-v1,b02,3,3,False,2,0.5,0.0024465404981501497,0.06729963328979954,0.000308454807,6.66e-10,5.75e-10,0.000308456045,0.000308456045
m4-v1,b02,3,3,False,2,1,0.0024465404981501497,0.06729963328979954,0.000214059542,6.43e-10,5.75e-10,0.000214060757,0.000214060757
m4-v1,b02,3,3,False,2,2,0.0024465404981501497,0.06729963328979954,0.000136447445,6.22e-10,5.75e-10,0.000136448638,0.000136448638
m4-v1,b02,3,3,False,4,0.5,0.0024465404981501497,0.06729963328979954,2.8395199e-05,9.7e-11,5.4e-11,2.8395347e-05,0.000028395347
m4-v1,b02,3,3,False,4,1,0.0024465404981501497,0.06729963328979954,2.0003615e-05,9.4e-11,5.4e-11,2.0003761e-05,0.000020003761
m4-v1,b02,3,3,False,4,2,0.0024465404981501497,0.06729963328979954,1.4103911e-05,9.2e-11,5.4e-11,1.4104055e-05,0.000014104055
m4-v1,b02,3,3,False,8,0.5,0.0024465404981501497,0.06729963328979954,3.019086e-06,5e-11,3e-12,3.019136e-06,0.000003019136
m4-v1,b02,3,3,False,8,1,0.0024465404981501497,0.06729963328979954,1.970138e-06,5.4e-11,3e-12,1.970192e-06,0.000001970192
m4-v1,b02,3,3,False,8,2,0.0024465404981501497,0.06729963328979954,1.445664e-06,6.4e-11,3e-12,1.445728e-06,0.000001445728
m4-v1,b02,29,1,True,1,0.5,0.0020798774125167143,0.1990363509339811,0.000999106945,1.162e-09,1.089e-09,0.000999109192,0.000999109192
m4-v1,b02,29,1,True,1,1,0.0020798774125167143,0.1990363509339811,0.000642150663,1.128e-09,1.089e-09,0.000642152877,0.000642152877
m4-v1,b02,29,1,True,1,2,0.0020798774125167143,0.1990363509339811,0.000519684015,1.107e-09,1.089e-09,0.000519686208,0.000519686208
m4-v1,b02,29,1,True,2,0.5,0.0020798774125167143,0.1990363509339811,8.8666012e-05,1.93e-10,1.66e-10,8.8666368e-05,0.000088666368
m4-v1,b02,29,1,True,2,1,0.0020798774125167143,0.1990363509339811,6.1531886e-05,1.86e-10,1.66e-10,6.1532235e-05,0.000061532235
m4-v1,b02,29,1,True,2,2,0.0020798774125167143,0.1990363509339811,3.9222118e-05,1.8e-10,1.66e-10,3.9222461e-05,0.000039222461
m4-v1,b02,29,1,True,4,0.5,0.0020798774125167143,0.1990363509339811,8.162263e-06,2.9e-11,1.7e-11,8.162306e-06,0.000008162306
m4-v1,b02,29,1,True,4,1,0.0020798774125167143,0.1990363509339811,5.750084e-06,2.8e-11,1.7e-11,5.750126e-06,0.000005750126
m4-v1,b02,29,1,True,4,2,0.0020798774125167143,0.1990363509339811,4.054201e-06,2.8e-11,1.7e-11,4.054243e-06,0.000004054243
m4-v1,b02,29,1,True,8,0.5,0.0020798774125167143,0.1990363509339811,8.67844e-07,1.5e-11,2e-12,8.67858e-07,0.000000867858
m4-v1,b02,29,1,True,8,1,0.0020798774125167143,0.1990363509339811,5.66322e-07,1.7e-11,2e-12,5.66337e-07,0.000000566337
m4-v1,b02,29,1,True,8,2,0.0020798774125167143,0.1990363509339811,4.1556e-07,2e-11,2e-12,4.15579e-07,0.000000415579
m4-v1,b02,31,1,True,1,0.5,0.0028108684249901123,0.1963215403858554,0.001368923579,1.591e-09,1.491e-09,0.001368926658,0.001368926658
m4-v1,b02,31,1,True,1,1,0.0028108684249901123,0.1963215403858554,0.000879840931,1.545e-09,1.491e-09,0.000879843963,0.000879843963
m4-v1,b02,31,1,True,1,2,0.0028108684249901123,0.1963215403858554,0.000712043596,1.517e-09,1.491e-09,0.0007120466,0.000712046600
m4-v1,b02,31,1,True,2,0.5,0.0028108684249901123,0.1963215403858554,0.000121485487,2.63e-10,2.27e-10,0.000121485974,0.000121485974
m4-v1,b02,31,1,True,2,1,0.0028108684249901123,0.1963215403858554,8.4307741e-05,2.54e-10,2.27e-10,8.4308219e-05,0.000084308219
m4-v1,b02,31,1,True,2,2,0.0028108684249901123,0.1963215403858554,5.3740075e-05,2.46e-10,2.27e-10,5.3740545e-05,0.000053740545
m4-v1,b02,31,1,True,4,0.5,0.0028108684249901123,0.1963215403858554,1.1183502e-05,3.9e-11,2.2e-11,1.118356e-05,0.000011183560
m4-v1,b02,31,1,True,4,1,0.0028108684249901123,0.1963215403858554,7.878461e-06,3.8e-11,2.2e-11,7.878518e-06,0.000007878518
m4-v1,b02,31,1,True,4,2,0.0028108684249901123,0.1963215403858554,5.554852e-06,3.7e-11,2.2e-11,5.554909e-06,0.000005554909
m4-v1,b02,31,1,True,8,0.5,0.0028108684249901123,0.1963215403858554,1.189073e-06,2.1e-11,2e-12,1.189093e-06,0.000001189093
m4-v1,b02,31,1,True,8,1,0.0028108684249901123,0.1963215403858554,7.75943e-07,2.2e-11,2e-12,7.75965e-07,0.000000775965
m4-v1,b02,31,1,True,8,2,0.0028108684249901123,0.1963215403858554,5.69378e-07,2.6e-11,2e-12,5.69404e-07,0.000000569404
m4-v1,b02,2,5,False,1,0.5,0.002193757324015155,0.0390032322597759,0.005377675893,6.246e-09,5.853e-09,0.005377687989,0.005377687989
m4-v1,b02,2,5,False,1,1,0.002193757324015155,0.0390032322597759,0.003456364865,6.063e-09,5.853e-09,0.003456376778,0.003456376778
m4-v1,b02,2,5,False,1,2,0.002193757324015155,0.0390032322597759,0.002797190241,5.953e-09,5.853e-09,0.002797202044,0.002797202044
m4-v1,b02,2,5,False,2,0.5,0.002193757324015155,0.0390032322597759,0.000477243273,1.03e-09,8.88e-10,0.000477245187,0.000477245187
m4-v1,b02,2,5,False,2,1,0.002193757324015155,0.0390032322597759,0.000331194309,9.93e-10,8.88e-10,0.000331196187,0.000331196187
m4-v1,b02,2,5,False,2,2,0.002193757324015155,0.0390032322597759,0.000211112369,9.61e-10,8.88e-10,0.000211114216,0.000211114216
m4-v1,b02,2,5,False,4,0.5,0.002193757324015155,0.0390032322597759,4.3933235e-05,1.49e-10,8.3e-11,4.3933464e-05,0.000043933464
m4-v1,b02,2,5,False,4,1,0.002193757324015155,0.0390032322597759,3.0949722e-05,1.45e-10,8.3e-11,3.0949947e-05,0.000030949947
m4-v1,b02,2,5,False,4,2,0.002193757324015155,0.0390032322597759,2.1821662e-05,1.42e-10,8.3e-11,2.1821884e-05,0.000021821884
m4-v1,b02,2,5,False,8,0.5,0.002193757324015155,0.0390032322597759,4.671148e-06,7.7e-11,4e-12,4.671226e-06,0.000004671226
m4-v1,b02,2,5,False,8,1,0.002193757324015155,0.0390032322597759,3.048209e-06,8.3e-11,4e-12,3.048293e-06,0.000003048293
m4-v1,b02,2,5,False,8,2,0.002193757324015155,0.0390032322597759,2.23674e-06,9.9e-11,4e-12,2.23684e-06,0.000002236840
m4-v1,b02,37,1,True,1,0.5,0.00265860399471263,0.1889586950119591,0.001345220299,1.564e-09,1.465e-09,0.001345223325,0.001345223325
m4-v1,b02,37,1,True,1,1,0.00265860399471263,0.1889586950119591,0.000864606248,1.518e-09,1.465e-09,0.000864609228,0.000864609228
m4-v1,b02,37,1,True,1,2,0.00265860399471263,0.1889586950119591,0.000699714369,1.49e-09,1.465e-09,0.000699717322,0.000699717322
m4-v1,b02,37,1,True,2,0.5,0.00265860399471263,0.1889586950119591,0.000119381933,2.59e-10,2.23e-10,0.000119382412,0.000119382412
m4-v1,b02,37,1,True,2,1,0.00265860399471263,0.1889586950119591,8.2847929e-05,2.5e-10,2.23e-10,8.2848399e-05,0.000082848399
m4-v1,b02,37,1,True,2,2,0.00265860399471263,0.1889586950119591,5.2809551e-05,2.42e-10,2.23e-10,5.2810013e-05,0.000052810013
m4-v1,b02,37,1,True,4,0.5,0.00265860399471263,0.1889586950119591,1.0989856e-05,3.8e-11,2.2e-11,1.0989914e-05,0.000010989914
m4-v1,b02,37,1,True,4,1,0.00265860399471263,0.1889586950119591,7.742043e-06,3.7e-11,2.2e-11,7.7421e-06,0.000007742100
m4-v1,b02,37,1,True,4,2,0.00265860399471263,0.1889586950119591,5.458668e-06,3.7e-11,2.2e-11,5.458724e-06,0.000005458724
m4-v1,b02,37,1,True,8,0.5,0.00265860399471263,0.1889586950119591,1.168484e-06,2e-11,2e-12,1.168504e-06,0.000001168504
m4-v1,b02,37,1,True,8,1,0.00265860399471263,0.1889586950119591,7.62508e-07,2.2e-11,2e-12,7.62529e-07,0.000000762529
m4-v1,b02,37,1,True,8,2,0.00265860399471263,0.1889586950119591,5.59519e-07,2.6e-11,2e-12,5.59544e-07,0.000000559544
m4-v1,b02,41,1,True,1,0.5,0.0026112437199274684,0.184607803637099,0.00135239636,1.572e-09,1.473e-09,0.001352399402,0.001352399402
m4-v1,b02,41,1,True,1,1,0.0026112437199274684,0.184607803637099,0.00086921848,1.526e-09,1.473e-09,0.000869221476,0.000869221476
m4-v1,b02,41,1,True,1,2,0.0026112437199274684,0.184607803637099,0.000703446987,1.498e-09,1.473e-09,0.000703449955,0.000703449955
m4-v1,b02,41,1,True,2,0.5,0.0026112437199274684,0.184607803637099,0.000120018774,2.6e-10,2.24e-10,0.000120019256,0.000120019256
m4-v1,b02,41,1,True,2,1,0.0026112437199274684,0.184607803637099,8.3289881e-05,2.51e-10,2.24e-10,8.3290353e-05,0.000083290353
m4-v1,b02,41,1,True,2,2,0.0026112437199274684,0.184607803637099,5.3091263e-05,2.43e-10,2.24e-10,5.3091727e-05,0.000053091727
m4-v1,b02,41,1,True,4,0.5,0.0026112437199274684,0.184607803637099,1.1048481e-05,3.9e-11,2.2e-11,1.1048539e-05,0.000011048539
m4-v1,b02,41,1,True,4,1,0.0026112437199274684,0.184607803637099,7.783343e-06,3.8e-11,2.2e-11,7.7834e-06,0.000007783400
m4-v1,b02,41,1,True,4,2,0.0026112437199274684,0.184607803637099,5.487787e-06,3.7e-11,2.2e-11,5.487843e-06,0.000005487843
m4-v1,b02,41,1,True,8,0.5,0.0026112437199274684,0.184607803637099,1.174718e-06,2e-11,2e-12,1.174737e-06,0.000001174737
m4-v1,b02,41,1,True,8,1,0.0026112437199274684,0.184607803637099,7.66575e-07,2.2e-11,2e-12,7.66596e-07,0.000000766596
m4-v1,b02,41,1,True,8,2,0.0026112437199274684,0.184607803637099,5.62504e-07,2.6e-11,2e-12,5.62529e-07,0.000000562529
m4-v1,b02,43,1,True,1,0.5,0.002316129127854347,0.18257543342631882,0.001212905787,1.41e-09,1.321e-09,0.001212908515,0.001212908515
m4-v1,b02,43,1,True,1,1,0.002316129127854347,0.18257543342631882,0.00077956445,1.369e-09,1.321e-09,0.000779567137,0.000779567137
m4-v1,b02,43,1,True,1,2,0.002316129127854347,0.18257543342631882,0.000630891169,1.344e-09,1.321e-09,0.000630893832,0.000630893832
m4-v1,b02,43,1,True,2,0.5,0.002316129127854347,0.18257543342631882,0.000107639647,2.33e-10,2.01e-10,0.000107640079,0.000107640079
m4-v1,b02,43,1,True,2,1,0.002316129127854347,0.18257543342631882,7.4699091e-05,2.25e-10,2.01e-10,7.4699514e-05,0.000074699514
m4-v1,b02,43,1,True,2,2,0.002316129127854347,0.18257543342631882,4.7615257e-05,2.18e-10,2.01e-10,4.7615674e-05,0.000047615674
m4-v1,b02,43,1,True,4,0.5,0.002316129127854347,0.18257543342631882,9.908905e-06,3.5e-11,2e-11,9.908957e-06,0.000009908957
m4-v1,b02,43,1,True,4,1,0.002316129127854347,0.18257543342631882,6.980544e-06,3.4e-11,2e-11,6.980595e-06,0.000006980595
m4-v1,b02,43,1,True,4,2,0.002316129127854347,0.18257543342631882,4.921759e-06,3.3e-11,2e-11,4.921809e-06,0.000004921809
m4-v1,b02,43,1,True,8,0.5,0.002316129127854347,0.18257543342631882,1.053553e-06,1.8e-11,2e-12,1.053571e-06,0.000001053571
m4-v1,b02,43,1,True,8,1,0.002316129127854347,0.18257543342631882,6.87508e-07,2e-11,2e-12,6.87527e-07,0.000000687527
m4-v1,b02,43,1,True,8,2,0.002316129127854347,0.18257543342631882,5.04486e-07,2.3e-11,2e-12,5.04508e-07,0.000000504508
m4-v1,b02,47,1,True,1,0.5,0.0028034624585149886,0.17876338822837304,0.001499418301,1.743e-09,1.633e-09,0.001499421673,0.001499421673
m4-v1,b02,47,1,True,1,1,0.0028034624585149886,0.17876338822837304,0.000963713105,1.692e-09,1.633e-09,0.000963716427,0.000963716427
m4-v1,b02,47,1,True,1,2,0.0028034624585149886,0.17876338822837304,0.000779920234,1.661e-09,1.633e-09,0.000779923525,0.000779923525
m4-v1,b02,47,1,True,2,0.5,0.0028034624585149886,0.17876338822837304,0.000133066276,2.88e-10,2.49e-10,0.000133066809,0.000133066809
m4-v1,b02,47,1,True,2,1,0.0028034624585149886,0.17876338822837304,9.2344504e-05,2.78e-10,2.49e-10,9.2345028e-05,0.000092345028
m4-v1,b02,47,1,True,2,2,0.0028034624585149886,0.17876338822837304,5.8862929e-05,2.69e-10,2.49e-10,5.8863444e-05,0.000058863444
m4-v1,b02,47,1,True,4,0.5,0.0028034624585149886,0.17876338822837304,1.2249586e-05,4.3e-11,2.4e-11,1.224965e-05,0.000012249650
m4-v1,b02,47,1,True,4,1,0.0028034624585149886,0.17876338822837304,8.629487e-06,4.1e-11,2.4e-11,8.62955e-06,0.000008629550
m4-v1,b02,47,1,True,4,2,0.0028034624585149886,0.17876338822837304,6.084377e-06,4.1e-11,2.4e-11,6.084438e-06,0.000006084438
m4-v1,b02,47,1,True,8,0.5,0.0028034624585149886,0.17876338822837304,1.302423e-06,2.2e-11,2e-12,1.302445e-06,0.000001302445
m4-v1,b02,47,1,True,8,1,0.0028034624585149886,0.17876338822837304,8.49911e-07,2.4e-11,2e-12,8.49935e-07,0.000000849935
m4-v1,b02,47,1,True,8,2,0.0028034624585149886,0.17876338822837304,6.23655e-07,2.9e-11,2e-12,6.23683e-07,0.000000623683
m4-v1,b02,7,2,False,1,0.5,0.002204814629085515,0.08848606258138285,0.002382340595,2.768e-09,2.594e-09,0.002382345953,0.002382345953
m4-v1,b02,7,2,False,1,1,0.002204814629085515,0.08848606258138285,0.001531189029,2.687e-09,2.594e-09,0.001531194307,0.001531194307
m4-v1,b02,7,2,False,1,2,0.002204814629085515,0.08848606258138285,0.001239170972,2.638e-09,2.594e-09,0.001239176201,0.001239176201
m4-v1,b02,7,2,False,2,0.5,0.002204814629085515,0.08848606258138285,0.000211421448,4.57e-10,3.94e-10,0.000211422297,0.000211422297
m4-v1,b02,7,2,False,2,1,0.002204814629085515,0.08848606258138285,0.000146720938,4.41e-10,3.94e-10,0.00014672177,0.000146721770
m4-v1,b02,7,2,False,2,2,0.002204814629085515,0.08848606258138285,9.3523965e-05,4.27e-10,3.94e-10,9.3524783e-05,0.000093524783
m4-v1,b02,7,2,False,4,0.5,0.002204814629085515,0.08848606258138285,1.946267e-05,6.7e-11,3.8e-11,1.9462772e-05,0.000019462772
m4-v1,b02,7,2,False,4,1,0.002204814629085515,0.08848606258138285,1.3710901e-05,6.5e-11,3.8e-11,1.3711001e-05,0.000013711001
m4-v1,b02,7,2,False,4,2,0.002204814629085515,0.08848606258138285,9.66712e-06,6.4e-11,3.8e-11,9.667218e-06,0.000009667218
m4-v1,b02,7,2,False,8,0.5,0.002204814629085515,0.08848606258138285,2.069346e-06,3.5e-11,3e-12,2.06938e-06,0.000002069380
m4-v1,b02,7,2,False,8,1,0.002204814629085515,0.08848606258138285,1.350375e-06,3.7e-11,3e-12,1.350412e-06,0.000001350412
m4-v1,b02,7,2,False,8,2,0.002204814629085515,0.08848606258138285,9.90889e-07,4.4e-11,3e-12,9.90933e-07,0.000000990933
m4-v1,b02,53,1,True,1,0.5,0.0027679201943901343,0.1735939685443537,0.001524493484,1.772e-09,1.66e-09,0.001524496913,0.001524496913
m4-v1,b02,53,1,True,1,1,0.0027679201943901343,0.1735939685443537,0.000979829544,1.72e-09,1.66e-09,0.000979832921,0.000979832921
m4-v1,b02,53,1,True,1,2,0.0027679201943901343,0.1735939685443537,0.000792963054,1.689e-09,1.66e-09,0.0007929664,0.000792966400
m4-v1,b02,53,1,True,2,0.5,0.0027679201943901343,0.1735939685443537,0.000135291579,2.93e-10,2.53e-10,0.000135292122,0.000135292122
m4-v1,b02,53,1,True,2,1,0.0027679201943901343,0.1735939685443537,9.3888806e-05,2.83e-10,2.53e-10,9.3889339e-05,0.000093889339
m4-v1,b02,53,1,True,2,2,0.0027679201943901343,0.1735939685443537,5.984731e-05,2.74e-10,2.53e-10,5.9847834e-05,0.000059847834
m4-v1,b02,53,1,True,4,0.5,0.0027679201943901343,0.1735939685443537,1.2454439e-05,4.3e-11,2.5e-11,1.2454504e-05,0.000012454504
m4-v1,b02,53,1,True,4,1,0.0027679201943901343,0.1735939685443537,8.773801e-06,4.2e-11,2.5e-11,8.773864e-06,0.000008773864
m4-v1,b02,53,1,True,4,2,0.0027679201943901343,0.1735939685443537,6.186127e-06,4.1e-11,2.5e-11,6.18619e-06,0.000006186190
m4-v1,b02,53,1,True,8,0.5,0.0027679201943901343,0.1735939685443537,1.324204e-06,2.3e-11,2e-12,1.324226e-06,0.000001324226
m4-v1,b02,53,1,True,8,1,0.0027679201943901343,0.1735939685443537,8.64124e-07,2.5e-11,2e-12,8.64148e-07,0.000000864148
m4-v1,b02,53,1,True,8,2,0.0027679201943901343,0.1735939685443537,6.34085e-07,2.9e-11,2e-12,6.34113e-07,0.000000634113
m4-v1,b02,59,1,False,1,0.5,0.0022810021267761493,0.16897485378921837,0.001290655246,1.5e-09,1.406e-09,0.001290658149,0.001290658149
m4-v1,b02,59,1,False,1,1,0.0022810021267761493,0.16897485378921837,0.000829535944,1.456e-09,1.406e-09,0.000829538803,0.000829538803
m4-v1,b02,59,1,False,1,2,0.0022810021267761493,0.16897485378921837,0.000671332437,1.43e-09,1.406e-09,0.000671335269,0.000671335269
