peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6933855959737801,0.6931468521704061,0.008142551409422322,4.971307225689482,0.001,detected,True,7.721198468599765,0.005,detected,True,4.98306912479393,-49.34759261262369,29.669497256311026,57.58006568339186,2.60026559836028,11.555772693297959
1,1.0984775285925408,1.098612513251528,0.008142551409422322,6.453569473082831,0.001,detected,True,7.694678785387402,0.005,detected,True,6.458327579112948,3.066894995433716,-74.45211405405436,74.51525435795637,-1.529626749406125,11.53785025740419
2,1.3865202847008553,1.3862940207216248,0.008142551409422322,3.464182075725931,0.011,detected,True,3.7127113145804493,0.015,detected,True,3.4724065834362907,-19.094801211419053,35.95993656731439,40.715211791526826,2.058936908940946,11.728853774331126
3,1.6094226295337914,1.609437941515565,0.008142551409422322,7.028545280038273,0.001,detected,True,7.224248004389868,0.005,detected,True,7.028684200390101,59.61454224008727,-59.96688815468156,84.55720738914712,-0.7883446484308518,12.030427600960653
4,1.94632069409864,1.945909908596729,0.008142551409422322,7.3459263460678,0.001,detected,True,6.526734701604574,0.005,detected,True,7.398975656130805,64.06754512776672,-57.974614019968136,86.40431823388639,-0.7355147745342315,11.681959992192963
5,2.1977219688645544,2.197224548701525,0.008142551409422322,3.3791158321129235,0.025,detected,True,3.09185321479657,0.12,not_detected,False,3.412907251532191,42.87572278254265,3.53826324358171,43.021470348028885,0.08233712758760793,12.604260117308973
6,2.398232297321579,2.3978949494792343,0.008142551409422322,6.72657859601857,0.001,detected,True,5.828078489877151,0.005,detected,True,6.756441973731902,68.79987444441547,49.80778537462998,84.9366717472055,0.6266207151094543,12.568909216959637
7,2.5651546012147364,2.564949046785259,0.008142551409422322,6.461428785070606,0.001,detected,True,5.782137198168034,0.005,detected,True,6.472830469291162,59.573637294171945,-58.61334506478768,83.5735752504428,-0.7772731476079596,12.912114966706127
8,2.8328409787994953,2.833213660782139,0.008142551409422322,6.157704333598518,0.001,detected,True,5.2706641552592615,0.005,detected,True,6.187387589958176,80.71035454429935,1.61871660539273,80.72658529948531,0.02005318438302406,13.036219658956027
9,2.944801060679052,2.944438675507862,0.008142551409422322,5.89514686051106,0.001,detected,True,4.859987553048637,0.005,detected,True,5.927457787497757,-79.15966906753546,5.595661520074202,79.35719648985193,3.071021752625375,13.389959866631436
10,3.135133199874299,3.135494531664172,0.008142551409422322,5.614219952748037,0.001,detected,True,4.633917220312694,0.005,detected,True,5.644195026585346,3.7667505039337823,76.71506709323118,76.80748614866813,1.5217351973585285,13.608651546570933
11,3.367195915042835,3.367295982648364,0.008142551409422322,5.232080723978677,0.001,detected,True,4.247877227179028,0.005,detected,True,5.233323329406762,72.29772159599192,13.00815142758726,73.45864517900256,0.1780200749034305,14.034356024192377
12,3.4343719641705692,3.433986937009924,0.008142551409422322,5.143184054786906,0.001,detected,True,4.322526875831159,0.005,detected,True,5.175432831745284,-72.45302715804202,-0.7644014264590077,72.45705937936447,-3.131042741505044,14.003525604529143
13,3.610454638399327,3.6109180264773726,0.008142551409422322,4.77291188724928,0.001,detected,True,3.8128633007955997,0.015,detected,True,4.813945763116456,58.375317691004724,38.15620038010338,69.73932422222293,0.5789269333039729,14.484661654474014
14,3.7132543499432837,3.7135724022382215,0.008142551409422322,4.613088509741464,0.001,detected,True,3.8743951590842993,0.005,detected,True,4.6330567161703256,36.21131105326517,57.71402330679622,68.13345385677833,1.010453972804948,14.709171430470187
15,3.76109183947364,3.7612003083519965,0.008142551409422322,4.444564769324809,0.001,detected,True,3.7458364209080957,0.015,detected,True,4.447563773555532,-62.7065445732825,-24.66578867296284,67.38332036327927,-2.766829808875351,15.15361901348267
16,3.849642086051108,3.8501476153394023,0.008142551409422322,4.2245251129083865,0.001,detected,True,3.5895528451740484,0.02,detected,True,4.267418925497424,-60.458507253999684,26.414170639144018,65.97681039528776,2.729688029247491,15.45626209404856
17,3.9707625382662646,3.9702917888962497,0.008142551409422322,4.164773053647896,0.001,detected,True,3.505807337288423,0.025,inconclusive,False,4.200135025510675,-42.43449323455835,-48.001204492046504,64.06872754129775,-2.2947176984567768,15.245689169050168
18,4.077633525514933,4.077537321869663,0.008142551409422322,3.969308916244888,0.001,detected,True,3.4204229522798886,0.04,inconclusive,False,3.971257644385152,-24.774371856137726,57.232048670427154,62.36406734555028,1.979318934513343,15.705684967884253
19,4.1112215500788,4.110873450303551,0.008142551409422322,3.8823009825426444,0.001,detected,True,3.198315049501982,0.07,inconclusive,False,3.90221366504892,60.23045319178814,-13.993543052743245,61.83467262674851,-0.22828337419489472,15.849271138691435
20,4.204860891287156,4.204692360867993,0.008142551409422322,3.8012435092575365,0.003,detected,True,3.155910778588432,0.095,not_detected,False,3.806164454692141,46.833451745580035,38.05820330344591,60.34732008210467,0.6823940251682671,15.857435340558963
21,4.262876570079291,4.26267948169043,0.008142551409422322,3.584266617103294,0.007,detected,True,3.138067919752647,0.1,not_detected,False,3.5892463581161165,49.19724724958602,-33.34278004864206,59.431558269231196,-0.5956273681411194,16.555169144650236
22,4.290357681086091,4.29045972114393,0.008142551409422322,3.614458597948972,0.006,detected,True,3.0600956717106835,0.135,not_detected,False,3.616774664483242,7.986213955462633,-58.45050558053781,58.99356927634493,-1.4350050825868559,16.31467186108184
23,4.369747557327958,4.3694474839399815,0.008142551409422322,3.5149123595790726,0.008,detected,True,2.974866065783004,0.215,not_detected,False,3.529096279739012,54.999486118233754,17.62011077001233,57.753023962536304,0.3100373097531821,16.371014361475403
24,4.418602865784493,4.418840946830341,0.008142551409422322,3.5189477313420565,0.008,detected,True,2.893343613532332,0.33,not_detected,False,3.5276857338140193,14.040513047422742,55.22418507292351,56.981107602462025,1.3218256950826301,16.1555243594533
25,4.48883237169076,4.488636065899342,0.008142551409422322,3.352914026887343,0.031,detected,True,2.750746384932904,0.56,not_detected,False,3.3575648524446575,26.62216675801024,49.148997917740544,55.89600843718064,1.07437683147174,16.644883063744608
26,4.574329161489694,4.5747112469331315,0.008142551409422322,3.1829729123701482,0.072,not_detected,False,2.7629616427000427,0.545,not_detected,False,3.199859862481968,2.5833251464109153,-54.50719801711884,54.568380995678105,-1.523437562954944,17.042632345648013
27,4.615041918536806,4.615120646836143,0.008142551409422322,3.1058703290074163,0.109,not_detected,False,2.7828669988252233,0.49,not_detected,False,3.1066797071396914,-45.41194276088554,-29.12492701868365,53.94910489675981,-2.5713226815537777,17.365687889029967
28,4.634380478134184,4.634729331156298,0.008142551409422322,3.1260063663430624,0.102,not_detected,False,2.695494210577758,0.685,not_detected,False,3.1404765896257603,29.707978616731946,-44.67337565510103,53.64955252296124,-0.9839456043060419,17.07786702656165
29,4.67305759732894,4.672828697483587,0.008142551409422322,3.1802508484231313,0.075,not_detected,False,2.685469227488883,0.69,not_detected,False,3.187240323279277,-4.054908833631948,-52.914577053520354,53.06971594423705,-1.647278075955545,16.651914121316054
30,4.69137833800014,4.691347649415612,0.008142551409422322,3.099825562223882,0.116,not_detected,False,2.710095739728317,0.65,not_detected,False,3.100067709724448,-33.01064248310356,-41.194476436153884,52.7890841556862,-2.2463517495859615,17.029044148547044
