peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6928906388278643,0.6931475267038664,0.008079189060852953,5.1060532167303085,0.001,detected,True,7.846938095613383,0.005,detected,True,5.121855902821225,-54.89626772103765,-18.81688021897279,58.03167403129957,-2.8113718669130785,11.33445249397523
1,1.0988698891357251,1.0986119485186405,0.008079189060852953,6.4817504547321025,0.001,detected,True,7.6099575636656125,0.005,detected,True,6.500281564423812,7.769825151196361,74.69667985671168,75.09969483623912,1.46715071633399,11.554654727980633
2,1.3866909994286116,1.3862940830449684,0.008079189060852953,3.519056848491569,0.014,detected,True,3.715220741319973,0.005,detected,True,3.5402637289982004,-32.40579951404767,-25.173339501739136,41.034532577019476,-2.4811491036590816,11.585215048517341
3,1.6098785972346745,1.6094377225607304,0.008079189060852953,7.217120677801974,0.001,detected,True,7.156979368531821,0.005,detected,True,7.272525951779376,-68.11647895941888,51.211957571016676,85.22041600511328,2.4969218872359966,11.713846772943645
4,1.9461748418926788,1.9459098159817836,0.008079189060852953,6.946760254906733,0.001,detected,True,6.921543342509386,0.005,detected,True,6.966726412848932,64.03656316383191,59.01339233858151,87.08192635181415,0.7445986092709153,12.499439924527536
5,2.1976396014117268,2.1972243347327085,0.008079189060852953,3.465490985698013,0.017,detected,True,3.1998780555874076,0.085,inconclusive,False,3.4903370594027634,42.430562462663765,-8.923693027124184,43.358792973748194,-0.20729182288467748,12.422983318288562
6,2.3975995306678373,2.397895628337242,0.008079189060852953,6.871019563243295,0.001,detected,True,6.129084903411431,0.005,detected,True,6.896422496261764,75.32976278849934,40.66040674218827,85.60281442926843,0.49495168447485827,12.413655512459583
7,2.565242703680536,2.5649490037157756,0.008079189060852953,6.462380823655853,0.001,detected,True,5.812379474571356,0.005,detected,True,6.488302101990349,84.03047569407178,-5.777668983178012,84.22886859177895,-0.06864878519200868,12.987530472624904
8,2.8328658413212904,2.833213668286727,0.008079189060852953,6.063234140739826,0.001,detected,True,5.248441782338266,0.005,detected,True,6.091300540085647,-31.317545086232457,-75.09065602665106,81.35966600681833,-1.965925225761483,13.351840148334315
9,2.944964589540625,2.9444596402243217,0.008079189060852953,5.97002806286592,0.001,detected,True,5.011841618140401,0.005,detected,True,6.032876987291744,79.14045353592708,11.546420554437635,79.97831714591257,0.14487565267841082,13.245014909769255
10,3.135835431103276,3.1354938721772476,0.008079189060852953,5.668014497855879,0.001,detected,True,4.674038356668403,0.005,detected,True,5.69530787883814,54.59633709392952,54.87737507336904,77.40985931402543,0.7879653309529824,13.591864752317052
11,3.3671022179701917,3.3672961183301675,0.008079189060852953,5.087978230566761,0.001,detected,True,4.317085915518804,0.005,detected,True,5.094182717856123,-72.02773496762997,17.12212396659301,74.03486836413315,2.9082086730775165,14.528458755866161
12,3.4337555277222287,3.4339875235913966,0.008079189060852953,5.146330687125411,0.001,detected,True,4.245604343280971,0.005,detected,True,5.15591832696156,64.98976524210954,33.3017287583805,73.02516500851782,0.4735301867556442,14.158370957942545
13,3.610487788428387,3.610918141437091,0.008079189060852953,4.7000060610067065,0.001,detected,True,4.070211909710865,0.005,detected,True,4.736156098033194,-23.398628936522574,66.27728303497469,70.28637195507544,1.910178115909723,14.840794830243112
14,3.713497448954262,3.713572191884554,0.008079189060852953,4.6000233120609115,0.001,detected,True,3.8249470998845077,0.005,detected,True,4.601484533563034,43.8563331774328,-52.83880689918052,68.66816929479684,-0.878027108030261,14.924359493147897
15,3.760962684686773,3.7612004276107642,0.008079189060852953,4.56302361715488,0.001,detected,True,3.73057008125061,0.005,detected,True,4.573302977000798,62.42814728792929,-26.73566250768413,67.91221704176782,-0.40463114579870957,14.848594361232466
16,3.849833764356156,3.8501479185338927,0.008079189060852953,4.2504079916934785,0.001,detected,True,3.636050154829699,0.005,detected,True,4.267693854391302,-25.41223338100407,61.44653128933387,66.4940434392563,1.962943070200005,15.580726951084753
17,3.9700117016363436,3.9702922818525765,0.008079189060852953,4.23820896685486,0.001,detected,True,3.3960460893663202,0.025,inconclusive,False,4.253581725957685,-64.563773217582,0.9802374068813446,64.57121400024323,3.126411352201299,15.186214848778997
18,4.077060956692645,4.077537553287997,0.008079189060852953,3.970657212263878,0.001,detected,True,3.3203909366291464,0.045,inconclusive,False,4.010996250987885,-38.28007480268558,-49.851026443893026,62.852915321478335,-2.2256486878525115,15.681735395997364
19,4.1103876115686635,4.11087389862,0.008079189060852953,3.99077288837146,0.001,detected,True,3.244853608130593,0.065,inconclusive,False,4.029011148741574,-42.68998304213699,45.401476167241995,62.31956907988522,2.3254237739985206,15.464310491179896
20,4.204308184401079,4.204692937637994,0.008079189060852953,3.7634848120047857,0.003,detected,True,3.199159119262017,0.085,inconclusive,False,3.7862031786608568,23.582179068304544,-56.062827488649354,60.82071847349091,-1.1726257710569556,16.062484555695956
21,4.262882305092263,4.262679695884029,0.008079189060852953,3.669094647900649,0.004,detected,True,3.1112711628227996,0.135,not_detected,False,3.674709045785024,-59.072218206580935,9.9064598998343,59.89711939311386,2.9754379342884145,16.29723556686682
22,4.290149568172642,4.290459647968326,0.008079189060852953,3.7307991269096084,0.003,detected,True,3.0522160394948723,0.165,not_detected,False,3.745402822663491,53.763535650983926,25.386522341639548,59.45580949156427,0.4411518926823679,15.873541526828243
23,4.369931560148565,4.369447824009896,0.008079189060852953,3.4546405088177643,0.018,detected,True,3.1903927683672,0.095,not_detected,False,3.4872979829822772,-47.030908542638855,34.29264361398364,58.205599081031316,2.5115688389790365,16.68668011261336
24,4.418406694513682,4.41884083934836,0.008079189060852953,3.45081740648054,0.018,detected,True,2.9805902239743562,0.225,not_detected,False,3.478025128188339,50.89014582411876,26.611578174825706,57.428068354724694,0.48181662393907443,16.51306695657391
