tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,2.0308144385909304e-09,0.0199383462160393,0.010020692274744178,0.033719543978526834,0.9982616226813222,0.02
0.04,2.063386163073718e-08,0.040014555020315354,0.019658844143499322,0.0701186319653205,1.009234004396915,0.04
0.06,1.4901037941626567e-06,0.059499687538160935,0.029516943349747284,0.10611975155502222,0.9994117978842375,0.06
0.08,0.5476829492938176,0.07991948047062068,0.03791902678813284,0.13678135237831343,1.0027865265151,0.08
0.1,1.2011326132621286e-06,0.09863533265707877,0.04656955569949129,0.16878830310375295,0.988270951125775,0.1
0.12000000000000001,0.024638579704485908,0.1182571663876295,0.05571742291012505,0.20208788005149098,0.9947937013725406,0.12000000000000001
0.13999999999999999,1.45568033368331e-05,0.14021033983412803,0.06550569830217601,0.24066985976715946,0.9879801692053098,0.13999999999999999
0.16,0.1865805322506641,0.15966101693441453,0.08089183929855528,0.27106590825065635,0.9956504700539175,0.16
0.18,0.3417351798081705,0.1792323584411128,0.0862274362350718,0.30850021160949903,1.007132557259831,0.18
0.19999999999999998,2.4861167412154948e-06,0.2028919134924057,0.09558170003120217,0.3474336572849752,0.9900381322716424,0.19999999999999998
0.22,0.9995359372940694,0.216778881832975,0.09925487424117031,0.3785259732401504,0.9845791805832069,0.22
0.24,0.04776110217149315,0.23705437696767012,0.11443052355781991,0.39967731725940986,0.990007396646616,0.24
0.26,3.254313761528558e-05,0.25695796522994246,0.11258057448535923,0.44117233632020464,0.9855530510701147,0.26
0.28,0.0006659091028795575,0.2777290503810069,0.13587231740910818,0.4683402099203755,0.9904349539930263,0.28
0.30000000000000004,0.0007113072508059217,0.30056425132844833,0.14723445767903362,0.5067483517127019,0.9896554086805043,0.30000000000000004
0.32,0.46547064759605566,0.316912614538316,0.15547912324484556,0.5462921128010336,0.993132663261515,0.32
0.34,0.08884280617526985,0.3422654926072296,0.15745882640421122,0.571132525748667,0.9985805087297759,0.34
0.36000000000000004,0.4417918165582996,0.3613439919745194,0.16886241080128764,0.6075031921273486,0.9929476730213103,0.36000000000000004
0.38,0.2375350579652967,0.37945211371929716,0.18766210427840202,0.641917670862859,0.9991160708860811,0.38
0.4,0.0027994394620558666,0.40170844449490445,0.19489357314001932,0.6860939731973619,0.9992155523868899,0.4
0.42000000000000004,0.3022663504990149,0.4233568526868021,0.19415489176381912,0.7184824827340541,0.9946956036999863,0.42000000000000004
0.44,0.7110932282625472,0.43292413153435744,0.1988105431502312,0.7169241960461145,1.0116287889243005,0.44
0.46,0.07025057254715503,0.46628836689202935,0.22702017262830074,0.7737916111575959,0.9916599413877734,0.46
0.48000000000000004,0.4751748801565293,0.47938043744971187,0.24095341954448765,0.802330771841268,0.9996586471656369,0.48000000000000004
0.5,0.5291334458836126,0.5014987713178942,0.23511556227091804,0.8412274286339643,0.9866549272975728,0.5
0.52,0.45813538128351317,0.5142883613350848,0.2520085454882603,0.8855664273565617,1.0045570205748662,0.52
0.54,0.35878719439163964,0.5452792378469609,0.2778745527207558,0.9549035291723151,0.9887638321718016,0.54
0.56,0.7551242947243527,0.567102126444027,0.27171229561746724,0.9525368202457889,0.9963931218777553,0.56
0.5800000000000001,0.609702471221358,0.589285203820617,0.2720404429673272,1.0070848758032693,0.994012191239557,0.5800000000000001
0.6,0.8245997901556431,0.6002290419807216,0.29533654953520644,1.0011357958646427,1.002989196997181,0.6
0.62,0.9658933799609789,0.623132243703698,0.30797650750173255,1.0559357630634738,0.992990028018066,0.62
0.64,0.9774359592511915,0.6324362291509202,0.30173487166880086,1.0820172508739094,0.9931752177381412,0.64
0.66,0.37828042605243745,0.65702599131138,0.31939450077346776,1.1256145020083066,0.9968827900408814,0.66
0.68,0.6491024073949518,0.6752430911121229,0.3366417729144949,1.1188110717766007,0.9982691034489518,0.68
0.7000000000000001,0.8081691834131287,0.6993135693342827,0.3428846956925161,1.1387373894987503,0.996617956151723,0.7000000000000001
0.7200000000000001,0.6236448957371369,0.7208651053727521,0.3661625906411076,1.2228227640615454,1.0038181287708798,0.7200000000000001
0.74,0.6032778662557082,0.7317525874649795,0.3549803828302121,1.2575158716001058,0.9734035451205237,0.74
0.76,0.6697668496394548,0.7715450466159818,0.38522884439725835,1.2982291376935715,0.9841948786220246,0.76
0.78,0.47594179508595413,0.7682190793752997,0.36494615229761673,1.2768812208475737,0.9936037154726396,0.78
0.8,0.5517574436518233,0.7913528205328048,0.35780929866288047,1.4220058219157996,0.9867006879403292,0.8
0.8200000000000001,0.7896616533918054,0.8237865181788123,0.41656783811711995,1.354905203788798,1.008274061460869,0.8200000000000001
