s,cdf_zeros,cdf_gue_mean,cdf_gue_q025,cdf_gue_q975,cdf_poisson_ensemble_mean,cdf_wigner_surmise,cdf_poisson
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,3.3377825975358483e-07,0.0,0.0,0.004994991657212384,1.3509233142902644e-07,0.00498752080731768
0.01,0.0,1.0013347792607543e-06,0.0,0.0,0.009987980644866265,1.0806767320094973e-06,0.009950166250831893
0.015,0.0,3.004004337782264e-06,0.0,0.0,0.014917551763166942,3.6469357054397245e-06,0.014888060396937353
0.02,0.0,8.344456493839621e-06,0.0,1.6672224074676398e-05,0.019817750394609344,8.6434327722755e-06,0.019801326693244747
0.025,0.0,1.7356469507186406e-05,0.0,0.00033344448149383126,0.024738977056416173,1.6878803347823712e-05,0.024690087971667385
0.03,0.0,3.070759989732974e-05,0.0,0.00033344448149383126,0.029623488109650157,2.9160446062929946e-05,0.029554466451491845
0.035,0.0,4.839784766426983e-05,0.0,0.00033344448149383126,0.034565075245301995,4.629421467517575e-05,0.03439458374243354
0.04,0.0,7.276366062628163e-05,0.0,0.00033344448149383126,0.0394178773638593,6.908411071729348e-05,0.03921056084767682
0.045,0.0,0.00010514015182237952,0.0,0.0006668889629876625,0.0441999184913489,9.833197702915214e-05,0.04400251816690004
0.05,0.00033344448149383126,0.0001495326603696065,0.0,0.0006668889629876625,0.048912199962550085,0.00013483719231952018,0.048770575499285984
0.055,0.00033344448149383126,0.00019325761239732633,0.0,0.0006668889629876625,0.053676550842272776,0.0001793963669027704,0.05351485204651618
0.06,0.0006668889629876625,0.0002496661382956825,0.0,0.0010003334444814939,0.05840885900905903,0.00023280303975516115,0.05823546641575128
0.065,0.0006668889629876625,0.0003080773337525576,0.0,0.0010003334444814939,0.06312514581937716,0.0002958473770347525,0.06293253662259657
0.07,0.0006668889629876625,0.00038117477263859115,0.0,0.0010003334444814939,0.06778502410379703,0.000369315872207579,0.06760618009405173
0.075,0.0006668889629876625,0.00046361800279772544,0.0,0.001333777925975325,0.0724031801057475,0.0004539910479227499,0.07225651367144714
0.08,0.0006668889629876625,0.0005610812546457719,0.0,0.0016672224074691564,0.07701466054250318,0.0005506511597765662,0.07688365361336424
0.085,0.0006668889629876625,0.0006815752064168164,0.0,0.0016672224074691564,0.08157841068811406,0.0006600699021066386,0.08148771559854262
0.09,0.0006668889629876625,0.0008090785016426847,0.0,0.0020006668889629878,0.08613248126419176,0.0007830161159535914,0.08606881472877181
0.095,0.0006668889629876625,0.0009546058228952475,0.0,0.0020006668889629878,0.09060344105359104,0.0009202534993286854,0.09062706553176858
0.1,0.0010003334444814939,0.00110480603978436,0.0,0.002334111370456819,0.09508641686034154,0.001072540319922849,0.09516258196404048
0.105,0.0010003334444814939,0.0012656871609855868,0.0,0.00266755585195065,0.09955871176278003,0.0012406291303918016,0.09967547741373439
0.11,0.0010003334444814939,0.0014532705429671023,0.00033344448149383126,0.0030010003334444814,0.10409409075631154,0.0014252664863506348,0.10416586470347178
0.115,0.001333777925975325,0.0016588779509753091,0.00033344448149383126,0.003334444814938313,0.10851465002848794,0.0016271926672090098,0.10863385609316867
