tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,2.057085600254249e-09,0.019539551891828072,0.009503626631649737,0.033368726742028815,1.003136047361959,0.02
0.04,2.5024652160837004e-08,0.04021027522444658,0.019279939759597423,0.06744577891881479,0.9951149276554839,0.04
0.06,2.3917199213784213e-06,0.05985227367673828,0.029152390510642542,0.10217338848823293,1.000649115392269,0.06
0.08,0.39274380594698777,0.08012794821971331,0.03645301603434287,0.13287615501507005,0.9968668179375816,0.08
0.1,8.520910372296293e-07,0.09992719519754585,0.04583212193567049,0.16959112331944115,1.0093679897689576,0.1
0.12000000000000001,0.1732917601438199,0.11817572789015837,0.05524043779389302,0.19904164753004994,0.9996191559389229,0.12000000000000001
0.13999999999999999,2.6467340511167995e-06,0.13726707571831911,0.0656959365542463,0.2397746018379332,0.9988626599142914,0.13999999999999999
0.16,0.04704152594969536,0.15718735792358776,0.07445050416392446,0.2800091874136386,1.009615090823458,0.16
0.18,1.074129046095722,0.17985341669736787,0.09054535197628223,0.3060501597578339,1.0058416367484522,0.18
0.19999999999999998,6.508356270565651e-06,0.19929791006102457,0.09411132577561829,0.3386130617752668,0.9831379835706927,0.19999999999999998
0.22,1.2543826804203322,0.21920502256516586,0.09625369972910745,0.36199328943056314,0.9900278120191981,0.22
0.24,0.001311481630023411,0.23705611814686184,0.11407032707536313,0.40338689096073915,0.9907321981155732,0.24
0.26,3.168560950673544e-05,0.2589352021334227,0.12558453802630906,0.435467985684952,0.9957762951685896,0.26
0.28,0.00046450615189301206,0.2761006947228746,0.1294766353526659,0.48318865517651965,0.9970542702944468,0.28
0.30000000000000004,4.732717719990583e-05,0.3030559233703027,0.14811012622173017,0.517764411000738,0.9891499502461362,0.30000000000000004
0.32,1.0659182696746459,0.3165059692262016,0.14769824297382944,0.5232033981137547,0.9901106459925351,0.32
0.34,0.0006122926433920248,0.34348811782127164,0.16574078953581622,0.6039620309520279,0.9954556484750035,0.34
0.36000000000000004,0.12216657044532594,0.35941092599182795,0.17604666884150727,0.622284102207602,1.0048502209439256,0.36000000000000004
0.38,0.9014836920758847,0.3819746849834039,0.17915617006866472,0.6445469586720023,0.9954453948804319,0.38
0.4,0.0008631894431160359,0.3982814862931246,0.18949120307144957,0.6816266174918237,0.9793214904987078,0.4
0.42000000000000004,0.7896427298982442,0.4203637827271797,0.2041558127938938,0.7282926504006134,1.0072368946991377,0.42000000000000004
0.44,0.1394543974808301,0.4390981224956669,0.22085170956553088,0.7703605654655276,0.9936333158316434,0.44
0.46,1.0102223250742743,0.46714753452514557,0.22247857705456509,0.8073399959421609,0.9908682902899791,0.46
0.48000000000000004,0.6618443212030524,0.4789893522112526,0.23088585675927661,0.8205053302795524,0.9920438994966183,0.48000000000000004
0.5,0.3544692275711152,0.49904337984358443,0.2444454250787325,0.8543542459837308,0.9911528976467702,0.5
0.52,0.6747968024843438,0.5165637932678869,0.2609618208140586,0.8875653542484515,0.9983758734239297,0.52
0.54,0.1408459407968667,0.5313710418406048,0.25069526763925504,0.9265582329136695,1.0152264855913582,0.54
0.56,0.17304129089172604,0.5513198037032332,0.26842871138742425,0.9460853631954933,1.0054016257080967,0.56
0.5800000000000001,0.6196729432998693,0.5861717415731876,0.28928530706109495,0.9643065975724089,1.0140763005703235,0.5800000000000001
0.6,0.39330940366749895,0.5968203116249637,0.2764866101556241,1.0478978587285566,0.9978263219720612,0.6
0.62,0.452563531238173,0.6159640859050289,0.305731703712729,1.0286453580171002,1.002682460016341,0.62
0.64,0.44353816134691737,0.6380020770186932,0.3061377590535719,1.0710870124702943,1.0092602981934087,0.64
0.66,0.828608807307424,0.6643714891474544,0.31169379730206753,1.1570065601141628,0.9850966982029865,0.66
0.68,1.103888695939199,0.6888164868225961,0.3380817717636032,1.1760465679942538,0.9917958379638419,0.68
0.7000000000000001,0.5950257533613812,0.7092924759112349,0.3419206229610211,1.2407965335647382,1.0029111450486072,0.7000000000000001
0.7200000000000001,1.0365563416431243,0.7236516547018119,0.331641211832156,1.2495730553214606,0.989056951362444,0.7200000000000001
0.74,0.6088252143656013,0.7452861893075962,0.3674161840330063,1.2741920116669343,0.9782509224722267,0.74
0.76,1.0177434423538188,0.75569527854122,0.3789083979615008,1.3105703503414463,1.0045651722035702,0.76
0.78,0.7930986966857477,0.7694268147825651,0.3594482607887688,1.3520508769756925,0.9917961454462821,0.78
0.8,0.6425909677100643,0.811890500722363,0.3724151937028485,1.3709416020101077,1.0040205457831182,0.8
0.8200000000000001,1.317880578645587,0.8130604414447996,0.4002791218764416,1.3688152362979074,1.0034846801593293,0.8200000000000001
0.8400000000000001,0.7371293871278273,0.8314548344213363,0.4029296791915702,1.4242246351832322,0.9947632286005621,0.8400000000000001
0.86,1.0205451094016484,0.8405321094768902,0.40823776108079607,1.4569183890038957,1.0036249597991718,0.86
