period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.574710709407737,3.2793786505598375,3.1947940164162634,3.3026119848865854,4.574710978503383,97,1,3.790473960176126e-05
