peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6928791597338354,0.6931474689314435,0.006827580875533996,6.006101944299577,0.001,detected,True,7.926245936183097,0.005,detected,True,6.031293899573454,-41.55788540641671,-54.66701539227426,68.66979256814464,-2.220793774237883,11.38599059804961
1,1.0982667742186663,1.0986124986303285,0.006827580875533996,7.6311674767666,0.001,detected,True,8.54744712466928,0.005,detected,True,7.689139053016623,80.62497612456492,-37.37505534879098,88.86665031051778,-0.4340785571974115,11.565183253575428
2,1.385878618600536,1.3862944084280933,0.006827580875533996,4.110295774810645,0.001,detected,True,3.9320110017206,0.005,detected,True,4.149389651591793,12.989153269128014,-46.787287855674286,48.55685747181983,-1.2999946401351716,11.696071811097884
3,1.6094818922742744,1.6094378363262452,0.006827580875533996,8.417502572279496,0.001,detected,True,8.160348659708445,0.005,detected,True,8.418424569561921,-32.24214812113829,-95.54941424402618,100.84268281755467,-1.8962378822629384,11.97878080545335
4,1.9457402503943235,1.9459104060185088,0.006827580875533996,8.219346398238134,0.001,detected,True,7.1389951137889325,0.005,detected,True,8.232213321323307,-68.56412240215278,76.9241790851888,103.04546670624373,2.298795555287743,12.516055120911698
5,2.1975072951796397,2.1972243098964537,0.006827580875533996,4.0614592162454555,0.001,detected,True,3.502018148186637,0.015,detected,True,4.080347183143768,-33.15651692130594,39.154586889091625,51.30727325446435,2.2734358292094647,12.574528555216657
6,2.3980674833984508,2.3978950243102934,0.006827580875533996,7.877525666584685,0.001,detected,True,6.554278974270713,0.005,detected,True,7.892079001091726,-99.16460349193662,-20.666751014598763,101.29527720092594,-2.93612517966338,12.836761937506305
7,2.5653432148490336,2.5649492503914195,0.006827580875533996,7.44531396491495,0.001,detected,True,5.976236227985769,0.005,detected,True,7.5141336636099645,32.69601817954844,-94.15408205340925,99.66955790068242,-1.2365638906665561,13.267433581307436
8,2.8333257642137433,2.833213173243575,0.006827580875533996,6.831135890728187,0.001,detected,True,5.794235291511198,0.005,detected,True,6.8359939452662895,-90.44519134562233,-32.990842266992225,96.27423492831194,-2.7918290699899564,14.08316344729307
9,2.9442739534411704,2.944439228933184,0.006827580875533996,6.613266126564749,0.001,detected,True,5.549235154292544,0.005,detected,True,6.62456235221344,4.508988554730141,-94.53382734491485,94.64129907321042,-1.523135357107704,14.288331785869502
10,3.1354462179561224,3.135494289095176,0.006827580875533996,6.203708692783275,0.001,detected,True,5.029473657266859,0.005,detected,True,6.203691129365947,81.20853735334892,42.37664116419814,91.6002524856208,0.48095473693616714,14.76343842664012
11,3.219084083681414,3.2188755537585196,0.006827580875533996,3.040322121663882,0.186,not_detected,False,2.5776613797590713,0.91,not_detected,False,3.0487891572709382,35.877831306174144,-27.324438260024326,45.098156342140754,-0.6508817840428673,14.796237358153206
12,3.3675839677242783,3.3672955616480524,0.006827580875533996,5.730279926690196,0.001,detected,True,4.734350870389406,0.005,detected,True,5.756049145691732,4.055941728489833,-87.51271646345381,87.60665617473232,-1.5244825848655525,15.215228998168987
13,3.4341528812607347,3.433986940417257,0.006827580875533996,5.681937265499086,0.001,detected,True,4.524005538640498,0.005,detected,True,5.690991719855048,-64.1281748201911,57.918659634813764,86.41176968250562,2.407028791367188,15.18405481503185
14,3.610816536415177,3.6109180826025247,0.006827580875533996,5.186631295847858,0.001,detected,True,4.358440106479887,0.005,detected,True,5.189666528090395,74.83819114604363,36.28587713149902,83.17102700588714,0.45146059491137974,16.02613839067181
15,3.713230249548187,3.713572282458759,0.006827580875533996,4.860585113422369,0.001,detected,True,4.249384731943537,0.005,detected,True,4.892180963454976,-31.890574774197056,-74.73629163587282,81.25590468951094,-1.9741127897244493,16.604846158616443
16,3.761023315676925,3.761200381390349,0.006827580875533996,4.825298727352612,0.001,detected,True,4.121833869298462,0.005,detected,True,4.834730786554631,79.04412663339909,-14.490586732298967,80.36137790682233,-0.181309536013398,16.624131949103273
17,3.8497818670588666,3.85014776103238,0.006827580875533996,4.620303541772473,0.001,detected,True,4.032570527288334,0.005,detected,True,4.654321917327835,50.56029255567347,-60.28905566913375,78.68362864529826,-0.8729394840549635,16.898872923584737
18,3.970117979990153,3.9702921880793074,0.006827580875533996,4.482082327523783,0.001,detected,True,3.8396940397246495,0.005,detected,True,4.489897096700454,-62.888781893554,43.396186671484564,76.40829736148646,2.537578143535481,17.017728479630968
19,4.077652378779813,4.077537248401985,0.006827580875533996,4.27592369409172,0.001,detected,True,3.784967234010621,0.005,detected,True,4.278957061385021,73.42997905433721,-11.8181352139245,74.37492953848765,-0.15957583753030966,17.38061806999975
20,4.110936835548042,4.11087373737836,0.006827580875533996,4.154456524230479,0.001,detected,True,3.6520787621479927,0.005,detected,True,4.155522902786991,-8.030333656403123,73.30497696849791,73.74351433844993,1.6799081576141919,17.746392474426525
21,4.204816072586635,4.20469242961128,0.006827580875533996,3.9653152032885153,0.001,detected,True,3.4847193945434447,0.015,detected,True,3.967761825262713,-13.02505968477704,-70.78151784911728,71.96996212877225,-1.7527782364869038,18.13390499672014
22,4.262850510028674,4.262679619538736,0.006827580875533996,3.822759015642034,0.001,detected,True,3.3896852312965833,0.02,detected,True,3.8291122293784094,-69.71748974292457,12.771821428919852,70.87769605924707,2.960407745874312,18.50982178325472
23,4.290160833530809,4.2904597097307695,0.006827580875533996,3.7894407420773146,0.002,detected,True,3.3623977868132755,0.025,inconclusive,False,3.8092318894245927,-16.024165668413385,-68.50610699433912,70.35524558189388,-1.8005737278930958,18.470742611810778
24,4.369531461208892,4.369447693599102,0.006827580875533996,3.6576672366317045,0.003,detected,True,3.1795082874434013,0.05,inconclusive,False,3.658715668815244,68.82238570150784,2.717767498366011,68.87602655367313,0.03946907783971217,18.822983712843406
25,4.419031422556514,4.418840337339559,0.006827580875533996,3.5953057575891654,0.008,detected,True,3.224261312723971,0.045,inconclusive,False,3.603625575616119,49.96654772541594,46.057989483530186,67.95582599646072,0.7447168756873017,18.86155133394958
26,4.489014126530737,4.488636227243526,0.006827580875533996,3.3178133512482804,0.04,inconclusive,False,3.147784730671305,0.07,inconclusive,False,3.345593990123165,-65.92773374375679,9.86375195458858,66.66153072956949,2.9930796400375415,19.927033891007643
27,4.574358887474912,4.574711150966787,0.006827580875533996,3.2785043779294774,0.053,inconclusive,False,2.9724776138617615,0.235,not_detected,False,3.302066495019415,42.662250487842265,49.14302616823473,65.07768156333783,0.8558738782186393,19.70817379047922
28,4.615324372728116,4.615120156255302,0.006827580875533996,3.2682270741286863,0.058,inconclusive,False,3.0030186606969727,0.17,not_detected,False,3.275910913918335,7.107123791829058,-63.94445497659657,64.3382042867717,-1.4601053622185327,19.6387337038175
29,4.634953667745276,4.634728822239378,0.006827580875533996,3.2064389198823755,0.08,not_detected,False,2.9585683005627827,0.245,not_detected,False,3.2161242005991246,-15.988277672542182,61.95146058721875,63.9813136143986,1.8233627696950079,19.895993703432616
30,4.672505362560713,4.672828976850202,0.006827580875533996,3.115497695679437,0.128,not_detected,False,2.918692382796586,0.31,not_detected,False,3.1336133018725887,54.03602913384198,-32.95371190540185,63.29170224364046,-0.5476285204298353,20.192754089570993
31,4.691281209968432,4.6913480931428095,0.006827580875533996,3.140305095440219,0.112,not_detected,False,2.936508466504453,0.285,not_detected,False,3.141097373763477,56.46487602235437,27.843886744399594,62.95684437179805,0.45812743741997763,20.042838263875772
32,4.727126009564985,4.727388095083172,0.006827580875533996,3.0526753711725503,0.178,not_detected,False,2.9152215579316145,0.315,not_detected,False,3.0637353768673687,8.400823872775916,61.73817283733792,62.3071089606508,1.4355551396183088,20.33000726515156
