period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.488636227243526,3.3178133512482804,3.245536489766306,3.329383818003533,4.48863636973214,89,1,2.0869560741116612e-05
4.574711150966787,3.2785043779294774,3.245536489766306,3.329383818003533,4.574710978503383,97,1,2.5259811284614588e-05
4.615120156255302,3.2682270741286863,3.245536489766306,3.329383818003533,4.61512051684126,101,1,5.28131360302772e-05
