tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,5.287420907433414e-13,0.019137816845828225,0.008181859283821561,0.0345806031104915,1.0596359236813762,0.02
0.04,2.7325214209216435e-12,0.04097357193682299,0.023045345710603137,0.0665126049179857,1.0036711133813787,0.04
0.06,3.279807945147868e-11,0.05869560272731084,0.030738936887336324,0.10432513408682659,0.9895115235509179,0.06
0.08,3.3911799722381687e-09,0.07765272732203399,0.035915980610922264,0.1393534956484108,0.9837248636321092,0.08
0.1,0.18049588518924908,0.09995723109246601,0.049209136812719476,0.1764068652819384,1.0238412402397166,0.1
0.12000000000000001,0.1637573120914614,0.12232986308507077,0.055500630208305944,0.20505061284613635,0.9980866696498685,0.12000000000000001
0.13999999999999999,0.06026578119857708,0.1345404007293335,0.06400156025103272,0.24422067286837562,1.0104810189077098,0.13999999999999999
0.16,0.3856303476654041,0.16469308258199603,0.0760022407323949,0.27462083899465406,1.0286025805336,0.16
0.18,0.09670826904104096,0.18098637472015627,0.08020470351204256,0.3197396746977814,0.9949097548824684,0.18
0.19999999999999998,0.01622628061870918,0.20208022802161368,0.09218037972388007,0.32593969771154063,1.0134223060144059,0.19999999999999998
0.22,0.6431676206777823,0.21406591043842205,0.10301988597313944,0.3491633547281068,1.0285407442442243,0.22
0.24,0.31365666035525397,0.2417410349198563,0.12045464495704906,0.40619015752562415,1.0512843868254953,0.24
0.26,0.25706683914121564,0.2616244451053447,0.13937870716064862,0.42050341082114956,0.9542496835120116,0.26
0.28,0.2657178033397534,0.2989811452201836,0.12514059438592995,0.5272680657652525,0.9966925081364265,0.28
0.30000000000000004,0.3831263338028523,0.2913577911315714,0.14382003803357793,0.48265066887629016,1.0036645995610685,0.30000000000000004
0.32,0.16051170309623797,0.326869263172747,0.15994899143409083,0.549354667606145,0.9678121105830196,0.32
0.34,0.2515876872644198,0.3414888408841065,0.17069652883033187,0.5513543496537788,1.0272264796104091,0.34
0.36000000000000004,0.6313806290979654,0.3653255613852407,0.1815126050939994,0.6328307766949643,0.9946095528700487,0.36000000000000004
0.38,0.07084554493382522,0.3808884453974886,0.19819425715663289,0.6599299150957729,0.9916096512453912,0.38
0.4,0.2198178737540593,0.40356185463817534,0.21060466597992997,0.6773040121286197,0.9834895560351558,0.4
0.42000000000000004,0.37678672248517137,0.42453426601675415,0.2143680808672828,0.6809529831268198,1.0567288964141481,0.42000000000000004
0.44,0.7454358874346877,0.4308785679886788,0.17855969968030566,0.74691940757503,1.0520292069620958,0.44
0.46,0.6902353212279494,0.455925584291515,0.209711742005573,0.7987392391338592,0.98385684686947,0.46
0.48000000000000004,0.3304840342455644,0.4824008842112289,0.2437975824196842,0.8045997529731399,0.9755574605603609,0.48000000000000004
0.5,0.6876235323276201,0.5183856473593671,0.24781464579370882,0.8580302191821682,0.9885984894854832,0.5
0.52,0.4795462871417331,0.5029646779155058,0.2684277396481561,0.7894461712662558,0.9881391921889258,0.52
0.54,0.6171616069782175,0.5388380146401736,0.2862311563991118,0.8914259189211089,1.0077488496928757,0.54
0.56,0.5533051029304892,0.5537714590606846,0.2809869562722703,0.9192944815648623,0.9703318025799788,0.56
0.5800000000000001,0.6351085100784378,0.5899878949112359,0.2992126756414031,1.0598979301636016,1.009427911898052,0.5800000000000001
0.6,0.5091994692300588,0.5862155712879816,0.3119899660615784,0.9694358685499892,1.0223452747080697,0.6
0.62,0.4112262560962258,0.6094254408016563,0.2773585483481758,1.0156785478874821,1.0111955382592002,0.62
0.64,0.9205604619504963,0.6391460585251446,0.29422590813254695,1.0722695712241728,1.0032242567615255,0.64
0.66,0.5164984670144611,0.689281909620635,0.2967766658493753,1.1235902240090938,1.0102356153462764,0.66
0.68,0.36317689173173795,0.6977777359890877,0.35042196739717124,1.1693078437788473,1.0146381733122243,0.68
0.7000000000000001,0.6834026575437409,0.7168673031819458,0.37468371115217414,1.1446851808008076,1.0033406862607392,0.7000000000000001
0.7200000000000001,0.8290004086957143,0.7431480154649844,0.35169388896192644,1.2106531305707398,0.9978009607345601,0.7200000000000001
0.74,0.6034635134967411,0.7279576222994357,0.3375535379025279,1.1570408581492733,0.9907077194136333,0.74
0.76,0.5655696070863784,0.7626088130425898,0.39894832289463816,1.2229382695671709,1.027104043984909,0.76
0.78,0.6342641408030839,0.7911433941863807,0.3726840056945382,1.3692257318494176,1.0240484068454905,0.78
0.8,0.5602469346512288,0.7872160623548684,0.37546046312863274,1.3789995941605149,1.0192986217426003,0.8
0.8200000000000001,1.0183899854227432,0.8419209127247164,0.43455125061221583,1.3303431451164511,0.9882096033226452,0.8200000000000001
0.8400000000000001,1.0819236473245177,0.8104279115636139,0.427544891148319,1.3549884855392915,0.9999250313372101,0.8400000000000001
0.86,1.0826200004563522,0.8537845553253011,0.4489671084933422,1.4055086858190817,1.0142287795481444,0.86
0.88,1.135564436989365,0.8689204461366783,0.43021867742327297,1.5918592509226808,0.9983991055094982,0.88
0.9,0.5988987452739127,0.8624508094964654,0.45149787852872575,1.4584468720374186,1.0168829476913002,0.9
0.92,0.670205579559453,0.9315398735068338,0.459603807739484,1.6471787352009526,1.030658151374773,0.92
0.9400000000000001,1.3157407063405027,0.9579276308729022,0.4933145088390981,1.6091016987626536,0.9939303334011441,0.9400000000000001
0.9600000000000001,1.0836332072546662,0.9640037902306059,0.44313980949442183,1.6002332175468374,1.00159053432417,0.9600000000000001
0.98,0.8272276255866271,0.9943406937074217,0.530447661876513,1.621308615516018,0.9544625133433355,0.98
1.0,15.93181175806794,1.0242803647128564,0.5216381549848956,1.722526239838486,0.9742752786206106,1.0
1.02,0.6222731195866908,0.9818609028084784,0.477790984594685,1.6322090629103396,0.9875182054303744,1.0
1.04,0.5372064008674416,0.9922056776777335,0.4504773753777094,1.625117024126279,1.0508025008964401,1.0
1.06,0.990540356514843,0.9529273346029431,0.47346420745877477,1.648104476884413,0.9678539517566491,1.0
1.08,0.6988987032330033,1.0438773829378545,0.5744905342148988,1.69878853130986,0.9580575481668423,1.0
1.1,2.047070398981946,0.9846966363050352,0.4809709214753627,1.5470812706379349,0.9881948903500839,1.0
1.12,2.180290195520477,0.9597059395336044,0.4686068191719621,1.4689515159089304,0.9710647579942837,1.0
1.1400000000000001,1.1239903323014473,1.007951551583772,0.5324752462939693,1.6880350796200765,1.021174153679984,1.0
1.1600000000000001,1.6518316725098976,0.9949508173285605,0.45034543797120774,1.660228599222486,0.9766628206756269,1.0
1.18,0.8688724115949799,0.9948971336723891,0.5152148981736145,1.6186041931238482,1.017605460829332,1.0
1.2,1.1196854117439172,1.0091141462327593,0.5082149287377871,1.6664531523154749,0.9742712404909064,1.0
1.22,0.9579462081538791,1.0027865705469012,0.49032375756999724,1.6500128973360368,1.007931614290705,1.0
1.24,0.774691292132075,0.982086949173059,0.4842873595955545,1.7154712015541091,1.0167229461946274,1.0
1.26,1.0635542465007761,0.9842142801745143,0.4822872254572894,1.7397851280468137,0.9954728459366652,1.0
1.28,1.1735691949265243,0.9766420722562382,0.46234181523579754,1.7436115112525978,1.0167821574559281,1.0
1.3,1.4011553498070846,1.0079270005860634,0.5078677287994366,1.667032103490074,1.0319861995463115,1.0
1.32,1.1791476018481954,1.0240895034198305,0.4646931749353921,1.787099372256448,0.9603324907868955,1.0
1.34,0.4948525647196954,1.0352437163056034,0.5444596091234731,1.7539272342603889,1.0288136633879579,1.0
1.36,1.1202398395027944,0.9589912715219617,0.47182823380819855,1.5784550195813256,0.9940399699654318,1.0
1.3800000000000001,1.0021670409614876,0.9973486788787064,0.443215404598732,1.7536022628743406,0.9710774724260459,1.0
1.4000000000000001,1.1344027318775451,1.0084756227625242,0.5430608249705542,1.6632503469917763,0.9894349794270056,1.0
1.4200000000000002,1.1819140099456027,1.0309603608876818,0.5360654180054517,1.5460354716492404,1.0125613072583166,1.0
1.44,0.8975201984237285,0.9865057429421511,0.4963200098799304,1.5985496078858776,1.026909185674528,1.0
1.46,1.1698380969400295,1.0119222657763471,0.5191323416680422,1.7013616758447467,0.9946405301832891,1.0
1.48,0.9734175618485377,0.979845482961919,0.4689792282562013,1.6336838615044296,0.9927289770633988,1.0
1.5,0.8380084202934693,0.9657779212010944,0.4757707933182748,1.6411223442212224,0.9962963559012533,1.0
1.52,0.8195965386889628,1.0109851007589912,0.41715776548658734,1.7597837856956424,1.0155431614856103,1.0
1.54,0.8519745489511179,1.0352576240665088,0.4863298283600344,1.6097115267257245,0.9855324241588694,1.0
1.56,0.7535727532786688,0.9446494362356176,0.4843315657357989,1.6841852299199727,1.0257482864330727,1.0
1.58,0.9796940154284054,1.0138688151846964,0.510010040540324,1.7162296366470038,1.0015772281567914,1.0
1.6,1.0458081385859401,0.9772971507889066,0.4609488407626866,1.6279681720088757,0.981537114149584,1.0
1.62,1.293591058923056,0.975320105893652,0.4900098193988518,1.6499630009576955,1.0134136107077145,1.0
1.6400000000000001,1.1194214612843618,1.013593633702462,0.49361179187683546,1.7203352163558587,1.0092050854787307,1.0
1.6600000000000001,0.5085395777532886,0.9794851384859715,0.5115285290370473,1.6685709950744319,0.9994533468297476,1.0
1.6800000000000002,0.9641005287293597,1.0028966998614788,0.4739493020299629,1.5638738200275066,0.9844211396883928,1.0
1.7,0.9073850992885815,0.9965031443182527,0.5214621239097017,1.761209622043969,1.008414689616544,1.0
1.72,1.0910011152434633,1.01190146706149,0.47925675001130724,1.6758953621008241,1.0052171600150697,1.0
1.74,0.8926602783510087,1.0276200474894646,0.4816846232664039,1.789737167540278,0.9890168374685472,1.0
1.76,0.6920821104303696,1.0033545948469202,0.42260862825443923,1.6399441788224645,0.9863513437658482,1.0
1.78,1.2002646103577859,1.0246886902491363,0.4857254458111779,1.7185407561509483,0.9979991674607892,1.0
1.8,1.0428939924392884,0.9935074765759191,0.5099490138711769,1.7738286115226092,0.9819083920286522,1.0
1.82,0.8081337800445917,1.017938741370324,0.5226665415892578,1.8240679788102476,1.0139854908347417,1.0
1.84,0.6814909343159502,0.9979559666304356,0.46196364826349773,1.7077879168490855,1.0092925970423532,1.0
1.86,1.2401202488611505,1.0218692276419792,0.47801281410513474,1.7095094723351516,1.0376377012927405,1.0
1.8800000000000001,1.1018027693949246,0.999939031998343,0.4416734414981202,1.6885672006399053,0.9672464861986343,1.0
1.9000000000000001,1.2408206967723145,0.9886077863157049,0.4632438879838466,1.6409332552595715,1.047202682248356,1.0
1.9200000000000002,1.1529200793730472,0.9698134982084317,0.4931169093896167,1.606827386741586,0.9825174581554404,1.0
1.94,1.0949544672075047,0.9613784286074541,0.4768709515011732,1.5766106869741232,0.9905349960063786,1.0
1.96,1.213212432236571,0.969611318245053,0.47851135284334495,1.573921716132643,0.9722226234018834,1.0
1.98,0.6994626793246501,0.9679382924601356,0.4393216993640902,1.6931540346323914,1.0272989419524585,1.0
2.0,1.508835112336513,0.9940050100632019,0.5238180609559046,1.7141553703127952,1.0227515070572013,1.0
