bin_low,bin_high,count,r2_zeros,r2_montgomery_bin_average,r2_gue_q025,r2_gue_q975,r2_poisson_mean
0.0,0.05,0,0.0,0.0027361519686698883,0.0,0.02002656673618836,0.9940297557072449
0.05,0.1,0,0.0,0.01902399957914082,0.0,0.0799576986975182,1.011012145017881
0.1,0.15000000000000002,1,0.02000187270818708,0.05096164406779774,0.0,0.11991649015497675,0.9950009328028523
0.15000000000000002,0.2,2,0.040005748019733625,0.09730645187028958,0.020013387517341663,0.18120266322580933,1.0040801432427517
0.2,0.25,4,0.08001550164721066,0.15627610360158573,0.060012241760856226,0.2612306080085671,0.9984089187482506
0.25,0.30000000000000004,7,0.1400341383980679,0.22564097868743943,0.10005777341438446,0.3399581510369297,0.9926360168628338
0.30000000000000004,0.35000000000000003,6,0.12003527109901821,0.3028384459344864,0.1601106063385678,0.4599309335021816,1.0141532128205506
0.35000000000000003,0.4,20,0.4001376043859532,0.38510220849622023,0.2398517672988169,0.5808599552667604,1.0069936474613317
0.4,0.45,17,0.3401339943809476,0.469599033804257,0.26069673578102165,0.6614071673697393,0.9982051610766021
0.45,0.5,16,0.3201421428136185,0.5535648829619515,0.38067010898042275,0.7599163243055161,0.9990733726704232
0.5,0.55,33,0.6603262356781247,0.6344326545946251,0.4386072308223251,0.8197447836321294,1.0130754623865705
0.55,0.6000000000000001,34,0.6803701931488857,0.7099444541714603,0.4989623161326931,0.9226300047653035,0.9957635682711848
0.6000000000000001,0.65,41,0.8204874997710422,0.7782424364076252,0.5588477392993118,1.0220898052033693,1.0008210472874914
0.65,0.7000000000000001,41,0.8205285942727222,0.8379337610039622,0.6005114667670671,1.0810101470564994,0.9836174375872326
0.7000000000000001,0.75,55,1.1007642221709704,0.8881269430374373,0.6586142299681893,1.162906782401015,1.005138832785278
0.75,0.8,58,1.1608640523500329,0.9284387460303243,0.6795713140688345,1.2219627647524562,1.0014925903551486
0.8,0.8500000000000001,44,0.8806996026618157,0.9589726292614065,0.7007740484421786,1.2021939587487516,0.9894517492811288
0.8500000000000001,0.9,56,1.1209465549594415,0.9802714956145663,0.7586081654022648,1.2208628002310746,1.0077991823346386
0.9,0.9500000000000001,55,1.10098480658304,0.9932489786832037,0.7795744059772838,1.2823451791159794,0.9994035080659932
0.9500000000000001,1.0,61,1.2211534173912466,0.9991046644207453,0.7407371655391926,1.2620968642538362,1.0004669455397996
1.0,1.05,44,0.8808761055559378,0.9992293959908076,0.741375764915856,1.3207562771599253,0.9982009072515435
1.05,1.1,50,1.0010457299252107,0.9951071236170075,0.7583587149532572,1.2841876980961928,1.0109204794251283
1.1,1.1500000000000001,40,0.8008767123051361,0.9882196293391358,0.7808264925931203,1.2419000865365561,0.9968030041138154
1.1500000000000001,1.2000000000000002,40,0.800916844691814,0.9799599064340573,0.7210396326875036,1.280296358557112,0.9829997148527085
1.2000000000000002,1.25,44,0.8810526792108911,0.9715590603533639,0.7378355258285332,1.2400205474635058,0.9974118778639592
1.25,1.3,50,1.0012464019158986,0.9640304016361405,0.6797354145566691,1.2397595018354013,0.9980897158394452
1.3,1.35,42,0.8410891292875636,0.9581330178583936,0.7007852436405532,1.2410393569433433,1.0056716950160614
1.35,1.4000000000000001,49,0.9813198327229598,0.9543556473345811,0.7206956530760114,1.2028736639302016,0.9955472339177278
1.4000000000000001,1.4500000000000002,52,1.04145283706363,0.9529202394948445,0.7197698908105599,1.241779044606367,1.0128952281129608
1.4500000000000002,1.5,55,1.1015918698147928,0.9538032766102058,0.7206704208851382,1.2426325137961978,0.991921479507566
