s,cdf_zeros,cdf_gue_mean,cdf_gue_q025,cdf_gue_q975,cdf_poisson_ensemble_mean,cdf_wigner_surmise,cdf_poisson
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.005036684572979915,1.3509233142902644e-07,0.00498752080731768
0.01,0.0,1.0051256381919599e-06,0.0,0.0,0.009963307888577803,1.0806767320094973e-06,0.009950166250831893
0.015,0.0,3.51793973367186e-06,0.0,0.00010001000100010001,0.014981900200070262,3.6469357054397245e-06,0.014888060396937353
0.02,0.0,8.543567924631659e-06,0.0,0.00010001000100010001,0.01984670828891936,8.6434327722755e-06,0.019801326693244747
0.025,0.0,2.161020122112714e-05,0.0,0.00010001000100010001,0.024715536880321173,1.6878803347823712e-05,0.024690087971667385
0.03,0.0,3.1661457603046764e-05,0.0,0.00020002000200020003,0.029548683511567236,2.9160446062929946e-05,0.029554466451491845
0.035,0.0,4.874859345231012e-05,0.0,0.00020002000200020003,0.03439439421329067,4.629421467517575e-05,0.03439458374243354
0.04,0.0,7.136392031162926e-05,0.0,0.00030003000300030005,0.0392431202919287,6.908411071729348e-05,0.03921056084767682
0.045,0.00010001000100010001,0.00011156894583930777,0.0,0.00030003000300030005,0.04408581561673758,9.833197702915214e-05,0.04400251816690004
0.05,0.00020002000200020003,0.00014272784062325863,0.0,0.00040004000400040005,0.04890237767495336,0.00013483719231952018,0.048770575499285984
0.055,0.00020002000200020003,0.0001904713084373768,0.0,0.0005000500050005,0.053683257773013485,0.0001793963669027704,0.05351485204651618
0.06,0.00020002000200020003,0.0002517839723670865,0.0,0.0005050505050505033,0.058448558423681594,0.00023280303975516115,0.05823546641575128
0.065,0.00020002000200020003,0.00032515814395509966,0.0,0.0007000700070007,0.06312540801818875,0.0002958473770347525,0.06293253662259657
0.07,0.00020002000200020003,0.0004075784462868407,0.00010001000100010001,0.0008000800080008001,0.06776607308972102,0.000369315872207579,0.06760618009405173
0.075,0.00020002000200020003,0.000507085884467845,0.00010001000100010001,0.001000100010001,0.07246704569954483,0.0004539910479227499,0.07225651367144714
0.08,0.00020002000200020003,0.0006020702572769853,0.00020002000200020003,0.0012001200120012002,0.07710168001724799,0.0005506511597765662,0.07688365361336424
0.085,0.00020002000200020003,0.0007206750825836369,0.00020002000200020003,0.0013001300130013002,0.08171420157091083,0.0006600699021066386,0.08148771559854262
0.09,0.00030003000300030005,0.0008443055360812481,0.00030003000300030005,0.0014051405140514035,0.08635335895398587,0.0007830161159535914,0.08606881472877181
0.095,0.00040004000400040005,0.0009820077485135472,0.00040004000400040005,0.0016001600160016002,0.09097492663839249,0.0009202534993286854,0.09062706553176858
0.1,0.0005000500050005,0.0011433304134433572,0.0005000500050005,0.0019001900190019003,0.09549598175897991,0.001072540319922849,0.09516258196404048
0.105,0.0005000500050005,0.0013051556411922624,0.0006000600060006001,0.0022002200220022,0.09997080110021055,0.0012406291303918016,0.09967547741373439
