period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.875197360979051,3.296513223288456,3.282790233846976,3.313206471902835,4.875197323201151,131,1,6.990209900832167e-06
