period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.574710706404847,3.256086311684835,3.1917142544442925,3.309176697749987,4.574710978503383,97,1,3.354406976250468e-05
