period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.488636630623994,3.2929444096133165,3.198268485726392,3.3049266936487123,4.48863636973214,89,1,3.323092725373563e-05
4.574711142500335,3.238960821594392,3.198268485726392,3.3049266936487123,4.574710978503383,97,1,2.08890031726752e-05
4.615120685647549,3.2009908745776254,3.198268485726392,3.3049266936487123,4.61512051684126,101,1,2.1501589279463553e-05
