peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.693327795973335,0.693146900094058,0.007850874963384167,5.359085767386049,0.001,detected,True,7.6789959949614595,0.005,detected,True,5.367492772086361,-45.12700186324188,-39.114518700967345,59.71927553456556,-2.427445639267257,11.127686589520808
1,1.0986292159580429,1.0986122635460176,0.007850874963384167,6.830647769596675,0.001,detected,True,7.81400842077667,0.005,detected,True,6.830805868569409,71.39142887128592,29.59777444243122,77.28366171597276,0.39301559068912767,11.314109240753448
2,1.3861675114919878,1.3862945720997435,0.007850874963384167,3.539380018868784,0.007,detected,True,3.785548228010515,0.015,detected,True,3.542107610967093,-5.997289130196779,-41.79985968689464,42.22790246691465,-1.7133001008997502,11.922491999706054
3,1.6099174479484366,1.6094378790058426,0.007850874963384167,7.3365573533513615,0.001,detected,True,7.160297217658497,0.005,detected,True,7.4111791356091326,-75.58901650008008,44.467734081486334,87.69879582862674,2.609833138151015,11.834151226545698
4,1.9455423526331097,1.9459104353649928,0.007850874963384167,7.3910298085885024,0.001,detected,True,6.875695338071942,0.005,detected,True,7.442515693750062,-85.56886136488625,26.62199201525031,89.61451051109509,2.839967550084528,12.053312793356609
5,2.196770351461403,2.1972246986512527,0.007850874963384167,3.623342158813069,0.005,detected,True,3.1930215136692293,0.08,inconclusive,False,3.6551759372128574,-31.53086864806354,-31.570917784893926,44.61971007841678,-2.3555598151107526,12.203988515271636
6,2.397949022398122,2.397895179990759,0.007850874963384167,7.1542896692062055,0.001,detected,True,6.264693862262226,0.005,detected,True,7.155133812944469,6.274165179373904,-87.86856797315552,88.09228335303338,-1.4995133319441574,12.311657970532076
7,2.564780115370036,2.5649496413517494,0.007850874963384167,6.884136994371748,0.001,detected,True,5.567759049703129,0.005,detected,True,6.894134320165757,25.17579891547689,82.941642121593,86.67835282732902,1.2760983890978077,12.575278063173734
8,2.8336725828659435,2.833213216552636,0.007850874963384167,6.135683422196289,0.001,detected,True,5.082020107591814,0.005,detected,True,6.18910532882464,31.50637156830404,77.5714609012771,83.72564120840401,1.1849914968443676,13.520495923811303
9,2.944566191723745,2.944438764008391,0.007850874963384167,6.109721784423216,0.001,detected,True,5.07421203477115,0.005,detected,True,6.113424423251865,40.76871827679539,71.49922575732577,82.30569648468901,1.0525783368189088,13.461746683159499
10,3.135931268956234,3.135494068252036,0.007850874963384167,5.515511361868475,0.001,detected,True,4.830356207641297,0.005,detected,True,5.561811699000385,-63.38023559970586,-48.25812212074188,79.66116127257159,-2.4908312763223006,14.323067167177943
11,3.367532080376067,3.3672954939823128,0.007850874963384167,5.227742610756105,0.001,detected,True,4.472952386649629,0.005,detected,True,5.242083291656853,-72.48133864411642,23.474529578410767,76.18791236522212,2.82838315968667,14.538271711166264
12,3.434264517564832,3.433986837297962,0.007850874963384167,5.186456199288401,0.001,detected,True,4.425053574963541,0.005,detected,True,5.201613394882235,49.048853235415116,56.93458642117428,75.14876668754754,0.85966664485698,14.440812643004259
13,3.610909204240976,3.610917920198965,0.007850874963384167,4.875461672310195,0.001,detected,True,4.090982954460113,0.005,detected,True,4.8754793559355285,66.69402386969116,27.992738896468932,72.33039645167734,0.39738897436990134,14.835550396207077
14,3.713951938135393,3.713571785715364,0.007850874963384167,4.663316514420321,0.001,detected,True,3.8232856994592517,0.015,detected,True,4.696835904017281,-69.81115505463524,10.952033502998365,70.6650154455026,2.9859801533326635,15.058131363781401
15,3.761057187915698,3.7612003626316386,0.007850874963384167,4.5359809342108,0.001,detected,True,3.9390205356560437,0.01,detected,True,4.540761030644297,58.20089738172448,-38.68914608171312,69.88701224526744,-0.5866756926181814,15.393507817840513
16,3.8503608906241933,3.8501472980998948,0.007850874963384167,4.4688902465225215,0.001,detected,True,3.692067249324955,0.015,detected,True,4.478891203969827,-35.151646385060815,-58.70884717896814,68.42782314719499,-2.110292743685812,15.281639584122209
17,3.9700867338158017,3.970292216974176,0.007850874963384167,4.294147897972917,0.001,detected,True,3.4756644132232113,0.025,inconclusive,False,4.301872620254447,-57.759320444195176,-32.853251502348975,66.44904237422702,-2.6244335912880676,15.445891418027053
18,4.077054905191911,4.077537470147349,0.007850874963384167,4.056651932019283,0.001,detected,True,3.509531645726593,0.025,inconclusive,False,4.096519129188042,-43.109337597238756,48.2205624388732,64.6810453687475,2.3002883882635357,15.783019235227437
19,4.110421123786294,4.110873986940756,0.007850874963384167,3.9229524584656295,0.001,detected,True,3.350259873037321,0.025,inconclusive,False,3.9579855519097293,38.94947411579953,50.94933932712195,64.13186970428627,0.9180956730493713,16.202079188378253
20,4.204631623346904,4.204692740208395,0.007850874963384167,3.872726490988943,0.001,detected,True,3.2331786686817567,0.06,inconclusive,False,3.873511852136276,23.814622089155403,57.881772003907386,62.589422074034246,1.180470703641063,16.15896328316375
21,4.262531826201862,4.262680096588111,0.007850874963384167,3.8115861326839084,0.002,detected,True,3.227095142791029,0.06,inconclusive,False,3.8145845755818617,-50.16989131996772,35.810807425341785,61.63953214871351,2.521670950388891,16.15614863796597
22,4.290009888573707,4.290459560755226,0.007850874963384167,3.684616064629216,0.003,detected,True,3.154617708603161,0.105,not_detected,False,3.7176364944765052,14.227802208920656,59.50824310732883,61.18546684807689,1.3361123380179436,16.459650642245997
23,4.369499997577972,4.369447783998372,0.007850874963384167,3.583747912929661,0.006,detected,True,3.0686967169412656,0.185,not_detected,False,3.5842646361763144,52.86790263376456,-28.157258915915158,59.89863402909196,-0.4893834770058611,16.711981005454643
24,4.418567966099122,4.4188409631083045,0.007850874963384167,3.517684553176063,0.009,detected,True,2.989363306374026,0.235,not_detected,False,3.5294041458195484,-50.1619296335259,31.247179444335472,59.098269076050826,2.5844860112920047,16.745850327130857
25,4.488244481399157,4.488636630623994,0.007850874963384167,3.2929444096133165,0.041,inconclusive,False,2.9561236748895015,0.26,not_detected,False,3.313912582527629,-21.192295023948628,53.960226305179994,57.97257447524921,1.9450277475478104,17.487342654312656
26,4.574604105996382,4.574711142500335,0.007850874963384167,3.238960821594392,0.053,inconclusive,False,2.7507058807471476,0.55,not_detected,False,3.2401736296664034,-52.26941746516939,21.701805222259154,56.59558597676173,2.7480593445435044,17.464664630399852
27,4.614839840183726,4.615120685647549,0.007850874963384167,3.2009908745776254,0.064,inconclusive,False,2.7347107606633507,0.57,not_detected,False,3.2122739660431017,-53.59599856447987,-16.067094648461534,55.95250300537367,-2.850336230504812,17.419780312877517
28,4.634467027592187,4.634729454359459,0.007850874963384167,3.1331075715230714,0.091,not_detected,False,2.735251290800249,0.565,not_detected,False,3.1410796634142844,-54.873026850039764,-9.216390039720126,55.641629388879664,-2.9751873431561275,17.706040724891057
29,4.672740043038685,4.672828813517638,0.007850874963384167,3.1155422396300962,0.105,not_detected,False,2.7438667630500615,0.555,not_detected,False,3.116929493811757,33.43005954558798,-43.72769525168287,55.04253094876366,-0.9180762074555627,17.66102385673443
30,4.691385871076722,4.691347950963236,0.007850874963384167,3.158742343044335,0.079,not_detected,False,2.6900206803055036,0.655,not_detected,False,3.1589898628718447,-42.23782716923334,34.83812281964118,54.751519116591,2.45190650963276,17.332245583285815
31,4.727696167782374,4.727387488697396,0.007850874963384167,3.028747187862572,0.17,not_detected,False,2.6709181351060276,0.69,not_detected,False,3.0418472241263923,-33.81323603467852,-42.34110765040434,54.18583143405673,-2.244677655059145,17.816348065110237
