peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6928575251413743,0.6931476482505088,0.005980078298957344,6.015160938459978,0.0001,detected,True,8.784346173907641,0.005,detected,True,6.052503114203894,-70.17900689405889,-42.33671484677836,81.96029790486237,-2.5987740344096357,13.543353308780851
1,1.098755339683104,1.0986117938398312,0.005980078298957344,7.710335265924526,0.0001,detected,True,8.9479090380192,0.005,detected,True,7.72410191239553,93.56716136970999,49.952189194296885,106.06618166073568,0.4903708011606453,13.736069298974618
2,1.3865466078204263,1.3862938112380203,0.005980078298957344,4.220904171236921,0.0001,detected,True,4.358235554877748,0.005,detected,True,4.241231557563615,-27.027225066936175,-51.26678487370419,57.95475930504317,-2.0559568880777044,13.667509501271766
3,1.6093045244565873,1.6094383829864385,0.005980078298957344,8.368477151183775,0.0001,detected,True,8.545421257935475,0.005,detected,True,8.379053529295803,119.03384178565587,17.818346077001113,120.36008037207492,0.14858815467769002,14.36410447907516
4,1.945683928772938,1.9459107318672768,0.005980078298957344,8.375850423762575,0.0001,detected,True,7.748800963512243,0.005,detected,True,8.406769094253477,-60.09176799289715,107.30958067120386,122.98929499896234,2.0812733180364615,14.629668638229244
5,2.1968472173291462,2.197220972222831,0.005980078298957344,4.087027395932329,0.0001,detected,True,3.6598907501118596,0.01,detected,True,4.12744919270778,-34.072825319646526,-50.88293710768344,61.237494347561395,-2.160848805622883,14.830109873954038
6,2.397927350131587,2.397895137976085,0.005980078298957344,7.933053580169276,0.0001,detected,True,6.933215009468297,0.005,detected,True,7.933625974545807,-16.223333822135732,-119.80669614417857,120.9001282103869,-1.7053902278440183,15.238917752854185
7,2.564622032715023,2.5649496743967886,0.005980078298957344,7.59403032258956,0.0001,detected,True,6.613368402487644,0.005,detected,True,7.656953759986942,91.45157650029026,76.07909398544925,118.95973850860324,0.693895186919301,15.54419769077788
8,2.8329780463807337,2.8332139898248,0.005980078298957344,7.169220993474895,0.0001,detected,True,6.0558598455334645,0.005,detected,True,7.196954946442333,-87.88693809068508,74.0249177192436,114.90779925791242,2.4416008341767403,15.963980781975708
9,2.9443570046988143,2.9444392569741864,0.005980078298957344,6.891396776700212,0.0001,detected,True,5.793205803133369,0.005,detected,True,6.895342629695108,65.74949353875826,-91.850638295689,112.95811460859598,-0.9495246518975923,16.383242495308604
10,3.1357195102654494,3.1354936855371003,0.005980078298957344,6.463401191402461,0.0001,detected,True,5.392973804617339,0.005,detected,True,6.487236223433548,-109.31172449830669,1.9535123166640205,109.32917873635135,3.12372353297339,16.85329978478473
11,3.2186930966634826,3.2188761787316347,0.005980078298957344,3.201218112219344,0.082,not_detected,False,2.750529448926034,0.675,not_detected,False,3.2084276802804252,-51.46774707928307,-15.761387932203055,53.82704096424442,-2.8444226520992753,16.77418492693513
12,3.3674475443500462,3.3672954347564517,0.005980078298957344,6.039882756984721,0.0001,detected,True,5.083767091188574,0.005,detected,True,6.051038654044658,8.111709014900919,-104.24541215650953,104.56053643140403,-1.4931392283863953,17.28300835409856
13,3.433975915425947,3.4339870257582885,0.005980078298957344,5.987542525205723,0.0001,detected,True,4.944695017773814,0.005,detected,True,5.98756214894574,80.82648934467896,-64.05306852890716,103.12961246777948,-0.6701363877397559,17.223878595089804
14,3.6111357350325584,3.61091734236903,0.005980078298957344,5.660351383510222,0.0001,detected,True,4.527123843227423,0.005,detected,True,5.681148895628896,-1.244509262615647,-99.26022671887978,99.26802814395052,-1.5833335141320346,17.477496882544667
