peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6929521330959073,0.6931477137459132,0.0054738193786073005,6.518111081934387,0.0001,detected,True,9.292581027639425,0.005,detected,True,6.538424126434269,25.32200800226042,-85.88546964195055,89.5405940614923,-1.2840851434304763,13.69226291631967
1,1.0986989945351735,1.0986119600252322,0.0054738193786073005,8.494762113748182,0.0001,detected,True,9.2555583966105,0.005,detected,True,8.5007851883886,78.2839315986553,-85.43339312980326,115.87596216737299,-0.8290399831721983,13.632044800074624
2,1.3860745119120568,1.3862948844213732,0.0054738193786073005,4.582331935227208,0.0001,detected,True,4.5511192355314,0.005,detected,True,4.599870220323708,53.18757728860408,34.34895951455889,63.314843422092096,0.5734226039746708,13.759762159640866
3,1.6091326515903042,1.6094381650028293,0.0054738193786073005,9.110422219729578,0.0001,detected,True,9.091459983438568,0.005,detected,True,9.186429642004532,85.52725061502119,99.87592527004638,131.49186684473122,0.8626359456288433,14.31769968861668
4,1.9457725433746533,1.945910614100582,0.0054738193786073005,9.101426529199076,0.0001,detected,True,8.311821722429144,0.005,detected,True,9.117512133790587,-69.89590784406164,-114.75312375603347,134.36412223920897,-2.1178787518639637,14.738922369665335
5,2.196884007368263,2.197224608595697,0.0054738193786073005,4.309360464101142,0.0001,detected,True,3.707691494650583,0.005,detected,True,4.352894370394143,5.831906495690821,66.64625093198953,66.900925977629,1.4835132600983987,15.370130104611542
6,2.3980468695320813,2.3978947714257104,0.0054738193786073005,8.502064049680193,0.0001,detected,True,7.136802552260999,0.005,detected,True,8.51949048034676,-44.70239786219532,-124.28726758727214,132.08190360128899,-1.9160597116946674,15.504556863324847
7,2.564998360579604,2.564949173497725,0.0054738193786073005,8.348383868417987,0.0001,detected,True,7.163359343403932,0.005,detected,True,8.349583527783356,-98.06232093496416,-85.28735993913814,129.96211968316004,-2.425757459942623,15.564121962172582
8,2.8332155101313616,2.8332133232661922,0.0054738193786073005,7.77798889295626,0.0001,detected,True,6.403863622849038,0.005,detected,True,7.778019253591634,-124.13838021419623,18.671638335011306,125.53472635218436,2.9923018736934,16.13973441817596
9,2.9447445799704854,2.9444387302336334,0.0054738193786073005,7.426638072489671,0.0001,detected,True,6.044961164357681,0.005,detected,True,7.485073564910575,17.620367180229206,122.14136923266472,123.40579977292896,1.4275227118298022,16.483461908484443
