peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6931395105383727,0.6931471899484452,0.008175217377285618,5.118597483528079,0.001,detected,True,7.761030658455594,0.005,detected,True,5.118648660744124,56.57678256168184,9.38605577700405,57.350068597002185,0.16440208066287462,11.204227922811402
1,1.0988346728861715,1.0986119650650497,0.008175217377285618,6.415201517950863,0.001,detected,True,7.540385390895246,0.005,detected,True,6.427609255477557,66.86999389693356,-32.197141015722366,74.21759881161775,-0.44872913828194066,11.545991728689845
2,1.3859891832633289,1.3862947017224354,0.008175217377285618,3.5489120231914333,0.008,detected,True,3.6905653840656294,0.005,detected,True,3.562387380233796,-38.38001001921355,-13.094861788668354,40.552442273422436,-2.8127881661298493,11.383930966539413
3,1.6097857589665225,1.6094375827649219,0.008175217377285618,6.991015012679554,0.001,detected,True,7.290350247999657,0.005,detected,True,7.026160342514642,79.75634159039625,27.051924634383024,84.21924156811382,0.3270051895872083,11.988195394274797
4,1.9459915736073936,1.9459100078116234,0.008175217377285618,6.976370959515922,0.001,detected,True,6.948055827626875,0.005,detected,True,6.978211109723883,79.16185897297468,33.75698755149001,86.05889915986947,0.40308120410034654,12.332474473476163
5,2.1973795079589262,2.19722432522729,0.008175217377285618,3.4477015684276835,0.018,detected,True,3.21404327593597,0.09,not_detected,False,3.4509906593901403,-26.72095338742721,33.49737205734061,42.84954240923655,2.2441350745539057,12.416423868807813
6,2.397672333702424,2.3978955845219847,0.008175217377285618,6.767046595623345,0.001,detected,True,6.018776165840976,0.005,detected,True,6.77884705859524,80.5293844329787,25.91760158264092,84.59730391065062,0.3113714132758588,12.476357105514278
7,2.565264289936779,2.564949021510665,0.008175217377285618,6.417000277351891,0.001,detected,True,5.464596537186462,0.005,detected,True,6.443909229220852,-77.68404514837852,29.899984451288347,83.23953352105354,2.774177683040724,12.919990056250896
8,2.8330026590428834,2.8332136520913247,0.008175217377285618,6.119520803383784,0.001,detected,True,5.399165882657618,0.005,detected,True,6.131860316799013,-11.394202119025755,79.59253387801148,80.40397559232763,1.71298690583209,13.115458287815724
9,2.9443899958084,2.944439057951484,0.008175217377285618,5.92321526768269,0.001,detected,True,4.926539729285031,0.005,detected,True,5.923651739825906,57.11254400993539,54.64004105403587,79.04034899767038,0.7632769781247104,13.342873482312559
