period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.4886366037916146,3.2669770195913745,3.1992858203738592,3.304016964908361,4.48863636973214,89,1,2.8630367134109614e-05
