tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,9.69628240023601e-11,0.01522085021546173,0.0019535302338001127,0.02446687388651285,0.9813354139156814,0.02
0.060408163265306125,1.4905309390547994e-09,0.05194743069532663,0.018019107772863887,0.08948508520649834,0.9969802692032906,0.060408163265306125
0.10081632653061225,2.457358990383327e-07,0.06700205157479325,0.02864159070731019,0.127608497844665,1.1719148952477858,0.10081632653061225
0.14122448979591837,0.14767247329641825,0.10123109675483752,0.042874903135262835,0.1654384767610105,1.1040789234837756,0.14122448979591837
0.18163265306122447,0.1585196652168118,0.1344544925503806,0.053014782965722755,0.25437498911936296,1.146350464172952,0.18163265306122447
0.22204081632653058,0.20925334096197465,0.1593769167228395,0.07222607322975438,0.3062958382456316,0.8483338415519237,0.22204081632653058
0.2624489795918367,0.1491572711890033,0.2129369349326859,0.10986029363975036,0.4029901193996491,1.1478558570709898,0.2624489795918367
0.3028571428571429,0.8389637477349404,0.24574956691148037,0.06183726179215705,0.5076556034091655,0.693933765149081,0.3028571428571429
0.343265306122449,0.3998352804418469,0.3006765923615394,0.09527931472485839,0.5735539159444386,1.0550472872167738,0.343265306122449
0.3836734693877551,0.4711633520653176,0.2750164092170212,0.08764912795092135,0.6668062812747145,0.8849335160134877,0.3836734693877551
0.4240816326530612,0.44991591470578624,0.3148037792232608,0.06825055871234628,0.5834841300962669,1.0873796684470418,0.4240816326530612
0.46448979591836737,0.13539416645410432,0.4411037651993472,0.15805152083271184,0.8619346101659437,1.211424545489317,0.46448979591836737
0.5048979591836734,0.48181636150961205,0.42205569768723505,0.16996750198004495,0.9915427403564834,1.0933146498341813,0.5048979591836734
0.5453061224489796,0.36081718764186355,0.583739664818744,0.16569564099201894,1.1437609592831426,1.1683805426394465,0.5453061224489796
0.5857142857142857,0.675558019235012,0.5973062369522466,0.12546199468327207,1.3464929424191983,0.7818713472667679,0.5857142857142857
0.6261224489795918,0.6753830486434677,0.5641317082295969,0.24068810563968057,1.1531506475330662,0.9155113131538917,0.6261224489795918
0.666530612244898,0.631063841974993,0.49116875958372685,0.11712888151269957,1.1115289748165134,0.8696782274968096,0.666530612244898
0.7069387755102041,0.4040094877645589,0.5301160945884484,0.21927552884582074,1.0257460392701674,0.9597836867629165,0.7069387755102041
0.7473469387755102,0.7649018452232591,0.747966200439222,0.21602290618766687,1.547197077164704,0.9414662029321157,0.7473469387755102
0.7877551020408163,0.2880313658546239,0.9643609494759848,0.3577689969786033,2.0166486634770937,1.0284243069082755,0.7877551020408163
0.8281632653061224,1.345785368410332,0.8148710542690556,0.3201059765603831,1.852256758334773,0.721277530453252,0.8281632653061224
0.8685714285714285,1.7323011665019703,0.827903417153482,0.209166223191803,2.486425288148029,1.0784264261548373,0.8685714285714285
0.9089795918367347,0.6585015765810351,1.0495504244055098,0.318472763617956,2.333969489796454,0.989665306239457,0.9089795918367347
0.9493877551020408,0.48789210110607706,0.8307469550784063,0.2547686853558789,1.6664887265113162,0.9369412785139625,0.9493877551020408
0.9897959183673469,0.5765138170716545,1.2146573619652943,0.5955758460862605,2.1971990857589976,1.0365020927349864,0.9897959183673469
1.030204081632653,0.26854763223846123,1.0461268113544129,0.4406895609139383,2.2736425928523416,0.970904937974343,1.0
1.0706122448979591,0.34531197405997566,1.524323959242618,0.450801823238383,2.357463240154623,1.2826686750616063,1.0
1.1110204081632653,0.7154357060179165,1.1029800522836974,0.549116367794847,1.5938955084326523,1.1529833481874838,1.0
1.1514285714285715,2.67160893528601,0.7982940709175751,0.2707767165626774,1.506156110191562,1.0954896270534602,1.0
