period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.5747107590237395,3.285968742076796,3.22361462405561,3.3042663369528125,4.574710978503383,97,1,3.146722379827908e-05
4.615120446668194,3.261661352118931,3.22361462405561,3.3042663369528125,4.61512051684126,101,1,1.0060849040690139e-05
4.634729164538735,3.2459091644237477,3.22361462405561,3.3042663369528125,4.634728988229636,103,1,2.5277778783307135e-05
4.672829099450984,3.2449130627530636,3.22361462405561,3.3042663369528125,4.672828834461906,107,1,3.7992000022201253e-05
4.6913480577995985,3.245060105238394,3.22361462405561,3.3042663369528125,4.6913478822291435,109,1,2.5171877981713973e-05
