peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6935525085392416,0.6931470893299658,0.006974865172585282,5.8433684607205825,0.001,detected,True,8.03322188685613,0.005,detected,True,5.900798861124824,-59.5719122101339,-31.139748214987765,67.21976378465439,-2.659930492007379,11.399440129653863
1,1.098966546695761,1.0986120716434236,0.006974865172585282,7.4809347615564095,0.001,detected,True,8.168908952589222,0.005,detected,True,7.531335947145527,-73.42167088781109,-46.65331102123462,86.99007521092334,-2.575538155751783,11.547727204757775
2,1.386679735064904,1.3862942191498742,0.006974865172585282,4.017611395537675,0.001,detected,True,4.188469254545824,0.005,detected,True,4.051435822790788,-27.130614067509864,-39.02778766367072,47.5314467442422,-2.178267565623146,11.733903851135462
3,1.60900356244106,1.6094379191253265,0.006974865172585282,8.390767112915198,0.001,detected,True,7.6821712445370345,0.005,detected,True,8.47448372680344,37.863340374733326,-91.16286506736905,98.71322359048077,-1.1771384362601607,11.642257281958063
4,1.9455408070182998,1.9459103369205264,0.006974865172585282,8.22460084364697,0.001,detected,True,7.24011989703886,0.005,detected,True,8.287605249144068,-97.57699344476067,-25.561225556649138,100.8694497936653,-2.8853899979919855,12.172086029632696
5,2.1975078113779434,2.1972242913803006,0.006974865172585282,3.8857090933941185,0.001,detected,True,3.389574671570818,0.015,detected,True,3.90126913891956,-21.332613632273244,-45.468051850652195,50.22374083516127,-2.009483799371357,12.86797879104562
6,2.39803518508977,2.3978950492327407,0.006974865172585282,7.783568995694207,0.001,detected,True,6.463308958900096,0.005,detected,True,7.791364142740121,-86.4657097742646,48.53510867500518,99.15631972225431,2.6300984731657193,12.725389315418765
7,2.5645600910852435,2.564949502467637,0.006974865172585282,7.441939761656428,0.001,detected,True,6.078500720384729,0.005,detected,True,7.510964418396914,-7.60156294324745,97.26821928799252,97.56480022342664,1.6487883362477562,13.000606688408226
8,2.833092400229777,2.833213541376685,0.006974865172585282,6.834086169968098,0.001,detected,True,5.629962243610802,0.005,detected,True,6.841014568639403,-23.418250851870322,-91.28520065448832,94.24119232846813,-1.8219201888930754,13.778715652542783
9,2.9446902429911415,2.944438699576162,0.006974865172585282,6.459778112829548,0.001,detected,True,5.440937008867973,0.005,detected,True,6.485336477998035,76.71075474644282,-51.94402017541899,92.64297666716693,-0.5952192582025408,14.291487939747386
10,3.1356271770906634,3.1354939976186245,0.006974865172585282,6.099630021125365,0.001,detected,True,5.031004415881874,0.005,detected,True,6.1047821495773364,79.89404154241721,40.70551218362448,89.66602810492215,0.4712137054425263,14.685863121871382
11,3.3675414440791243,3.36729551787379,0.006974865172585282,5.496157314903796,0.001,detected,True,4.620612884482752,0.005,detected,True,5.512187231369573,-53.302826501326805,67.17927951784279,85.75690590014894,2.2415253534489836,15.551044031406665
12,3.4338026632186844,3.4339874656031117,0.006974865172585282,5.533737964810478,0.001,detected,True,4.6296957672361465,0.005,detected,True,5.54376312538123,6.079644123932296,-84.36817924429947,84.58694782099604,-1.4988598046412582,15.256898293000644
13,3.610789866973036,3.6109181120849754,0.006974865172585282,5.153364392111553,0.001,detected,True,4.33162880092378,0.005,detected,True,5.157364977060812,44.16766175642547,-68.39271074856067,81.41464996280642,-0.997382943289275,15.78402185343932
14,3.713669128268669,3.713571895508724,0.006974865172585282,4.766275982152438,0.001,detected,True,4.144127716481555,0.005,detected,True,4.768147988737286,52.48659196638452,59.764513365732775,79.54017471748847,0.8501436188258654,16.679417055505976
15,3.7616213263301925,3.7612000692187118,0.006974865172585282,4.836195228899506,0.001,detected,True,3.962185566117695,0.005,detected,True,4.8849081269735315,38.26551997256446,-68.73025050973699,78.66446055177606,-1.0627860714055422,16.106780504501327
16,3.850550857280655,3.85014748369452,0.006974865172585282,4.665295852126839,0.001,detected,True,3.915045670575913,0.005,detected,True,4.709631357496637,61.545267263792006,46.30947992647272,77.02199590787016,0.6450646054353351,16.36158185713935
17,3.969995423361178,3.970292204297267,0.006974865172585282,4.304640919889218,0.001,detected,True,3.8184759253268736,0.005,detected,True,4.32600269015691,64.08488408729848,38.566485815414666,74.79469363954279,0.5417442992702757,17.29101251292589
18,4.077233975389676,4.077537696738484,0.006974865172585282,4.217316021096,0.001,detected,True,3.5324745403223954,0.01,detected,True,4.239182990935514,55.56909721601419,47.03772216713383,72.80433965139241,0.7024427004559046,17.175428757828094
19,4.11123644310603,4.110873678561806,0.006974865172585282,4.136301425024633,0.001,detected,True,3.464868757634954,0.01,detected,True,4.167127663089642,-18.158214549103224,69.86512656145831,72.18626368679743,1.8250743103578546,17.325347211055345
20,4.204525264789358,4.20469288760185,0.006974865172585282,4.0105984319324985,0.001,detected,True,3.3356622256659674,0.025,inconclusive,False,4.017177930921131,70.33836834424818,3.971311334061197,70.4503894598403,0.056400221391213846,17.538839450733672
21,4.262939760609759,4.262679544510063,0.006974865172585282,3.7860635753648695,0.001,detected,True,3.3578017635896,0.015,detected,True,3.802726182980093,32.04752571976227,61.53508430548763,69.38018813207624,1.0906468301745815,18.256757506531827
22,4.290839221300101,4.290459320500579,0.006974865172585282,3.713315711760549,0.003,detected,True,3.358367090464864,0.015,detected,True,3.7410641745733884,39.13896457893608,56.66658296411009,68.86915255133887,0.9663469785212748,18.399082370300878
23,4.369306454491685,4.369448060785061,0.006974865172585282,3.5922002472238432,0.008,detected,True,3.3195067851836004,0.035,inconclusive,False,3.5956828891857557,66.83274965016786,-8.892951223686598,67.42181403128278,-0.1322856918440169,18.748193240297
24,4.419002368846355,4.418840358138387,0.006974865172585282,3.5477840216830723,0.011,detected,True,3.161223809750845,0.075,inconclusive,False,3.55278374938837,26.9786775380029,60.80380083166143,66.5203069541617,1.1531933909496135,18.72268415080388
25,4.488751020572208,4.488636192384299,0.006974865172585282,3.429837444862366,0.018,detected,True,3.0617887968115944,0.14,not_detected,False,3.4326474475033293,-64.72207174749292,-8.312322118027257,65.25366863465582,-3.0138608562678346,19.011462367996344
26,4.575064977082951,4.5747107590237395,0.006974865172585282,3.285968742076796,0.041,inconclusive,False,3.0018134972370216,0.185,not_detected,False,3.309368034217657,-60.77912676957714,19.080568909279126,63.703770381148374,2.8374028797670903,19.252567114751184
27,4.615170451825317,4.615120446668194,0.006974865172585282,3.261661352118931,0.046,inconclusive,False,2.900613727661729,0.295,not_detected,False,3.26204692306022,-18.349289386864793,-60.24981305356079,62.98203231074664,-1.8664253598605165,19.307138409869044
28,4.634351331049926,4.634729164538735,0.006974865172585282,3.2459091644237477,0.053,inconclusive,False,2.807097128428683,0.44,not_detected,False,3.270105532361347,21.220357535675713,-58.92828272729323,62.63262791173395,-1.2251479720592255,19.144061955961035
29,4.672713089499145,4.672829099450984,0.006974865172585282,3.2449130627530636,0.055,inconclusive,False,2.7979639852857043,0.445,not_detected,False,3.2471637216212783,34.87904689375146,51.2037362106585,61.95458428677585,0.9728120731927715,19.07866149036564
30,4.691022110577181,4.6913480577995985,0.006974865172585282,3.245060105238394,0.053,inconclusive,False,2.755165635093025,0.585,not_detected,False,3.264979946419185,-60.760472317199834,10.2977207727032,61.62692633355789,2.973707359197659,18.87981342143143
31,4.7276401527332546,4.727387475760845,0.006974865172585282,3.0831129631867,0.142,not_detected,False,2.7610223455686764,0.58,not_detected,False,3.0950193214707626,-56.74088476579387,-22.370345260293938,60.99147769213215,-2.766049144780815,19.71280611171171
