peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6933386559772559,0.6931468894937506,0.007972728081536321,5.221026960600547,0.001,detected,True,7.591782319395703,0.005,detected,True,5.228694980980508,-50.35340717592935,-30.376617330581887,58.80650044572913,-2.5987734128296713,11.245918036309615
1,1.098951197125416,1.0986119771431262,0.007972728081536321,6.645501871704776,0.001,detected,True,7.668800224578653,0.005,detected,True,6.6820276184419924,67.13447696672968,35.840667430383725,76.10250613121572,0.49037023353169146,11.396146269173633
2,1.3859694080607237,1.3862946761565762,0.007972728081536321,3.6613829820204082,0.003,detected,True,3.7716128128715596,0.01,detected,True,3.676630288063729,-19.391837850398474,-36.783906186451105,41.5824377538136,-2.0559528497526887,11.30634439593463
3,1.6092057943437408,1.6094382255549857,0.007972728081536321,7.201241293772097,0.001,detected,True,7.402922121586678,0.005,detected,True,7.2169859530115055,85.40674353608712,12.784670382000925,86.35832118687446,0.14858830071226606,11.964806952108319
4,1.9460535557886502,1.945909917401645,0.007972728081536321,7.2689214072645925,0.001,detected,True,6.7654767961459,0.005,detected,True,7.275015861027058,-43.11584308186531,76.99454957730761,88.24475389093968,2.0812737263491723,12.129435914674723
5,2.1971944903570444,2.1972246273996006,0.007972728081536321,3.587084432246096,0.005,detected,True,3.251096245367452,0.045,inconclusive,False,3.587159462600845,-24.447319785480406,-36.50827239088885,43.937744567295205,-2.1608530600791918,12.248404281969295
6,2.397509283405644,2.3978955508894404,0.007972728081536321,6.808147899123339,0.001,detected,True,5.9433634942423925,0.005,detected,True,6.851853126414414,-11.640231878746796,-85.96141990029638,86.74595500348165,-1.705389933484646,12.661313159204594
7,2.5649365731179072,2.56494937578555,0.007972728081536321,6.643041478616871,0.001,detected,True,5.723439683662372,0.005,detected,True,6.643229486236618,65.61658253149848,54.5867793195336,85.35368990027563,0.6938948791903304,12.848497145082792
8,2.833019554859566,2.833213623187249,0.007972728081536321,6.19997724295695,0.001,detected,True,5.238950472185912,0.005,detected,True,6.208834201289563,-63.05874409050462,53.11261276202821,82.44607231809721,2.441602252116107,13.276668105309671
9,2.9446377480010746,2.944438694658108,0.007972728081536321,5.939672731654241,0.001,detected,True,5.003207321231577,0.005,detected,True,5.948650696181261,47.17551855953048,-65.9029693479624,81.04770768034761,-0.949523053394026,13.622332573435546
