period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.488636715932675,3.2587742982496546,3.169882430060187,3.267692258793369,4.48863636973214,89,1,4.342309586556002e-05
4.574710659064927,3.2202962746064423,3.169882430060187,3.267692258793369,4.574710978503383,97,1,4.006639294157179e-05
4.61512081737568,3.1965863725142354,3.169882430060187,3.267692258793369,4.61512051684126,101,1,3.7695305469774744e-05
4.634728741573016,3.1752796582292593,3.169882430060187,3.267692258793369,4.634728988229636,103,1,3.0937543216203714e-05
