run_block,prime,repetition,period_theoretical,period_observed,absolute_error,error_in_fwhm,fwhm_instrument,amplitude_real,amplitude_imag,z_primary,p_adjusted,coefficient_theoretical,fit_coefficient_real,fit_coefficient_imag,fit_ratio_to_theory,fit_phase_error_rad,detection_limit_coefficient,predicted_detectable,z_predicted,clearly_detectable,detected,inconclusive_candidate_within_tolerance,resolved,nearest_neighbor_separation,ratio_to_theory__band_no_conjugate,ratio_to_theory__centers_conjugate
d04,2,1,0.6931471805599453,0.6931471425693203,3.799062497922279e-08,6.195512117741146e-06,0.006131958788432487,78.85249994341052,13.081611421954507,5.88580897353425,0.0001,-0.1560129290391036,-0.15601292908297934,-1.2475083032564838e-11,1.0000000002812315,7.996185384052148e-11,0.08712682945038076,True,5.885753223112834,True,True,False,True,0.4054651081081645,1.0000000000540228,1.0000000000600904
d04,3,1,1.0986122886681098,1.098612205830737,8.283737273906411e-08,1.3509120918315864e-05,0.006131958788432487,93.19845067733966,-44.87410580408897,7.452819665604136,0.0001,-0.20189889986939866,-0.20189889981078682,1.1793371834656341e-11,0.9999999997096971,-5.841226398810846e-11,0.08904302545655919,True,7.452936373591479,True,True,False,True,0.2876820724517808,0.9999999996169002,1.0000000000730414
d04,2,2,1.3862943611198906,1.3862949698756453,6.087557546941014e-07,9.927590443733522e-05,0.006131958788432487,-53.49148273194849,-18.25076872321938,4.084039003577702,0.0003,-0.1103178000763258,-0.11031780013727002,-8.756983853330791e-12,1.0000000005524423,7.937960911506892e-11,0.08846417337704057,True,4.0989397798036595,False,True,False,True,0.2231435513142097,1.0000000006671588,1.0000000006917253
d04,5,1,1.6094379124341003,1.6094383039264988,3.914923984993379e-07,6.384459061236046e-05,0.006131958788432487,111.15884793689803,37.703120986046144,8.069376493327013,0.0001,-0.22910752440522542,-0.22910752440746895,4.279064862861004e-11,1.0000000000097926,-1.8677103137174425e-10,0.09267934993099422,True,8.125493414153505,True,True,False,True,0.2231435513142097,1.000000000038526,1.0000000003699887
d04,7,1,1.9459101490553132,1.9459106156757453,4.6662043207135184e-07,7.609647229717179e-05,0.006131958788432487,110.33044359255965,47.04822544353249,8.03662713402226,0.0001,-0.23411211608563706,-0.234112116030752,6.951986122188947e-11,0.9999999997655608,-2.9695114631639836e-10,0.09516263114486621,True,8.086318033963078,True,True,False,True,0.13353139262452252,0.9999999997654452,1.0000000003560303
d04,2,3,2.0794415416798357,,,,0.006131958788432487,,,,,-0.0780064645195518,-0.07800646450226745,4.240078340517206e-11,0.999999999778424,-5.43554738388888e-10,0.09471213528149812,False,2.70718749890415,False,False,False,True,0.11778303565638382,0.9999999997151833,0.9999999997900932
d04,3,2,2.1972245773362196,2.197225175675168,5.983389486097224e-07,9.757713142796183e-05,0.006131958788432487,-37.241670267037634,46.6862319819992,3.994895762995886,0.0007,-0.1165663841886866,-0.11656638415304733,-3.18762394951877e-11,0.9999999996942578,2.734599664113745e-10,0.09562705452957855,True,4.0066915957852665,False,True,False,True,0.11778303565638382,0.9999999996889131,0.9999999968746998
d04,11,1,2.3978952727983707,2.39789548627181,2.134734393699489e-07,3.481325408981086e-05,0.006131958788432487,112.23626732277248,36.122070168667626,7.815523575513492,0.0001,-0.23013570108523157,-0.23013570094165917,3.557731230929492e-11,0.9999999993761403,-1.5459275620306296e-10,0.09677414249900401,True,7.816602611057609,True,True,False,True,0.16705408466316607,0.999999999357825,0.9999999991419737
d04,13,1,2.5649493574615367,2.564949407245417,4.978388012943924e-08,8.118756476862347e-06,0.006131958788432487,-108.27071403077471,41.67246850433033,7.46383923995651,0.0001,-0.22644213759952758,-0.2264421376765326,1.0667628108987359e-10,1.0000000003400649,-4.710973062896014e-10,0.09972179024855526,True,7.463809534571717,True,True,False,True,0.16705408466316607,1.0000000003422287,0.9999999983569511
d04,2,4,2.772588722239781,,,,0.006131958788432487,,,,,-0.0551589000381629,-0.055158900088785226,4.101258915811812e-11,1.0000000009177545,-7.435352969711718e-10,0.10123405912806065,False,1.7909452730918367,False,False,False,True,0.06062462181643502,1.000000000950956,0.9999999998552568
