peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6928794860167952,0.6931476683386611,0.005779160629716709,6.197550857581846,0.0001,detected,True,8.851855989895455,0.005,detected,True,6.233548021943057,-55.15510839126205,-64.42519680870134,84.80973980323112,-2.2788273592818755,13.608819874516008
1,1.098865520254394,1.0986117676980771,0.005779160629716709,7.748389188593025,0.0001,detected,True,9.166561088631683,0.005,detected,True,7.7876669526703175,108.7278696831199,14.970613328253556,109.75367378476945,0.1368284854165051,14.0946879438693
2,1.3863787615828,1.3862940347547343,0.005779160629716709,4.356134262515881,0.0001,detected,True,4.551825835098896,0.005,detected,True,4.358490430609834,9.242455279972415,-59.25307223354958,59.969571857038744,-1.4160605071973302,13.759121371562081
3,1.6095988409056081,1.6094373920253549,0.005779160629716709,8.670082563120618,0.0001,detected,True,8.942975571009915,0.005,detected,True,8.688683268246582,114.4738036772048,-49.061890448740094,124.54445319937535,-0.4049042502607659,14.336140781488025
4,1.9462349475866063,1.9459099035947505,0.005779160629716709,8.60687278862043,0.0001,detected,True,7.901504182144612,0.005,detected,True,8.680418965954281,89.61522647867407,-90.36297817477941,127.26490734463962,-0.7895528186524344,14.66634041187983
5,2.1969060399005684,2.19722485049953,0.005779160629716709,4.1432777666733855,0.0003,detected,True,3.6985647694830313,0.005,detected,True,4.177778759766053,-61.00850288089083,-17.12483927648566,63.36637550004838,-2.8679387190013794,15.174302849480924
6,2.397731871783224,2.397895791801555,0.005779160629716709,8.226790085942637,0.0001,detected,True,7.140825215458452,0.005,detected,True,8.24368745992023,-14.452942175479834,124.26565237334219,125.10331689167994,1.6865829190035608,15.175487891966531
7,2.5646051349662944,2.5649494910407777,0.005779160629716709,7.751072690000025,0.0001,detected,True,6.75624662120762,0.005,detected,True,7.821375491271668,88.18573063985612,-85.88224679293035,123.09542397135262,-0.7721656927616979,15.736264426002016
8,2.8333361042481213,2.833212948498915,0.005779160629716709,7.303047334483488,0.0001,detected,True,6.322350217825125,0.005,detected,True,7.310289647281432,105.69581412943134,-54.463460517861506,118.90279078332837,-0.475800650137977,16.26232803503504
9,2.944584946370168,2.944438489713393,0.005779160629716709,7.042787209009277,0.0001,detected,True,5.914848885849684,0.005,detected,True,7.05451144547127,-116.84310506880801,3.169754631081622,116.88609218611842,3.114471007135093,16.569273262438198
10,3.1352972471508194,3.135494729248015,0.005779160629716709,6.654400350972397,0.0001,detected,True,5.556628883849099,0.005,detected,True,6.6747370365991525,-95.85768869648736,60.07989294774963,113.12952761700075,2.5817277627113415,16.94985160332063
11,3.2190950762817114,3.218875447538994,0.005779160629716709,3.2199352881987116,0.0735,not_detected,False,2.714837884109238,0.76,not_detected,False,3.232548987187926,-38.41130364595108,40.33322318078957,55.69737103250777,2.3317923111754157,17.23365269972792
12,3.367186067418202,3.367296092188123,0.005779160629716709,6.165213157397165,0.0001,detected,True,5.1608429763823445,0.005,detected,True,6.170937356639744,48.88373934473131,-96.52561071941706,108.19802908131032,-1.1020156975016349,17.53348139388873
13,3.433646414659944,3.4339875418429573,0.005779160629716709,5.991213010009142,0.0001,detected,True,5.067307226949021,0.005,detected,True,6.047887186690406,90.8320129575054,-56.028980288124906,106.72254312018393,-0.5527112064300953,17.653773841738165
14,3.6106332089450186,3.610918359493122,0.005779160629716709,5.697293294873445,0.0001,detected,True,4.773545743700925,0.005,detected,True,5.733276392135192,58.38475819916254,-84.51361062085118,102.71966885727159,-0.9662495074018075,17.916947796158798
15,3.71321331012249,3.713572081433436,0.005779160629716709,5.412808311364948,0.0001,detected,True,4.552361502391415,0.005,detected,True,5.466117728897627,-49.79331064391044,-87.13745069767103,100.36089427147415,-2.0899466081025806,18.357702209533382
16,3.760891385317653,3.7612004528000575,0.005779160629716709,5.3270758903984925,0.0001,detected,True,4.581288702681756,0.005,detected,True,5.366924430354694,77.18485183345368,62.4042289857995,99.25617939385083,0.6799045863058261,18.49556191668589
17,3.850468375078262,3.8501473559748627,0.005779160629716709,5.158416184973557,0.0001,detected,True,4.246087042284461,0.005,detected,True,5.200888294364831,-68.13859497256331,69.28052788446526,97.17334855188021,2.3478848269929333,18.688650410520964
