tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,5.287420907433414e-13,0.019563583584590833,0.009499783581534431,0.034903195845326515,1.0667991560560541,0.02
0.04,2.7325214209216435e-12,0.040934948448893296,0.022672145676967456,0.06659085883739814,1.0144620190576634,0.04
0.06,3.279807945147868e-11,0.057600577417224935,0.0313335600661218,0.10176624947963037,0.998136899460213,0.06
0.08,3.3911799722381687e-09,0.07966757387426285,0.035386157922490384,0.13946077702164367,1.0199219484173652,0.08
0.1,0.18049588518924908,0.09714685240819658,0.04604922636063334,0.1610800521383407,1.0111780651193107,0.1
0.12000000000000001,0.1637573120914614,0.11885260450296165,0.05330929337319746,0.2015042268892968,0.996753967889149,0.12000000000000001
0.13999999999999999,0.06026578119857708,0.1295460752060695,0.05885674199580388,0.24604135817369197,0.9801989666797426,0.13999999999999999
0.16,0.3856303476654041,0.17137696577002434,0.07513946904275466,0.28491434357207795,1.0208255043289136,0.16
0.18,0.09670826904104096,0.17304632083089186,0.07726949787959012,0.3176286341656851,0.9837958393410112,0.18
0.19999999999999998,0.01622628061870918,0.20347337422047412,0.09153927465105358,0.31464938312906193,0.996252558280413,0.19999999999999998
0.22,0.6431676206777823,0.2116021636032306,0.10382329242698539,0.3476138567992267,1.0386192034308046,0.22
0.24,0.31365666035525397,0.243827308938756,0.12890476749831567,0.43665389695866175,1.083771062170964,0.24
0.26,0.25706683914121564,0.2650023824577918,0.13881523962113332,0.410554540205524,0.9270922718219168,0.26
0.28,0.2657178033397534,0.2988499944845974,0.1317978065318896,0.5021569673950539,1.0006742137573086,0.28
0.30000000000000004,0.3831263338028523,0.2921514789505487,0.14246650052466453,0.4514400554564814,1.0228020034037717,0.30000000000000004
0.32,0.16051170309623797,0.33019243737399473,0.17558797065518875,0.5369500171479051,0.9347990400937577,0.32
0.34,0.2515876872644198,0.35539277263330965,0.19621977296362902,0.5534076717286487,1.043603432409563,0.34
