s,cdf_zeros,cdf_gue_mean,cdf_gue_q025,cdf_gue_q975,cdf_poisson_ensemble_mean,cdf_wigner_surmise,cdf_poisson
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0053993387326720646,1.3509233142902644e-07,0.00498752080731768
0.01,0.0,0.0,0.0,0.0,0.01028301028301028,1.0806767320094973e-06,0.009950166250831893
0.015,0.0,0.0,0.0,0.0,0.014944237166459384,3.6469357054397245e-06,0.014888060396937353
0.02,0.0,0.0,0.0,0.0,0.02025257580813136,8.6434327722755e-06,0.019801326693244747
0.025,0.0,1.0111121222232332e-05,0.0,0.0,0.02467113578224689,1.6878803347823712e-05,0.024690087971667385
0.03,0.0,2.0222242444464665e-05,0.0,0.0,0.02946380724158503,2.9160446062929946e-05,0.029554466451491845
0.035,0.0,2.0222242444464665e-05,0.0,0.0,0.03452947897392341,4.629421467517575e-05,0.03439458374243354
0.04,0.0,3.0333363666697e-05,0.0,0.0005505505505505478,0.03904915016026125,6.908411071729348e-05,0.03921056084767682
0.045,0.0,5.055560611116167e-05,0.0,0.001001001001001001,0.04382159937715493,9.833197702915214e-05,0.04400251816690004
0.05,0.0,8.088896977785866e-05,0.0,0.001001001001001001,0.04856371523038188,0.00013483719231952018,0.048770575499285984
0.055,0.0,0.000121333454666788,0.0,0.001001001001001001,0.05351816462927573,0.0001793963669027704,0.05351485204651618
0.06,0.0,0.00016177793955571732,0.0,0.001001001001001001,0.05816928039150262,0.00023280303975516115,0.05823546641575128
0.065,0.0,0.00026288915177804064,0.0,0.002002002002002002,0.06337650782095225,0.0002958473770347525,0.06293253662259657
0.07,0.0,0.00033366700033366685,0.0,0.002002002002002002,0.06809840143173476,0.000369315872207579,0.06760618009405173
0.075,0.0,0.00041455597011152544,0.0,0.002002002002002002,0.07282029504251725,0.0004539910479227499,0.07225651367144714
0.08,0.0,0.0005358894247783133,0.0,0.002002002002002002,0.0774107440774107,0.0005506511597765662,0.07688365361336424
0.085,0.0,0.000647111758222869,0.0,0.002002002002002002,0.0816978594756372,0.0006600699021066386,0.08148771559854262
0.09,0.0,0.0007785563341118898,0.0,0.003003003003003003,0.08647030869253092,0.0007830161159535914,0.08606881472877181
0.095,0.0,0.0008897786675564456,0.0,0.003003003003003003,0.09140453584898023,0.0009202534993286854,0.09062706553176858
0.1,0.0,0.0010010010010010012,0.0,0.004004004004004004,0.09607587385365159,0.001072540319922849,0.09516258196404048
0.105,0.0,0.0011425566981122543,0.0,0.004004004004004004,0.10029221140332248,0.0012406291303918016,0.09967547741373439
0.11,0.0,0.001263890152779042,0.0,0.004004004004004004,0.10456921568032679,0.0014252664863506348,0.10416586470347178
0.115,0.0,0.0015470015470015481,0.0,0.004554554554554551,0.10917988695766472,0.0016271926672090098,0.10863385609316867
0.12,0.0,0.0018098906987795884,0.0,0.005555555555555552,0.11348722459833567,0.0018471413999766872,0.11307956328284252
0.125,0.0,0.0020323353656687,0.0,0.005555555555555552,0.11786534008756229,0.0020858395861682033,0.11750309741540454
0.13,0.0,0.0023053356386689727,0.0,0.006006006006006006,0.12228390006167787,0.0023440070319317996,0.1219045690794387
0.135,0.0,0.002588447032891477,0.0004504504504504506,0.006006006006006006,0.12662157106601546,0.002622356181527702,0.12628408831196558
0.14,0.001001001001001001,0.0028816695483362144,0.001001001001001001,0.006006006006006006,0.1308783531005753,0.002921591854278316,0.13064176460119414
0.145,0.001001001001001001,0.003114225336447558,0.001001001001001001,0.006556556556556553,0.13498346831680164,0.0032424109851098004,0.1349777068892587
0.15,0.001001001001001001,0.003528781306559083,0.001001001001001001,0.007557557557557554,0.13929080595747256,0.003585502368804283,0.1392920235749422
0.155,0.001001001001001001,0.003933226155448379,0.001001001001001001,0.008008008008008008,0.1437599215376993,0.003951546408077572,0.1435848225163865
0.16,0.001001001001001001,0.004347782125559904,0.001001001001001001,0.009009009009009009,0.1481380370269259,0.004341214865597742,0.14785621103378865
0.165,0.001001001001001001,0.004782560338115893,0.001001001001001001,0.009559559559559557,0.15247570803126353,0.004755170620054733,0.15210629591208413
0.17,0.002002002002002002,0.005106116217227329,0.002002002002002002,0.010560560560560558,0.1565201565201565,0.005194067426390614,0.1563351834036163
0.17500000000000002,0.002002002002002002,0.005551005551005551,0.002002002002002002,0.011011011011011011,0.16079716079716078,0.0056585496802978585,0.16054297923079264
0.18,0.002002002002002002,0.006097006097006098,0.0024524524524524526,0.011011011011011011,0.16475060919505363,0.006149252187088672,0.164729788588728
