tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,1.2778325088469157e-08,0.019744575794047852,0.010866068042787714,0.031345504943658405,0.955176359209314,0.02
0.04,2.744001610882729e-08,0.040971144742121844,0.019896523664784987,0.0680378539816446,0.9509159547393922,0.04
0.06,9.417065722260382e-08,0.06033110326499067,0.03130549990765152,0.09217707550761224,0.9796621895710222,0.06
0.08,5.749737675291374e-07,0.08505766632376072,0.04831310137966459,0.15460514614379617,0.9858134335056,0.08
0.1,1.0164718589917274e-05,0.10443920477494387,0.05514519375347657,0.17205336591583495,0.9735507594742255,0.1
0.12000000000000001,0.03421368896294722,0.12359443657982348,0.06603889665221073,0.20388454422010902,0.9672200780691409,0.12000000000000001
0.13999999999999999,0.24556957697906387,0.13832233818400222,0.06290180358898688,0.22518038781246033,0.966926748346079,0.13999999999999999
0.16,0.11720409963477463,0.16079983871065617,0.0801688062377243,0.24489201238502264,1.0548164669454867,0.16
0.18,0.08474680920353003,0.18354788864850688,0.08360264431908916,0.30649452049417447,1.0248729323074086,0.18
0.19999999999999998,0.1486623379256368,0.19812015259420515,0.09606103335347184,0.3262327880109173,1.0039655105838645,0.19999999999999998
0.22,0.3437549669380067,0.22299056234881828,0.10381785473820619,0.36537534032769514,1.0251821011720281,0.22
0.24,0.19352156349677083,0.24672306273023611,0.13894559121934894,0.43096510487813755,0.9779543594851771,0.24
0.26,0.17798956022828016,0.26920778191242895,0.11114317436198894,0.47278069881187795,1.038097158683471,0.26
0.28,0.20749904029621516,0.28606287498264,0.13554745626863965,0.46209633394579414,0.9652326778819371,0.28
0.30000000000000004,0.2943693746271607,0.2868790468507597,0.1450461591427088,0.505574707848124,1.02093193363734,0.30000000000000004
0.32,0.3156952249150107,0.32842985544498277,0.17578960099347668,0.5882017172907854,0.9855665334911439,0.32
0.34,0.2528506323608385,0.3398818129412725,0.16050079941066153,0.5626224007132749,0.9772530852481766,0.34
0.36000000000000004,0.34995199517397413,0.36489678310395934,0.18626187751541218,0.5993722136077185,1.034852329999902,0.36000000000000004
