run_block,prime,repetition,period_theoretical,period_observed,absolute_error,error_in_fwhm,fwhm_instrument,amplitude_real,amplitude_imag,z_primary,p_adjusted,coefficient_theoretical,fit_coefficient_real,fit_coefficient_imag,fit_ratio_to_theory,fit_phase_error_rad,detection_limit_coefficient,predicted_detectable,z_predicted,clearly_detectable,detected,inconclusive_candidate_within_tolerance,resolved,nearest_neighbor_separation,ratio_to_theory__band_no_conjugate,ratio_to_theory__centers_conjugate
S2,1,1,0.962423650119,,,,0.1853054474030376,,,,,-0.137003421011,-0.13700338732480866,-1.0588744685513518e-06,0.9999997541215315,7.728819624144625e-06,2.0754670834221374,False,0.17596716797561532,False,False,False,True,0.80032352392,0.9999946046080198,1.0000041412560732
S2,2,1,1.762747174039,,,,0.1853054474030376,,,,,-0.198378755256,-0.19837742172049783,4.8846883760056414e-09,0.999993277831084,-2.4623207286602807e-08,2.100197637784476,False,0.25179730526387756,False,False,False,False,0.16210012619900005,0.9999948902673569,1.0000263967194711
S2,3,1,1.924847300238,,,,0.1853054474030376,,,,,0.137003421011,0.1370035559160419,2.491964271239544e-06,1.0000009846837468,1.8189048118516328e-05,2.096436109590007,False,0.17420710472680578,False,False,False,False,0.16210012619900005,1.000000982502471,1.0000083109266187
S2,3,1,2.389526434574,,,,0.1853054474030376,,,,,-0.210955226902,-0.21095721985914623,-1.2826196525150824e-06,1.0000094472991994,6.079998842209186e-06,2.220662690382675,False,0.25323502753587573,False,False,False,False,0.24438935927600003,1.000009119318732,1.0000867757099365
S2,4,1,2.63391579385,,,,0.1853054474030376,,,,,0.242025647543,0.2420199167468216,1.039790767543014e-06,0.9999763215335377,4.296302475900557e-06,2.1383142907533257,False,0.30172127554070005,False,False,False,False,0.24438935927600003,0.999975966275787,0.9998941406076173
S2,4,1,2.887270950358,,,,0.1853054474030376,,,,,-0.274006842021,-0.2740041765131235,3.2100304401191937e-06,0.9999902721119777,-1.1715260989164495e-05,2.1930583504498733,False,0.333063700580655,False,False,False,False,0.24632752358699994,0.999990582094085,0.9999867664887764
S2,5,1,3.133598473945,,,,0.1853054474030376,,,,,0.217662607229,0.2176843908824686,2.5400810144127206e-06,1.000100079906907,1.1668641026580859e-05,2.1345492763189906,False,0.27182770891295793,False,False,False,False,0.1608638187970004,1.0001000308326236,0.9997197902683572
S2,5,1,3.294462292742,,,,0.1853054474030376,,,,,-0.194731258002,-0.19473246912266273,-9.073430462525067e-07,1.0000062194466115,4.659433787975038e-06,2.076907731943773,False,0.2499392999489231,False,False,False,False,0.1608638187970004,1.0000063392881753,0.9997244700297151
S2,6,1,3.525494348078,,,,0.1853054474030376,,,,,0.297568132884,0.29795596082128717,4.670208263912734e-05,1.0013033248336385,0.00015674156049081843,1.9865117711363012,False,0.39931107889675427,False,False,False,False,0.1113985703860001,1.001303529001706,0.9999860894529026
S2,6,1,3.636892918464,,,,0.1853054474030376,,,,,-0.366083910189,-0.36565641373321833,-0.00010529393621105942,0.998832244619653,0.0002879586665135055,2.216824083891552,False,0.44021566546291624,False,False,False,False,0.1113985703860001,0.9988318778453681,0.9996885297556057
S2,7,1,3.849694600477,,,,0.1853054474030376,,,,,0.228339035018,0.22390892676209076,-0.002621898313286075,0.9805985505038155,-0.011709128912890762,2.1349566817473056,False,0.2851065379282618,False,False,False,False,0.081746342822,0.9805979645526435,1.0043910008320787
S2,7,1,3.931440943299,,,,0.1853054474030376,,,,,-0.171895278812,-0.17035373422503458,0.006138983393982278,0.9910320714005683,-0.03602109482624152,2.0845244610263616,False,0.21982295200105703,False,False,False,False,0.081746342822,0.9910294294410933,1.001234712942299
S2,8,1,4.126874137791,,,,0.1853054474030376,,,,,0.339176474482,0.3426888892157583,0.027186768038733586,1.010355714496775,0.07916786041854809,2.1944966756793107,False,0.4120091652104808,False,False,False,False,0.06255095673100008,1.0103555903037014,1.002282160318103
S2,8,1,4.189425094522,,,,0.1853054474030376,,,,,-0.323429847814,-0.3327911332399094,0.03209712727663186,1.028943789477627,-0.0961508602418207,2.2578893477273123,False,0.38185064143567,False,False,False,False,0.06255095673100008,1.0289438956116406,1.0085435223004828
S2,9,1,4.36928758321,,,,0.1853054474030376,,,,,0.158494937633,0.11322958843539445,-0.08348925325072434,0.7144050789658728,-0.635352489805788,2.145960714450341,False,0.19688367663171727,False,False,False,False,0.04940783402099935,0.7144034934257337,0.8333461529677688
S2,9,1,4.418695417231,,,,0.1853054474030376,,,,,-0.305115820387,-0.18958545619010825,0.02815157320477507,0.6213557066613051,-0.14741299757762158,2.1391221612684395,False,0.3802289868008198,False,False,False,False,0.04940783402099935,0.621356595534741,0.7928351106370771
S2,10,1,4.584863339122,,,,0.1853054474030376,,,,,0.446850409951,0.40585908813473087,-0.2943993040392295,0.9082661201524598,-0.6275527675784511,2.103376202450859,False,0.5663192020746555,False,False,False,False,0.04001334342399954,0.9082627114527423,0.9480081159627105
S2,10,1,4.624876682546,,,,0.1853054474030376,,,,,-0.288711185849,-0.42209914292138584,0.3335517831673655,1.4620117391023069,-0.6687498858541117,2.148120234604529,False,0.3582787969368702,False,False,False,False,0.04001334342399954,1.4620040698842878,1.2753869526162112
