peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6934275498519249,0.693146720939362,0.0058173699203586445,6.051883299360207,0.0001,detected,True,8.745451739652147,0.005,detected,True,6.088949504434305,30.047299291361096,-78.71261170873501,84.25268800883873,-1.206134772845693,13.838509857233896
1,1.0984619305568954,1.098612791653289,0.0058173699203586445,7.978140681864871,0.0001,detected,True,9.461135950117447,0.005,detected,True,7.993455408356188,88.8467203511808,63.20133828611335,109.03278808833912,0.6183045389285154,13.642905629253777
2,1.3864217416146485,1.3862939096526556,0.0058173699203586445,4.188728413302544,0.0001,detected,True,4.481636437365893,0.005,detected,True,4.193048454198453,44.421143202641375,39.6990433645111,59.57559909465372,0.7293218592025881,14.205253656359004
3,1.6096633123084114,1.6094373525150345,0.0058173699203586445,8.5692305766917,0.0001,detected,True,8.359159926874803,0.005,detected,True,8.602375993374457,-17.650040696243206,122.46106041996423,123.72645333865013,1.7139383830549895,14.382625412923137
4,1.9456164252091233,1.9459105663813832,0.0058173699203586445,8.470588091972994,0.0001,detected,True,8.242893167819709,0.005,detected,True,8.52420994572019,-47.60988290886409,117.12231284267845,126.4291782628282,1.9568910913434876,14.827762493040549
5,2.1972176742646345,2.1972245948802764,0.0058173699203586445,4.203408203579273,0.0001,detected,True,3.645717447582469,0.005,detected,True,4.203399525976134,-20.647535868115344,-59.46767540174469,62.95017994503575,-1.9049799265946394,14.975931189194332
6,2.397916936517008,2.3978951885640214,0.0058173699203586445,8.151523998083219,0.0001,detected,True,7.183374822803661,0.005,detected,True,8.151645936918205,-64.47425022296237,-106.24975850035692,124.28169665400183,-2.116213878235308,15.245891676481245
7,2.5651663217273186,2.5649487900258285,0.0058173699203586445,7.840350008587068,0.0001,detected,True,6.780162749303868,0.005,detected,True,7.869219804936473,104.8459706216249,-62.940088354565574,122.28708957887235,-0.5406474364296232,15.541257687366537
8,2.8334925093038614,2.833212923057612,0.0058173699203586445,7.273019139056161,0.0001,detected,True,6.105937776105646,0.005,detected,True,7.3154710265605125,-116.58153179724115,-19.00681503878761,118.1207542056426,-2.979980016674875,16.14473065602134
9,2.94474970903072,2.9444386147457617,0.0058173699203586445,7.0753980354998625,0.0001,detected,True,5.7384229232410435,0.005,detected,True,7.128042992671798,-114.75377647823679,17.744046451605485,116.11752839469958,2.988180501608865,16.290995677358897
