peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.69292234757359,0.69314778153451,0.006173515122354876,5.87794742411974,0.0001,detected,True,8.504718344863239,0.005,detected,True,5.896896405321068,42.40848523945831,-67.11663835662125,79.3922084627883,-1.007277410952094,13.460639816821207
1,1.098830966868423,1.098611688199804,0.006173515122354876,7.311448808271724,0.0001,detected,True,8.880635557209702,0.005,detected,True,7.334809538151018,-97.93295880644989,31.067840476596185,102.74276194684002,2.8343991561571116,14.006886554485224
2,1.3866711094482191,1.3862942845032842,0.006173515122354876,3.917458174287898,0.0007,detected,True,4.327637150042829,0.005,detected,True,3.9541452950499787,24.1023860908279,50.70150325326495,56.13882299632021,1.1270395108455318,14.193264700550085
3,1.609689343243289,1.6094373273858347,0.006173515122354876,8.024341446869116,0.0001,detected,True,8.359627776167308,0.005,detected,True,8.062609846643342,41.98132198631396,-108.76816802425944,116.58878921694016,-1.2024423997968856,14.467325275394304
4,1.9461459174116298,1.9459095484570947,0.006173515122354876,8.198762693518988,0.0001,detected,True,7.9534022694715825,0.005,detected,True,8.227641766564409,-65.27643308368049,-99.66077590350743,119.135565511804,-2.1506688034968624,14.476328042993538
5,2.196944969257297,2.197225091682882,0.006173515122354876,3.9326057615822854,0.0007,detected,True,3.5948592757468045,0.025,inconclusive,False,3.9531724396150887,-48.47074657710887,34.1945981579943,59.31849472912321,2.5272057931974334,15.004125607219972
6,2.39758421073383,2.3978957282877564,0.006173515122354876,7.644899509535436,0.0001,detected,True,6.9662023349331355,0.005,detected,True,7.694462927718553,-91.11808544747022,-73.57099300320293,117.11189737635463,-2.4623408222278154,15.218881755440053
7,2.5650408084277063,2.5649489972763355,0.006173515122354876,7.450276986870928,0.0001,detected,True,6.717577374785628,0.005,detected,True,7.454581209840314,-67.85824503185393,-93.13295455771198,115.2323246465677,-2.2004712156023376,15.45809530899212
8,2.8335887162501434,2.8332132479296397,0.006173515122354876,6.841938908894155,0.0001,detected,True,5.919695516919338,0.005,detected,True,6.909718846923989,107.10914152014219,-30.28297616872737,111.30780225490733,-0.2755385069675975,16.113871306364867
9,2.9447119884525312,2.9444383977182667,0.006173515122354876,6.805399231744732,0.0001,detected,True,5.65995600902966,0.005,detected,True,6.84253267348365,67.25896263617196,86.30619231789021,109.41904261739191,0.9088014529508149,15.997300162717442
10,3.135319267855238,3.135494845381231,0.006173515122354876,6.348344012391791,0.0001,detected,True,5.381374045848858,0.005,detected,True,6.3609235414326974,-77.2194991675578,-72.47506135933419,105.90318961545832,-2.3878780071139447,16.64745921064303
11,3.218661722007029,3.2188762018531722,0.006173515122354876,3.151449117634367,0.106,not_detected,False,2.6873299654065734,0.76,not_detected,False,3.160568081413587,38.61922027352213,35.03029762189138,52.139868872227815,0.7367069287998539,16.493571297640415
12,3.36759777433384,3.3672952536091945,0.006173515122354876,5.933858489511262,0.0001,detected,True,4.998646937247588,0.005,detected,True,5.971108200475817,96.36494746370711,-31.180822510438972,101.28399079869696,-0.31293812442542834,16.963692144630663
13,3.433963061899155,3.4339871653355005,0.006173515122354876,5.842451250479174,0.0001,detected,True,4.825998441651637,0.005,detected,True,5.84284349366197,-79.97143967655227,-59.88196139915052,99.90635848107863,-2.4988652162173985,17.099408644522352
14,3.6106799322765633,3.6109185476247703,0.006173515122354876,5.54042027853269,0.0001,detected,True,4.585399167197011,0.005,detected,True,5.562570289593133,73.90873417252763,61.511963990734884,96.1572810606811,0.6941099417429799,17.28914354601407
15,3.713314621185713,3.7135725155395836,0.006173515122354876,5.266982489317067,0.0001,detected,True,4.487887996662246,0.005,detected,True,5.291691247705395,-93.90437035403099,-2.9456740599428426,93.9505602285289,-3.1102340657855816,17.75780454429904
16,3.7611593633839635,3.7612003355493875,0.006173515122354876,5.166078141912055,0.0001,detected,True,4.389689039182478,0.005,detected,True,5.166854172826353,-88.65692838066803,27.81171839580812,92.91685869648539,2.837614510205196,17.983928776966565
17,3.849903643267815,3.8501482238178237,0.006173515122354876,5.091276056298573,0.0001,detected,True,4.236532129410357,0.005,detected,True,5.111876271672163,-3.6954749048285955,90.88893084164309,90.96402741913529,1.6114331839716842,17.794800290015946
18,3.9702871881537347,3.9702919535301056,0.006173515122354876,4.7452129505074225,0.0001,detected,True,3.9808929353915303,0.005,detected,True,4.7452060672110115,62.90327495035239,-62.02539541479323,88.34009098841297,-0.7783712328801679,18.616647373748485
19,4.077552013404651,4.07753712592568,0.006173515122354876,4.513626130931552,0.0001,detected,True,3.9151718786086085,0.005,detected,True,4.5137447237129145,-58.63116298310026,62.89827060705512,85.98724160077005,2.321097187010491,19.050305849708245
20,4.110734657187308,4.110874595779995,0.006173515122354876,4.438994883396443,0.0001,detected,True,3.8337084183842345,0.01,detected,True,4.445593271593877,-69.4665934717182,-49.428602757752905,85.25722479150198,-2.523160361399071,19.181153399120248
21,4.204880762803221,4.204692320468522,0.006173515122354876,4.2831436409686665,0.0001,detected,True,3.676874019386119,0.015,detected,True,4.294007137917961,-76.19389793291812,33.43950528110978,83.20883724495441,2.7280297054281335,19.380689916930766
22,4.262757467075297,4.262676245341028,0.006173515122354876,4.327520601988545,0.0001,detected,True,3.6249021602035336,0.025,inconclusive,False,4.329695732075778,67.1410406658632,-46.98387555561025,81.9475680171179,-0.6105774794649036,18.92793397931955
23,4.290538285125894,4.2904623140182725,0.006173515122354876,4.251229086455937,0.0001,detected,True,3.5264954875550183,0.025,inconclusive,False,4.25301631698701,70.96159010012822,-39.755510367120145,81.33909191827021,-0.5106708906486473,19.125697998534726
24,4.369250602935919,4.369448828120446,0.006173515122354876,3.9862400433108904,0.0006,detected,True,3.3792585716311896,0.04,inconclusive,False,3.9979611586679895,-62.40152942644299,49.4624241547033,79.62714535897295,2.4713509727399443,19.922763262976424
25,4.418638723914757,4.418842818532569,0.006173515122354876,3.882225484322259,0.0008,detected,True,3.426542743312101,0.04,inconclusive,False,3.8920820400644165,36.46702704698913,-69.58503553991535,78.56157605812857,-1.0880831969153626,20.179513812242398
26,4.488862458431544,4.488635736712249,0.006173515122354876,3.799123333512001,0.0014,detected,True,3.333783276992493,0.04,inconclusive,False,3.81263073956483,77.06925485905471,0.08020589649553667,77.06929659414156,0.00104069862471687,20.215967842711326
27,4.574519980754219,4.574712088042676,0.006173515122354876,3.6329144026911053,0.0042,detected,True,3.102177248289867,0.13,not_detected,False,3.6420287740674193,-19.14585550028521,-72.76129097958815,75.23808375984929,-1.828096228655438,20.658743932431857
28,4.615419518439819,4.615117367114483,0.006173515122354876,3.5431913935269215,0.0093,detected,True,3.1424590021588052,0.125,not_detected,False,3.5633912281006017,72.64831943115057,16.32951743666221,74.46093912840976,0.22110016158544069,20.885123061427862
29,4.634711753197179,4.63473210408177,0.006173515122354876,3.5452082232549142,0.0092,detected,True,3.126041872810095,0.125,not_detected,False,3.5453323227555242,-70.65584026085963,22.116232976943365,74.0363121992077,2.838240024227514,20.882906596035188
30,4.672524533321602,4.672839516849803,0.006173515122354876,3.5371296688150746,0.0099,detected,True,2.9736552518879193,0.265,not_detected,False,3.5602730695603055,-63.71597107178062,-35.967420867277525,73.16679802659029,-2.627688117524228,20.547629006488428
31,4.691045078688667,4.691336299819631,0.006173515122354876,3.534453002604476,0.0101,detected,True,3.0032073133526036,0.23,not_detected,False,3.5550004497956746,-62.53744123173453,-37.21966643829011,72.77523703561693,-2.6047409596533555,20.47356707276091
32,4.7273144800325015,4.727389016953073,0.006173515122354876,3.4348112819997385,0.019,detected,True,3.0267875764093515,0.195,not_detected,False,3.4361431214889815,47.22518019097661,54.37588437697865,72.02051406265274,0.8556625103191159,20.959991230345892
33,4.84383957796695,4.844181029097327,0.006173515122354876,3.287719413518576,0.0485,inconclusive,False,2.8996976112428943,0.35,not_detected,False,3.3121662124541484,-16.021321659891093,-67.63514199431786,69.50679952581066,-1.803387879432215,20.976861745967124
34,4.875478842969018,4.875195184061868,0.006173515122354876,3.255741648971586,0.0581,not_detected,False,2.8237599718435367,0.49,not_detected,False,3.2741602171495883,-61.74963189253702,-30.767712736132363,68.990355745401,-2.679333587279301,21.075688858968206
35,4.920236827606091,4.919972569331898,0.006173515122354876,3.1306320653175206,0.1193,not_detected,False,2.7527095509659345,0.65,not_detected,False,3.1459775504341283,-11.715002331940132,-66.98215539196215,67.99890014250471,-1.7439424041629834,21.618662388140496
36,4.93412723663139,4.93448271671327,0.006173515122354876,3.092861155088148,0.1478,not_detected,False,2.759998642913617,0.625,not_detected,False,3.1192311942207436,-64.53341352433333,-20.509496724435657,67.71411165327538,-2.833875678991049,21.707996824705894
