s,cdf_zeros,cdf_gue_mean,cdf_gue_q025,cdf_gue_q975,cdf_poisson_ensemble_mean,cdf_wigner_surmise,cdf_poisson
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.004932908900898217,1.3509233142902644e-07,0.00498752080731768
0.01,0.0,6.675565195071697e-07,0.0,0.0,0.009886178275641418,1.0806767320094973e-06,0.009950166250831893
0.015,0.0,3.671560857289434e-06,0.0,0.0,0.01480740493744825,3.6469357054397245e-06,0.014888060396937353
0.02,0.0,1.0013347792607546e-05,0.0,0.00033344448149383126,0.019707937347150428,8.6434327722755e-06,0.019801326693244747
0.025,0.0,2.0026695585215072e-05,0.0,0.00033344448149383126,0.024612808874229383,1.6878803347823712e-05,0.024690087971667385
0.03,0.0,3.137515641683691e-05,0.0,0.00033344448149383126,0.029512339949152235,2.9160446062929946e-05,0.029554466451491845
0.035,0.0,4.639517810574828e-05,0.0,0.00033344448149383126,0.03428002861147243,4.629421467517575e-05,0.03439458374243354
0.04,0.00033344448149383126,7.309743888603516e-05,0.0,0.00033344448149383126,0.039136502290887054,6.908411071729348e-05,0.03921056084767682
0.045,0.00033344448149383126,0.00010413881704311873,0.0,0.0006668889629876625,0.043973283052976306,9.833197702915214e-05,0.04400251816690004
0.05,0.0006668889629876625,0.00014152198213552043,0.0,0.0006668889629876625,0.048782360219505945,0.00013483719231952018,0.048770575499285984
0.055,0.0006668889629876625,0.00018724960372176177,0.0,0.0006668889629876625,0.053526016847123936,0.0001793963669027704,0.05351485204651618
0.06,0.0006668889629876625,0.00024098790354208925,0.0,0.0010003334444814939,0.05826833836170275,0.00023280303975516115,0.05823546641575128
0.065,0.0006668889629876625,0.00029706265118068995,0.0,0.0010003334444814939,0.06296059313731871,0.0002958473770347525,0.06293253662259657
0.07,0.0010003334444814939,0.0003628169683521441,0.0,0.0010170056685561704,0.06758509092620463,0.000369315872207579,0.06760618009405173
0.075,0.0010003334444814939,0.00044926553762832095,0.0,0.001333777925975325,0.07220825360205152,0.0004539910479227499,0.07225651367144714
0.08,0.0010003334444814939,0.00054973279381415,0.0,0.0013504501500500015,0.07679436689106568,0.0005506511597765662,0.07688365361336424
0.085,0.0010003334444814939,0.000657543171714558,0.0,0.0016672224074691564,0.08142353757558829,0.0006600699021066386,0.08148771559854262
0.09,0.001333777925975325,0.0007887180277977165,0.0,0.0020006668889629878,0.08597994459948442,0.0007830161159535914,0.08606881472877181
0.095,0.001333777925975325,0.0009352466838295389,0.0,0.002334111370456819,0.09066418869686625,0.0009202534993286854,0.09062706553176858
0.1,0.001333777925975325,0.0010974629180697812,0.0,0.002334111370456819,0.09521592282512589,0.001072540319922849,0.09516258196404048
