bin_low,bin_high,count,r2_zeros,r2_montgomery_bin_average,r2_gue_q025,r2_gue_q975,r2_poisson_mean
0.0,0.1,2,0.006665196833963516,0.010880075773905347,0.0,0.023340806229128347,0.9996095366595467
0.1,0.2,18,0.059988772306021766,0.07413404796904365,0.04664938353505008,0.10335876694941594,0.9986392109697346
0.2,0.30000000000000004,55,0.18330514045508434,0.19095854114451255,0.14338513958588703,0.2400594113689541,1.0028163633431002
0.30000000000000004,0.4,90,0.299963871535786,0.34397032721535337,0.28010380786132716,0.4070538667048308,0.9990500697196247
0.4,0.5,132,0.43996168705844085,0.5115819583831043,0.44298545120193844,0.5905081112086573,1.0019064811189835
0.5,0.6000000000000001,192,0.6399656196511487,0.6721885543830428,0.5870602795703713,0.7633039996098858,0.995741050694864
0.6000000000000001,0.7000000000000001,236,0.7866506489552828,0.8080880987057939,0.7103900809559003,0.9006238845161099,0.9991228438827023
0.7000000000000001,0.8,279,0.9300120886289144,0.9082828445338809,0.8070468997563891,1.0139781896880593,0.9966551237045399
0.8,0.9,300,1.0000463607748524,0.9696220624379864,0.8602777049152146,1.074507244205573,1.0002127355988841
0.9,1.0,316,1.0534173105967883,0.9961768215519745,0.8934584671750202,1.106684144190071,0.9990149031032537
1.0,1.1,287,0.9567748579671497,0.9971682598039076,0.890099446870573,1.1005600941730462,1.001236863005811
1.1,1.2000000000000002,304,1.0134817470249706,0.9840897678865965,0.8836035460730528,1.0873268025718075,0.9985084844217553
1.2000000000000002,1.3,281,0.9368351093393386,0.9677947309947522,0.8696122602734118,1.0672647749690731,1.0002929627179802
1.3,1.4000000000000001,284,0.9468685011279689,0.9562443325964873,0.847085301331445,1.0637675933306427,0.9983900107448324
1.4000000000000001,1.5,288,0.960236717785056,0.9533617580525252,0.8435211227195679,1.0543210773425946,0.9963107606961247
1.5,1.6,284,0.9469316943901066,0.9591011977685195,0.8572538704298174,1.060787218340398,0.9962202156998748
1.6,1.7000000000000002,304,1.0136508501128605,0.9705117715364148,0.8674684586115591,1.0767774749536687,0.9971779415224957
1.7000000000000002,1.8,326,1.0870434370584703,0.9833461401644016,0.8837982747634203,1.0940225343437957,0.9982246791013332
1.8,1.9000000000000001,276,0.9203496972806751,0.993684068203446,0.8940045908667139,1.101332233928409,0.9992312568966327
1.9000000000000001,2.0,309,1.0304258972632947,0.999117942057802,0.8969666665833694,1.1071710192296462,0.9950273139757231
2.0,2.1,287,0.9570941832691208,0.9992406350449041,0.8941510051695799,1.0976649130645617,0.9978906082816377
2.1,2.2,293,0.9771357329764441,0.9954171041495951,0.8974979042246138,1.1079707384925783,0.9954020583833908
2.2,2.3000000000000003,290,0.967163210570388,0.990034169399947,0.8874317475459094,1.097489490508688,0.9997628821172712
2.3000000000000003,2.4000000000000004,294,0.980536120536281,0.98554896777027,0.8707215216848471,1.0875652087765626,0.9994450795107376
2.4000000000000004,2.5,299,0.997245191466722,0.9836689151281006,0.8873723952099145,1.090669184905292,0.9997530028963425
2.5,2.6,298,0.9939431007239226,0.9849051611236193,0.8840338125818977,1.0941111313742014,0.9966125247653015
2.6,2.7,311,1.0373376617545795,0.9885881806301873,0.887198367098265,1.0971978486747915,0.9990254974758399
2.7,2.8000000000000003,301,1.0040162689487395,0.9932735949609561,0.8906586442061044,1.104515801882586,0.9991669746353347
2.8000000000000003,2.9000000000000004,271,0.9039783797647553,0.9973497911610998,0.8979747147539747,1.1039255264731074,0.999085980483743
2.9000000000000004,3.0,307,1.0240982571785595,0.9996180044904006,0.8906357402501304,1.10872971251086,1.0030307632309123
3.0,3.1,323,1.0775074290562612,0.9996542907833564,0.887642380938438,1.1012047277450003,0.9985139303128914
3.1,3.2,295,0.9841340689106233,0.9978593113900632,0.8845602035851716,1.1045485823703713,0.9966738320138745
3.2,3.3000000000000003,309,1.030873154797556,0.9952179021002281,0.8907900807781756,1.1047555302722472,1.0022505910909687
3.3000000000000003,3.4000000000000004,290,0.9675184363711389,0.992885581077311,0.8876629889904698,1.108438991068263,0.9994543478578259
3.4000000000000004,3.5,277,0.9241777782434264,0.9917642145144254,0.8913078702282932,1.0977440853389673,0.9976088596720473
3.5,3.6,286,0.9542370778009258,0.9922143940327596,0.8845408172721795,1.1011343839912675,1.0016669988976556
3.6,3.7,301,1.0043180130667901,0.9939889569046324,0.8943197323468737,1.102196627191564,0.9998001200585299
3.7,3.8000000000000003,296,0.9876679707992817,0.9963868651169632,0.8948369858779136,1.101702284021544,1.0002507443656756
3.8000000000000003,3.9000000000000004,330,1.1011530908394136,0.9985505462047051,0.8947800382429535,1.1046355061322854,0.999128719371007
3.9000000000000004,4.0,296,0.9877339398187219,0.9997878622748279,0.901487533078246,1.111688482142917,0.9995434724078854
4.0,4.1000000000000005,275,0.9176888685781684,0.9998031606553275,0.8945237056440847,1.0942734634406388,1.00143982327247
