tau,k_connected_zeros,k_gue_mean,k_gue_q025,k_gue_q975,k_poisson_mean,k_gue_limit_min_tau_1
0.02,1.811209703141983e-09,0.020257358430644325,0.009909471740236457,0.03418575055999287,1.0059988101280497,0.02
0.04,2.6805065557517878e-08,0.040137370561964085,0.018923766915345232,0.06959796753410798,1.002117406508511,0.04
0.06,4.013763961330766e-06,0.060216558386863545,0.02825095462377006,0.10195010547857052,1.0082255991451223,0.06
0.08,0.04896421821919739,0.0807689781025511,0.038789891512268845,0.13765777184957734,1.0002704353846048,0.08
0.1,3.6792111848004566e-07,0.09895078798560607,0.04807452033988399,0.16703160811730897,1.0185721591216084,0.1
0.12000000000000001,0.9544873348967327,0.11816886568353717,0.05694910947234214,0.2050024763462759,1.0060934761621676,0.12000000000000001
0.13999999999999999,1.9834248054729298e-05,0.14080901030657977,0.06747739014906601,0.23379577104163016,1.000101629568087,0.13999999999999999
0.16,0.00013218972118966406,0.1552326200495152,0.0775349847691216,0.2661593078501074,1.011433850029075,0.16
0.18,0.11369578001078309,0.18077680032117993,0.08759064021566318,0.315905951218796,1.007023367278241,0.18
0.19999999999999998,2.6765803780349488e-05,0.2003905329870883,0.0999729463101437,0.3308629804199951,1.0042650583186574,0.19999999999999998
0.22,0.0007769830833452367,0.21866250537816495,0.11030836284309915,0.3784065444419038,1.0083573316385315,0.22
0.24,0.31609337992491493,0.23612329538403995,0.11437855369020117,0.4035989156616643,1.0013321140250204,0.24
0.26,0.8417948899062851,0.26421940761684304,0.13459870228799892,0.4443217197706746,1.013015256937665,0.26
0.28,1.1901199706160224,0.27802586359943854,0.13565490179903913,0.48977999410649825,0.9849644473761783,0.28
0.30000000000000004,0.02771443560385462,0.3014949154488705,0.14745018511953767,0.5210619748201585,0.9952057502453492,0.30000000000000004
0.32,0.832435216509771,0.32201217112104114,0.15824448415855963,0.5485879993629476,0.9873693952962019,0.32
0.34,0.5280749715194162,0.3352919382615472,0.16545333566561993,0.5591135180011834,0.9927212844240715,0.34
0.36000000000000004,0.10523396211538988,0.3568385478369643,0.1596182205004844,0.6134109613935254,0.9901204616375426,0.36000000000000004
0.38,0.09736554101666263,0.378722003406663,0.18871405533138014,0.6575429868104469,0.9976338008547323,0.38
