run_block,prime,repetition,period_theoretical,period_observed,absolute_error,error_in_fwhm,fwhm_instrument,amplitude_real,amplitude_imag,z_primary,p_adjusted,coefficient_theoretical,fit_coefficient_real,fit_coefficient_imag,fit_ratio_to_theory,fit_phase_error_rad,detection_limit_coefficient,predicted_detectable,z_predicted,clearly_detectable,detected,inconclusive_candidate_within_tolerance,resolved,nearest_neighbor_separation,ratio_to_theory__band_no_conjugate,ratio_to_theory__centers_conjugate
b03,2,1,0.6931471805599453,0.6931476470672822,4.6650733687148005e-07,8.917081654138965e-05,0.005231614500860215,-83.02697555196707,-43.40033231629667,6.823057240986892,0.0001,-0.1560129290391036,-0.15601292908539932,-1.7922319878183046e-11,1.0000000002967429,1.148771450113126e-10,0.07546005866943653,True,6.85521522408646,True,True,False,True,0.4054651081081645,1.0000000003350649,1.0000000002373495
b03,3,1,1.0986122886681098,1.098612720622643,4.31954533253176e-07,8.256620077456994e-05,0.005231614500860215,-102.32992885555917,-65.02207064593352,8.653910203102102,0.0001,-0.20189889986939866,-0.2018988998505444,-9.786517082832624e-11,0.9999999999066154,4.847236458483474e-10,0.07689323778118647,True,8.706095895372293,True,True,False,True,0.2876820724517808,0.9999999998880323,0.9999999999303425
b03,2,2,1.3862943611198906,1.386294866180743,5.050608524737044e-07,9.654015072988636e-05,0.005231614500860215,-37.81274553997152,-54.39425049242432,4.6855115561250695,0.0001,-0.1103178000763258,-0.11031780006135478,2.0531899097564477e-11,0.9999999998642919,-1.8611592223689536e-10,0.07780668352407494,True,4.701174057321974,False,True,False,True,0.2231435513142097,0.9999999998329372,0.9999999998673128
b03,5,1,1.6094379124341003,1.6094378456902976,6.674380270688118e-08,1.2757783031587428e-05,0.005231614500860215,52.77123931752708,-127.05628378172527,9.588751280050634,0.0001,-0.22910752440522542,-0.2291075245583715,4.507294537603457e-11,1.0000000006684464,-1.9673271518653675e-10,0.0784554142369581,True,9.682646466759477,True,True,False,True,0.2231435513142097,1.000000000672681,1.000000000610048
b03,7,1,1.9459101490553132,1.945910238918019,8.986270572108879e-08,1.7176859209774153e-05,0.005231614500860215,-135.99591235953432,-35.62537985780944,9.58624984981878,0.0001,-0.23411211608563706,-0.23411211607435325,1.2206132805892e-11,0.9999999999518017,-5.213797991563739e-11,0.08097094369442993,True,9.58677052378338,True,True,False,True,0.13353139262452252,0.9999999999477672,1.0000000000584246
b03,2,3,2.0794415416798357,,,,0.005231614500860215,,,,,-0.0780064645195518,-0.07800646446608085,-4.163444632457325e-11,0.9999999993145318,5.337307184672745e-10,0.08335533553277424,False,3.1029503972051384,False,False,False,True,0.11778303565638382,0.999999999339177,0.9999999995788951
b03,3,2,2.1972245773362196,2.1972250762054277,4.988692081653312e-07,9.535664527332891e-05,0.005231614500860215,-29.73181797037774,-63.370209649402035,4.509964370861164,0.0001,-0.1165663841886866,-0.11656638422168866,1.5069549427759732e-10,1.0000000002831182,-1.2927868980734714e-09,0.08528579483569478,True,4.531836846589348,False,True,False,True,0.11778303565638382,1.000000000268657,1.0000000001172271
b03,11,1,2.3978952727983707,2.3978957132262027,4.404278319825039e-07,8.418583439396882e-05,0.005231614500860215,-120.50951715963502,67.64490664707397,8.891020837945911,0.0001,-0.23013570108523157,-0.23013570117544607,2.2554116560491444e-11,1.0000000003920058,-9.800355375238848e-11,0.0856823744772476,True,8.905742732678263,True,True,False,True,0.16705408466316607,1.000000000389554,1.0000000001192444
b03,13,1,2.5649493574615367,2.56494888540097,4.7206056663640084e-07,9.023229187830672e-05,0.005231614500860215,-10.594437659064377,135.5655640096785,8.587329489492545,0.0001,-0.22644213759952758,-0.22644213761371768,-6.275458104554321e-11,1.0000000000626654,2.7713296521071876e-10,0.08703718096444144,True,8.626409529865008,True,True,False,True,0.16705408466316607,1.000000000059663,0.9999999999911873
b03,2,4,2.772588722239781,,,,0.005231614500860215,,,,,-0.0551589000381629,-0.05515889985397167,-1.3840342413806717e-10,0.999999996660716,2.5091766606019706e-09,0.09237853019813191,False,1.979803972227732,False,False,False,True,0.06062462181643502,0.9999999966435587,0.9999999956095351
b03,17,1,2.833213344056216,2.833213043294851,3.007613651462293e-07,5.7489206266397535e-05,0.005231614500860215,-32.63886194675678,-127.2269963447448,7.904225819329858,0.0001,-0.21872828371837585,-0.21872828375154102,9.044605342456435e-12,1.0000000001516272,-4.1350872357826537e-11,0.09170137392117021,True,7.908729922886407,True,True,False,True,0.06062462181643502,1.0000000001553866,1.0000000003273888
b03,19,1,2.9444389791664403,2.9444388440375926,1.3512884766697653e-07,2.582928226931816e-05,0.005231614500860215,106.913990556154,-72.39517803783401,7.525244243338971,0.0001,-0.21501852841127717,-0.21501852838276597,1.530468807242613e-11,0.9999999998674012,-7.11784616309039e-11,0.09472436495101708,True,7.526478496353123,True,True,False,True,0.1112256351102241,0.9999999998654786,0.9999999997391191
