period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.875198094656038,3.304619810776376,3.2921218919751998,3.315718422743812,4.875197323201151,131,1,0.00014746019350470694
