peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6931626660241121,0.6931471574108865,0.007804552162590388,5.242115286534213,0.001,detected,True,7.624313707155411,0.005,detected,True,5.242209796144969,-51.29737589683543,31.263963033408686,60.07375598758228,2.5942425345548066,11.459709743746064
1,1.0989993784788123,1.0986120338623397,0.007804552162590388,6.60985872371213,0.001,detected,True,7.9599424178007325,0.005,detected,True,6.655890952342833,-27.16838003558515,-72.84062067028137,77.74237514631132,-1.9277983020132097,11.68391582239356
2,1.3858166704540091,1.3862943921202466,0.007804552162590388,3.594965171527646,0.005,detected,True,3.7526493648982306,0.005,detected,True,3.632644433610266,-19.468339801798628,37.754527019643014,42.478471784131436,2.0468899663256077,11.697473059476687
3,1.609221976108159,1.60943821904373,0.007804552162590388,7.396792602838601,0.001,detected,True,7.367135690374807,0.005,detected,True,7.41033821064562,87.0586911090694,-14.262689022472204,88.21927224691954,-0.16238588909133092,11.902134051603346
4,1.9457932881198694,1.9459103502787243,0.007804552162590388,7.606948278329461,0.001,detected,True,6.959777130449464,0.005,detected,True,7.611406900742605,-54.166666732375035,72.0577944811183,90.1462896096077,2.2153918424389816,11.843367154540426
5,2.19749009536341,2.1972242207490873,0.007804552162590388,3.63739009362322,0.005,detected,True,3.2839149122891755,0.04,inconclusive,False,3.647723770800022,33.92131875190401,-29.393346595424514,44.884570733683404,-0.7140043342969907,12.301366791020548
6,2.397481744529788,2.3978954740034224,0.007804552162590388,7.0470943196877265,0.001,detected,True,6.184077337412442,0.005,detected,True,7.1011485112938235,-56.089722848201816,-68.60462156648357,88.61518554665737,-2.2561648549414435,12.479993258887497
7,2.5652796160254816,2.564949056221278,0.007804552162590388,6.6194902753858065,0.001,detected,True,5.642820161069357,0.005,detected,True,6.653548648025059,48.385822734625364,72.5357048873944,87.19298323384606,0.9825199820222484,13.108800584385369
8,2.833561096614526,2.8332130285545873,0.007804552162590388,6.338759766567802,0.001,detected,True,5.30075271502792,0.005,detected,True,6.375658474459983,-12.279756481908212,-83.3227137674329,84.22272287705093,-1.7171188942429731,13.216083187185014
9,2.944775964931439,2.9444386799051583,0.007804552162590388,6.172292101680155,0.001,detected,True,5.2186023960583645,0.005,detected,True,6.206367466944922,27.436902112235227,-78.11597262893136,82.79425570219429,-1.2330235494290014,13.346686592171231
10,3.1359874929149036,3.135499708404742,0.007804552162590388,5.62690558658413,0.001,detected,True,4.704458178929097,0.005,detected,True,5.685423334305323,53.0919993775463,60.022163525112575,80.1337663668739,0.8465886661948558,14.088787276614815
11,3.3671973507316437,3.367295989234812,0.007804552162590388,5.387841719134824,0.001,detected,True,4.5041873407113515,0.005,detected,True,5.390379281780091,76.52522279255847,-4.196160967770436,76.64018195645252,-0.05477884029598276,14.21855803668903
12,3.433536044113662,3.433987301971971,0.007804552162590388,5.217714506445921,0.001,detected,True,4.326433264933306,0.005,detected,True,5.264461695532262,72.15702011685015,-22.53696750867666,75.59464568757939,-0.30273207412154435,14.358274724373684
13,3.6110896058125936,3.6109176412336357,0.007804552162590388,4.807595028345456,0.001,detected,True,4.08388198362552,0.005,detected,True,4.813473678284222,-62.315370665654534,-37.56015180592145,72.75967581622243,-2.599158701572668,15.11460898695691
14,3.7135243529465924,3.7135721650926943,0.007804552162590388,4.651463783850769,0.001,detected,True,3.909749577437625,0.005,detected,True,4.6514545263283855,70.66453095626355,7.7137096095323345,71.08429679759743,0.10872906588424837,15.280595996362756
15,3.7613272349424585,3.761199920085035,0.007804552162590388,4.582599129934558,0.001,detected,True,3.7861114639954283,0.005,detected,True,4.584871987725428,13.73912106335744,68.94620802277966,70.30179975159952,1.3740998562760334,15.330080602659134
16,3.850104015791924,3.850147675686189,0.007804552162590388,4.483141566227092,0.001,detected,True,3.7134419380120107,0.005,detected,True,4.483578277596086,-34.6841191761034,-59.456740751798954,68.83380088189794,-2.0988835800297214,15.352631783963709
17,3.9700990052917513,3.970292190666869,0.007804552162590388,4.276222025303788,0.001,detected,True,3.499192250556749,0.01,detected,True,4.283634012915677,-41.607689646815466,-52.31497293530264,66.84352048603635,-2.2426834742903647,15.60575250404071
18,4.0774115975273695,4.077537672951975,0.007804552162590388,4.083613777203019,0.001,detected,True,3.4404177240184226,0.015,detected,True,4.086736547558351,47.78222613734208,-44.16131641401252,65.06429898230387,-0.7460366222394086,15.921866913465651
19,4.110580944218379,4.110874178735162,0.007804552162590388,3.9609279878976644,0.001,detected,True,3.3817321493997876,0.02,detected,True,3.9749479249067488,-20.462946218509014,61.18048659339567,64.51189121197936,1.8935681924160146,16.225415117735967
20,4.2042355701694625,4.204692740237852,0.007804552162590388,3.7712266349174413,0.001,detected,True,3.1985111844411027,0.065,inconclusive,False,3.8043016321494822,-43.93397845939722,45.09852887659642,62.96087491533118,2.3431151774182704,16.541547186615997
21,4.262769711388891,4.2626797082493875,0.007804552162590388,3.6866628180305763,0.002,detected,True,3.185531812234503,0.075,inconclusive,False,3.687836295803624,28.604292435113557,-55.01250170498559,62.00468441621598,-1.0913086352414545,16.81264729704285
22,4.2900856439579576,4.290459701877696,0.007804552162590388,3.658296949419123,0.002,detected,True,3.1665103239355386,0.08,inconclusive,False,3.6813736815397147,29.211152147017682,54.1741942483871,61.5478247561861,1.0762765563350554,16.720577622436764
23,4.369106734604185,4.369448176816779,0.007804552162590388,3.439550749356876,0.011,detected,True,3.0196763930799575,0.17,not_detected,False,3.4579682842725847,58.738072255712176,-13.431671293161068,60.25421915554787,-0.22480543113525786,17.428148798690376
24,4.418860754640699,4.418840596261952,0.007804552162590388,3.496322649476865,0.006,detected,True,2.9600950891606614,0.22,not_detected,False,3.4963211961263996,-42.798569444792456,-41.26086321874986,59.448939267888605,-2.374485533652149,17.002971828468326
25,4.489101724104012,4.488636328500912,0.007804552162590388,3.3651192405804644,0.018,detected,True,2.997493353358208,0.18,not_detected,False,3.3981697252619316,-5.008165258835987,-58.101212325205395,58.31665793680577,-1.656781051725931,17.164615789340797
26,4.574951797892506,4.574710609594071,0.007804552162590388,3.156946569330593,0.073,not_detected,False,2.7927890684628838,0.475,not_detected,False,3.164761089777166,-55.723013290819665,-11.666659147296164,56.931231726250694,-2.9352050978175037,17.987445318786467
27,4.614950127725782,4.615120823399413,0.007804552162590388,3.195929757180556,0.059,inconclusive,False,2.808609116439083,0.47,not_detected,False,3.2003698527623987,38.95304489403517,-40.629248099062295,56.28565987542366,-0.8064575641369458,17.589068028093934
28,4.634461508132258,4.634729287245545,0.007804552162590388,3.1869957475872903,0.061,inconclusive,False,2.8063715146157313,0.47,not_detected,False,3.196802797032855,26.99940869125165,49.03136055248845,55.97358651458164,1.0674496740474337,17.507666622645175
29,4.672508699924887,4.672829138886136,0.007804552162590388,3.108817017522855,0.096,not_detected,False,2.7220302236314375,0.605,not_detected,False,3.121935159945276,-55.14917476375009,-4.920461940697299,55.368243812067035,-3.0526073202197335,17.729567191216233
30,4.691044511311039,4.6913482046037585,0.007804552162590388,3.0254470234418727,0.162,not_detected,False,2.7946353490644764,0.475,not_detected,False,3.03692547727246,-3.505282394031923,-54.96327638109125,55.074937632339925,-1.634485064118132,18.129998874235813
31,4.727140565063019,4.727388106890194,0.007804552162590388,3.0048013113860113,0.183,not_detected,False,2.6853943660227784,0.64,not_detected,False,3.0127317082440905,-13.156772028960928,-52.8953810907525,54.50708202571466,-1.8145811887238232,18.09105750369386
