period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.57471139846274,3.2084621869765573,3.182967642468237,3.271765462994581,4.574710978503383,97,1,5.0556613122417686e-05
