period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.574710615476728,3.253149563887552,3.150888227269473,3.2836214363652276,4.574710978503383,97,1,4.425378668371317e-05
4.615120852950624,3.152578090570043,3.150888227269473,3.2836214363652276,4.61512051684126,101,1,4.0972506863433224e-05
