peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6930283430081616,0.6931475997938312,0.005324919807121699,6.71494433864513,0.0001,detected,True,9.109853170395116,0.005,detected,True,6.723665741933092,-57.4040921666781,71.95097195266864,92.04440321070143,2.2442080108564055,13.68979350866202
1,1.0983878633253008,1.098612784530238,0.005324919807121699,8.529136494465652,0.0001,detected,True,9.499077483841752,0.005,detected,True,8.5675003506401,101.61911356806445,62.14675654246542,119.11617686572906,0.5488802613570263,13.901916026607573
2,1.386599147885763,1.3862941607864503,0.005324919807121699,4.495378916982762,0.0001,detected,True,4.537078270799128,0.005,detected,True,4.5335879197975455,14.455809583108621,63.459554656959156,65.0852172767571,1.3468225567440029,14.356297318024348
3,1.609580164808984,1.6094374419097917,0.005324919807121699,9.447657236149935,0.0001,detected,True,8.962224666554167,0.005,detected,True,9.465081917819166,132.79352087016983,-25.228174818435807,135.1687093589555,-0.18774309190327254,14.28079334961249
4,1.9457157276335413,1.9459106685413192,0.005324919807121699,9.35934813391838,0.0001,detected,True,8.252558022205735,0.005,detected,True,9.392025414743179,-7.768350881200284,137.90268330497105,138.12131384447727,1.6270689763304802,14.706895966323929
5,2.1973181885200415,2.1972242383834937,0.005324919807121699,4.495073003805155,0.0001,detected,True,3.790416647352574,0.005,detected,True,4.498912897287161,-31.331965095316296,-61.21997695958311,68.77192461801549,-2.043833886845935,15.28720984447003
6,2.397668296262996,2.397895762069165,0.005324919807121699,8.52385727494533,0.0001,detected,True,7.15460856151322,0.005,detected,True,8.563653056584677,-135.4978851872639,8.674336319221814,135.77525916307403,3.0776616538627284,15.854332434193818
7,2.564737655211439,2.5649498687525694,0.005324919807121699,8.225643794825555,0.0001,detected,True,6.98138900974147,0.005,detected,True,8.256617445766372,-67.37048779878296,-115.36524748100837,133.59611877820507,-2.0993498336606904,16.175300448734067
8,2.8329804904951947,2.8332138375815394,0.005324919807121699,7.6937034686453805,0.0001,detected,True,6.38037115790172,0.005,detected,True,7.732171810793718,51.72140027704846,-118.22596064106334,129.04449238972165,-1.1584033323565412,16.690157018605852
9,2.94413819146886,2.944439212799364,0.005324919807121699,7.387534052478171,0.0001,detected,True,6.303689137109863,0.005,detected,True,7.447517922717612,55.55167161262516,114.04608265986138,126.85620674218855,1.117523115108135,17.030770011886712
10,3.135835304525241,3.135502497037296,0.005324919807121699,6.895015570141088,0.0001,detected,True,5.645223468207104,0.005,detected,True,6.964916420794787,22.209212130714683,-120.75395202618343,122.7793387887754,-1.388907858458355,17.619407443711783
11,3.2190371765115176,3.2188752493496526,0.005324919807121699,3.4122023824871373,0.0228,detected,True,2.7136455953892358,0.725,not_detected,False,3.419891379312796,-56.23736204146913,22.167029391196024,60.44847459955812,2.766123014267424,17.673425039115994
12,3.3674693161350353,3.3672953535190397,0.005324919807121699,6.416133999278312,0.0001,detected,True,5.3676100094057455,0.005,detected,True,6.4331092629650275,109.04770839559086,-43.56332241743228,117.42727862969053,-0.38006548521671785,18.251835433706457
13,3.4340308137240565,3.4339871115242167,0.005324919807121699,6.185789677902098,0.0001,detected,True,5.293590341336827,0.005,detected,True,6.186964760857081,-80.48838174861572,-83.2902866261138,115.82595323489069,-2.3390882846037475,18.721295067894925
14,3.6110843973108526,3.6109174108047055,0.005324919807121699,5.907217006899267,0.0001,detected,True,5.047827492879832,0.005,detected,True,5.923644554021338,23.7130314003926,-108.9301632968125,111.48133625888345,-1.3564502326246168,18.82451836035443
15,3.7135891035979456,3.713571998513846,0.005324919807121699,5.638552736344285,0.0001,detected,True,4.658288390878274,0.005,detected,True,5.638797024505519,108.87287536931407,-3.0160954566859757,108.91464466721652,-0.027695826282150268,19.31555381176973
16,3.761513381862041,3.76119995344284,0.005324919807121699,5.37404449483476,0.0001,detected,True,4.682131302415996,0.005,detected,True,5.423151164338314,-1.6801187550294163,-107.70340188769691,107.71650559321796,-1.5863945573341134,19.865493403567665
17,3.8500401736554393,3.8501480008436815,0.005324919807121699,5.175938140733686,0.0001,detected,True,4.530288486591026,0.005,detected,True,5.180498419703169,-6.353631682389748,-105.27525775558072,105.46681246278104,-1.6310757733565722,20.35497668825833
18,3.9705164842915677,3.9702914026139244,0.005324919807121699,5.079017086544812,0.0001,detected,True,4.289819931350613,0.005,detected,True,5.102747643497717,-14.191201693677677,101.42911320001855,102.417065033386,1.7098064579141898,20.072374097720427
19,4.077680495409892,4.077536935887575,0.005324919807121699,4.793155408523994,0.0001,detected,True,4.145609737242641,0.005,detected,True,4.803581478768683,95.86727352235775,-27.32514508850336,99.68549386304066,-0.2776678304721683,20.758768240346985
20,4.110961244204402,4.110873625241121,0.005324919807121699,4.665524438428,0.0001,detected,True,4.037023516887957,0.005,detected,True,4.669038247045805,14.033760940001926,-97.83737071345872,98.83874520775684,-1.428328434482579,21.170245531545437
21,4.204812955804922,4.204692189921101,0.005324919807121699,4.482339754095763,0.0001,detected,True,3.9776995102437227,0.005,detected,True,4.489067945189629,89.90794538173735,34.9690635383195,96.4690315464631,0.37093826684626735,21.493682166713214
22,4.262721458707371,4.262679367264452,0.005324919807121699,4.356870847950175,0.0001,detected,True,4.002896699149206,0.005,detected,True,4.357793648197128,25.18296497937333,91.63334596660502,95.03079405218011,1.302594537372372,21.8082146552321
23,4.290677287694759,4.290459189475856,0.005324919807121699,4.318817398851929,0.0001,detected,True,3.84868103836641,0.005,detected,True,4.3356027257880925,-18.201446306414972,-92.55808267158895,94.33075487605304,-1.7649676205076494,21.747681330252
24,4.3692198548498045,4.369448398158478,0.005324919807121699,4.118722250390993,0.0001,detected,True,3.69701619454627,0.005,detected,True,4.138093398299304,-92.11953232325116,5.951198656966037,92.31156482754038,3.077079298250093,22.306898215510664
25,4.419140978041571,4.418839982502149,0.005324919807121699,4.094031218974816,0.0001,detected,True,3.6187685250648576,0.005,detected,True,4.127838761610075,-79.7302708580773,44.02708673354947,91.07854004838822,2.6370616528642077,22.064298229123693
26,4.488364935534152,4.488636697261519,0.005324919807121699,3.8890535566210396,0.0008,detected,True,3.487920889873728,0.015,detected,True,3.9139499200088266,18.442618484375572,87.42884541914849,89.35285774884647,1.3628998686054663,22.821923674474096
27,4.574894882399881,4.574710842876718,0.005324919807121699,3.811307931194593,0.0012,detected,True,3.426829646520762,0.02,detected,True,3.8226823427887604,16.395173195386153,-85.67012354977203,87.22483461228181,-1.381707023434141,22.815802207618074
28,4.614831780953293,4.615121836107498,0.005324919807121699,3.6612798763628924,0.0039,detected,True,3.3283161073964673,0.03,inconclusive,False,3.688177399140738,-51.17221276908138,69.33551552361055,86.17429473229807,2.2065973939696106,23.358437960282103
