period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.634728738185395,3.2094725876995494,3.2070950017243707,3.28376481646526,4.634728988229636,103,1,3.759727393594472e-05
