period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.574711230477332,3.180150671719561,3.1527560572519144,3.25248876945951,4.574710978503383,97,1,3.0417569657371964e-05
