peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.693634505659924,0.6931470865442135,0.008283829119141132,5.0205775199894145,0.001,detected,True,7.6985228047278484,0.005,detected,True,5.065898040660302,-25.666782783611197,-50.4435806738224,56.59804386776551,-2.04147627468027,11.168621780140262
1,1.0985066538579469,1.0986124692816086,0.008283829119141132,6.427681188715379,0.001,detected,True,7.88185631645314,0.005,detected,True,6.431071581624644,-1.5773493420728533,73.22738011725676,73.24436653957864,1.592333427388174,11.390158091552898
2,1.3863697157481012,1.3862942154079447,0.008283829119141132,3.558750127744656,0.008,detected,True,3.659516996730866,0.005,detected,True,3.559793293639254,23.559978417394234,-32.351093470860796,40.02081748026212,-0.9413551978558944,11.243244576671977
3,1.6089976233250192,1.609438124621067,0.008283829119141132,6.915217875167205,0.001,detected,True,7.134157987904535,0.005,detected,True,6.963368007586727,-48.75746643584407,-67.3113934404587,83.11506614410344,-2.1976828010578893,11.928057570886686
4,1.9455281812901275,1.9459104582616333,0.008283829119141132,6.942924627647643,0.001,detected,True,6.92114421360061,0.005,detected,True,6.976073668460033,65.65450280246742,-53.8767474310656,84.9306637910598,-0.6871823395365144,12.162851336652519
5,2.1971494907840396,2.1972247208601856,0.008283829119141132,3.4005363846943975,0.015,detected,True,3.1495514273428147,0.11,not_detected,False,3.4015209636969437,42.24848167687948,1.8208713775161274,42.287702427243296,0.04307243995140178,12.432845973956315
6,2.3980323469232117,2.3978950436654545,0.008283829119141132,6.66505470634422,0.001,detected,True,5.969076190667143,0.005,detected,True,6.669706593084811,54.83972190062268,-62.95133352607922,83.488115865968,-0.8541540241355681,12.517014337476164
7,2.5647444079459274,2.56494967380522,0.008283829119141132,6.344532355031152,0.001,detected,True,5.648183128555071,0.005,detected,True,6.356897026310799,43.0076206383297,-69.99043263565333,82.14813505793306,-1.0197987879322836,12.926537984280973
8,2.832933375678121,2.833213687386532,0.008283829119141132,6.04507350710896,0.001,detected,True,5.169921706618701,0.005,detected,True,6.063595164686607,-77.62047324995343,16.474858366908325,79.34959877501856,2.932447544987658,13.086017187192102
9,2.9447650687865266,2.9444386341579336,0.008283829119141132,5.825186279031536,0.001,detected,True,4.776674278960708,0.005,detected,True,5.848088160020202,-77.56094556104277,-8.300107152616992,78.00379513246753,-3.034984375797443,13.335023541217515
10,3.1352931385267726,3.1354945029841095,0.008283829119141132,5.538453604970538,0.001,detected,True,4.55128684677689,0.005,detected,True,5.547031261007036,-68.5418485774158,31.652702041972443,75.49754004580073,2.7089683713726496,13.609914740564
11,3.3672403538627242,3.3672959378247658,0.008283829119141132,5.215885380579925,0.001,detected,True,4.193979824816858,0.005,detected,True,5.216661771636743,-71.23933533827427,-11.775133417813318,72.20593234940185,-2.97778395692303,13.8417938283331
12,3.4335109868158535,3.4339873672168713,0.008283829119141132,4.988813082425856,0.001,detected,True,4.195742363969126,0.005,detected,True,5.031684433635673,-7.496121335706002,70.8254374959465,71.22102520725078,1.6762431517846963,14.149620200344785
13,3.6105778342374952,3.610918238948337,0.008283829119141132,4.763798707932233,0.001,detected,True,3.8261042588044267,0.005,detected,True,4.785775947709113,58.309667409925645,36.042638572475184,68.54990232467308,0.5536399073799789,14.324603897094056
14,3.7130902195868667,3.7135721694577852,0.008283829119141132,4.518677295042686,0.001,detected,True,3.751667637567238,0.005,detected,True,4.562002836445193,23.259983101108393,-62.80263896579751,66.97162290800603,-1.2160942250773297,14.686624719014787
15,3.760722237021928,3.7612002239436557,0.008283829119141132,4.499550690882212,0.001,detected,True,3.7332700317729297,0.005,detected,True,4.540688244064025,-65.41402831968664,-10.391940254972006,66.23433794695673,-2.984045141230795,14.588867464771425
16,3.8497734000526953,3.8501479375457217,0.008283829119141132,4.267255599950422,0.001,detected,True,3.688989345465479,0.005,detected,True,4.289961962129045,19.265809045427595,-61.92343535188228,64.8512393401516,-1.2691663809506122,15.114120727147352
17,3.9698889222802416,3.970292186465203,0.008283829119141132,4.1560981189140795,0.001,detected,True,3.475327419300684,0.02,detected,True,4.18491975891947,60.82881160605742,16.304707837711156,62.976089264722894,0.2618864598293919,15.056429346022655
18,4.0775787008290765,4.077537352007298,0.008283829119141132,3.888077370853973,0.002,detected,True,3.270888179257917,0.06,inconclusive,False,3.8881858618033602,27.91747123611176,-54.57411270290897,61.30023635785541,-1.0979502513677653,15.765153913178782
19,4.110714017305641,4.110874142201946,0.008283829119141132,3.917444936219871,0.002,detected,True,3.2664854927854936,0.06,inconclusive,False,3.921496014362665,-50.79155596932456,-33.38285662534422,60.77990847519694,-2.5601361807190877,15.499639630819251
20,4.204942573535871,4.204692259101785,0.008283829119141132,3.709992950122362,0.003,detected,True,3.1399369608354055,0.11,not_detected,False,3.7207483920478297,57.09850620078742,16.07456799957802,59.318050766477626,0.27442083090580754,15.949567559173097
21,4.2629293773698596,4.262679372869928,0.008283829119141132,3.61505254875545,0.006,detected,True,3.0818304662842384,0.13,not_detected,False,3.6238760131531516,57.82419839333366,-8.304379382644887,58.41746859255806,-0.14263894927914647,16.12002527082617
22,4.290887300646961,4.2904593957590755,0.008283829119141132,3.4998492163380344,0.008,detected,True,3.019366070397221,0.175,not_detected,False,3.5262634507244215,54.08702658230242,-20.907011611008286,57.98715011981124,-0.368852765554626,16.449972324351886
23,4.3695836772788015,4.369447673684269,0.008283829119141132,3.483680780989597,0.009,detected,True,2.9122888381760257,0.31,not_detected,False,3.4867591789095647,-53.935369716174385,17.708094720718965,56.76795508963112,2.824360293393609,16.283613325657807
24,4.419286651993648,4.418840428085967,0.008283829119141132,3.3335628001869013,0.023,detected,True,2.822680799181005,0.425,not_detected,False,3.3599885870691866,15.685539952779019,-53.76790261705529,56.00913778525223,-1.28694676910054,16.67091774151731
25,4.488663720866455,4.488636308251689,0.008283829119141132,3.3525016359571116,0.019,detected,True,2.9170914229748033,0.305,not_detected,False,3.3525763558269666,50.714042954452864,21.137242081226685,54.942671536670574,0.39489849064094623,16.388077648781096
26,4.574608447977544,4.574711230477332,0.008283829119141132,3.180150671719561,0.055,inconclusive,False,2.734475253709241,0.56,not_detected,False,3.181440785726686,-39.93704986664668,35.80529035726857,53.63754999642819,2.4106906738828475,16.859387525778878
27,4.614992114933357,4.615120811351157,0.008283829119141132,3.0839669424448615,0.104,not_detected,False,2.5824809400457434,0.795,not_detected,False,3.085600418123182,22.003864361639597,-48.24747774781512,53.02819208563826,-1.1429122914923857,17.183663636734938
28,4.634666209091318,4.634728970597958,0.008283829119141132,3.036977480399973,0.138,not_detected,False,2.642862369710243,0.725,not_detected,False,3.037727130455319,43.29623906812135,-30.10505336152884,52.73403602365759,-0.6075829781738314,17.361315715848228
29,4.672978918767345,4.672828787826019,0.008283829119141132,3.0081039963801226,0.161,not_detected,False,2.6631139948485876,0.685,not_detected,False,3.011522494336274,-30.832640472257918,-42.07781104288452,52.16506398589205,-2.203167645075005,17.326235560275485
