peak_id,grid_period,period,fwhm_instrument,z,p_adjusted_primary,class_primary,detected_primary,z_secondary,p_adjusted_secondary,class_secondary,detected_secondary,z_refined,amplitude_real,amplitude_imag,modulus,phase_rad,null_noise_rms
0,0.6931798593830503,0.6931470495078714,0.005853935132819707,6.067403885072408,0.0001,detected,True,8.801958903567922,0.005,detected,True,6.06785177911088,-71.49450539291135,43.57350690107585,83.72642835470253,2.594241542668314,13.798273422564309
1,1.098564867330815,1.0986124767460081,0.005853935132819707,7.711139559138489,0.0001,detected,True,9.293036610107142,0.005,detected,True,7.712116170891501,-37.865289182783144,-101.520065748579,108.35175990491156,-1.9277977604866678,14.048950649797337
2,1.3861394307305832,1.3862948723133555,0.005853935132819707,4.193652767773165,0.0001,detected,True,4.373128863336912,0.005,detected,True,4.202045691412618,-27.13370106915027,52.619635798905634,59.20357932861389,2.046891199060831,14.091934992572854
3,1.6093207076693345,1.6094383396856335,0.005853935132819707,8.519092378817245,0.0001,detected,True,8.548606406083396,0.005,detected,True,8.526864798877108,121.33609528924906,-19.878351182506393,122.95363705794465,-0.16238628008336417,14.417796277370421
4,1.9459219778064676,1.9459101011089526,0.005853935132819707,8.72357093925035,0.0001,detected,True,8.045340293822264,0.005,detected,True,8.72362443744913,-75.49349156500315,100.42915330968124,125.63949260950818,2.2153902551361657,14.402149084890949
5,2.1969094466261128,2.1972249221977105,0.005853935132819707,4.178443586115704,0.0001,detected,True,3.763114530564306,0.005,detected,True,4.211213925930233,47.27721792670854,-40.96630693953368,62.55696315482056,-0.7140027327815917,14.859754547870747
6,2.39813846681679,2.3978947335678984,0.005853935132819707,8.11267003357257,0.0001,detected,True,7.125402849383588,0.005,detected,True,8.149572490993155,-78.17374200333595,-95.61609275162448,123.50534859629111,-2.256164840715804,15.156107171715869
7,2.5649756181021517,2.5649492375133454,0.005853935132819707,7.694943009098718,0.0001,detected,True,6.5570295103312235,0.005,detected,True,7.695526387738722,67.43655114110877,101.09488505445822,121.52310156501724,0.9825201156040062,15.79177201242157
8,2.8335248923202556,2.833212998671306,0.005853935132819707,7.269715289954389,0.0001,detected,True,6.077762855831078,0.005,detected,True,7.325821438702445,-17.115117856826625,-116.12970362219909,117.38413573661846,-1.717122291378865,16.02936441781271
9,2.94474965984383,2.944438593629618,0.005853935132819707,7.042921762358646,0.0001,detected,True,6.01534195777314,0.005,detected,True,7.096832419713265,38.23956437024387,-108.87226428228253,115.39252234515544,-1.2330232243410275,16.265452363128365
10,3.135734293552073,3.1354936546714964,0.005853935132819707,6.559156339961701,0.0001,detected,True,5.501857117719654,0.005,detected,True,6.586715703229709,73.99683883254953,83.65414639350489,111.68504092328685,0.8465792276561417,16.95359060533914
11,3.2191528691947537,3.2188753404688675,0.005853935132819707,3.2283561921402666,0.0631,not_detected,False,2.735464112165776,0.73,not_detected,False,3.247724284916935,-52.11361130483098,17.544360393719714,54.987571912712504,2.8168546779062185,16.934480079236575
12,3.3669647312984514,3.367295923608258,0.005853935132819707,6.1508596181907995,0.0001,detected,True,5.156211301192199,0.005,detected,True,6.202257405224079,106.65316279681132,-5.848006368362397,106.81337141504122,-0.05477714859624344,17.222909516222852
13,3.434284985325878,3.433986705821896,0.005853935132819707,6.0298770688313885,0.0001,detected,True,4.984585883825612,0.005,detected,True,6.069904509593144,100.56362404161719,-31.41112347527853,105.35511927933507,-0.30274889182117903,17.35580736173724
14,3.6106347812020716,3.6109184206936007,0.005853935132819707,5.536886192442035,0.0001,detected,True,4.674230107801036,0.005,detected,True,5.570612103179058,-86.85055150377082,-52.348396536714205,101.40696680442728,-2.599160079250348,18.204506907279434
15,3.713810387918019,3.7135715613473197,0.005853935132819707,5.349459942480083,0.0001,detected,True,4.506800349286839,0.005,detected,True,5.37427099941906,98.486072956947,10.745733609175426,99.0705675631287,0.10867926127062437,18.440728371226697
16,3.7613736108721794,3.7611994454304387,0.005853935132819707,5.281121215832212,0.0001,detected,True,4.4068905453931375,0.005,detected,True,5.292187981263384,19.143398811605778,96.09218157956623,97.98049335852784,1.3741517361539861,18.510909785145326
17,3.8499143797560773,3.850147896722717,0.005853935132819707,5.164052780239618,0.0001,detected,True,4.258020891131916,0.005,detected,True,5.185161504705449,-48.341852520970846,-82.87124152969429,95.94048873042196,-2.0988734308460133,18.502728261758865
18,3.9706517918704836,3.9702918425629443,0.005853935132819707,4.863958936238944,0.0001,detected,True,4.019673383922701,0.005,detected,True,4.910287737819233,-57.990245713898986,-72.91271454509196,93.16186204822466,-2.2426880568682277,18.967464073486354
19,4.077486108044443,4.0775380127163405,0.005853935132819707,4.70853209159032,0.0001,detected,True,3.9925126323178626,0.005,detected,True,4.7096186633919395,66.5900624432576,-61.531694819101126,90.6663437197505,-0.7459377161413939,19.251886199423573
20,4.111146235058157,4.1108730563623785,0.005853935132819707,4.577183481290872,0.0001,detected,True,3.8950840389577484,0.005,detected,True,4.604251074685611,-28.50744716333989,85.25710359915021,89.89687568479144,1.8934799013574017,19.530661765204304
21,4.2048091971832715,4.2046919301263515,0.005853935132819707,4.351948470993895,0.0001,detected,True,3.71021825259239,0.01,detected,True,4.356965512150393,-61.22934217709702,62.853707321985915,87.74748353974545,2.3431042867341914,20.142088310447992
22,4.262616806619866,4.262680302924961,0.005853935132819707,4.27751315503714,0.0001,detected,True,3.696007755650676,0.01,detected,True,4.278836100562011,39.87947126240009,-76.64356648208332,86.3979658977115,-1.0910221933155626,20.19210772125316
23,4.290422998500761,4.290459629898301,0.005853935132819707,4.276183853717647,0.0001,detected,True,3.7046707970294173,0.01,detected,True,4.276678856678765,40.725790243760876,75.4772528777703,85.76366184435977,1.075990616192139,20.05411044905966
24,4.369451122793826,4.369448158787576,0.005853935132819707,4.018261942732638,0.0004,detected,True,3.504975064623531,0.015,detected,True,4.018266032380935,81.86778860920582,-18.7283257491586,83.98264700000951,-0.22489327656176025,20.900228582015306
25,4.419209571422794,4.418843700476993,0.005853935132819707,3.981573669598561,0.0004,detected,True,3.3850235757060068,0.02,detected,True,4.0203912261016965,-59.650286898241745,-57.51648831900789,82.8631592180332,-2.3744041125111432,20.599254970789435
26,4.488725051125028,4.488635904846723,0.005853935132819707,3.9245488759866696,0.0005,detected,True,3.4678908974750224,0.015,detected,True,3.9269025309885466,-6.98183311418416,-80.97844680558791,81.27887081326702,-1.656802048777751,20.698076073983387
27,4.575070594334118,4.574710597749791,0.005853935132819707,3.6342334355061605,0.0036,detected,True,3.1837099366620882,0.095,not_detected,False,3.66940977987734,-77.66141846019696,-16.267876097067877,79.34695778641657,-2.9351064158785674,21.62106899925647
28,4.615316398372254,4.615121806186873,0.005853935132819707,3.6744746292677997,0.0024,detected,True,3.2093713356999327,0.09,not_detected,False,3.6846883618733193,54.250023108782756,-56.68590612344506,78.46245573737474,-0.8073522018242882,21.292960357067496
29,4.63507342944552,4.634727913986144,0.005853935132819707,3.646408263737088,0.0034,detected,True,3.204098303705993,0.09,not_detected,False,3.679228620065556,37.58495157114895,68.38173542291743,78.03006038736284,1.068233878805828,21.20749536517232
30,4.673124007808848,4.672828461621428,0.005853935132819707,3.5969935734035157,0.0044,detected,True,3.1487698285026164,0.11,not_detected,False,3.6215592953630846,-76.85552041667499,-6.772712186899019,77.15335798838906,-3.053697054286442,21.309336945582434
