period,z,z_low,z_high,nearest_catalog_period,nearest_prime,nearest_repetition,distance_fwhm
4.574711268351666,3.214249631561528,3.193285333314523,3.275914012320973,4.574710978503383,97,1,3.652901244935345e-05
